id,name,code,start_type,start_offset,destination_type,destination_offset,decision_offset,is_form_offset,is_form_offset_start,is_tracing,is_clone,random_number,random_offset,route_type,route_hight,speed,easing_type,spin_velocity,rotate,exist_duration,effect_type,effect_area,effect_param_1,effect_param_2,hurt_id,hurt_cd,buff_id,buff_type,buff_cd,is_single_hurt,is_form_play,creation_type,scale,trigger_creation_id,trigger_creation_delay,sound_order,sound_delay,summoner_order,summoner_delay,is_die_delete,edge_indicator
344093,ぜつぼう12召唤,,7,"1.8,0,6",7,"1.8,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344094,ぜつぼう13召唤,,7,"3.6,0,4",7,"3.6,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344095,ぜつぼう14召唤,,7,"3.6,0,2",7,"3.6,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344096,ぜつぼう15召唤,,7,"3.6,0,-2",7,"3.6,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344097,ぜつぼう16召唤,,7,"3.6,0,-4",7,"3.6,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344098,ぜつぼう17召唤,,7,"3.6,0,-6",7,"3.6,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344099,ぜつぼう18召唤,,7,"3.6,0,6",7,"3.6,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344100,ぜつぼう19召唤,,7,"5.4,0,4",7,"5.4,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344101,ぜつぼう20召唤,,7,"5.4,0,2",7,"5.4,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344102,ぜつぼう21召唤,,7,"5.4,0,-2",7,"5.4,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344103,ぜつぼう22召唤,,7,"5.4,0,-4",7,"5.4,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344104,ぜつぼう23召唤,,7,"5.4,0,-6",7,"5.4,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344105,ぜつぼう24召唤,,7,"5.4,0,6",7,"5.4,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344106,ぜつぼう25召唤,,7,"7.2,0,4",7,"7.2,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344107,ぜつぼう26召唤,,7,"7.2,0,2",7,"7.2,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344108,ぜつぼう27召唤,,7,"7.2,0,-2",7,"7.2,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344109,ぜつぼう28召唤,,7,"7.2,0,-4",7,"7.2,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344110,ぜつぼう29召唤,,7,"7.2,0,-6",7,"7.2,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344111,ぜつぼう30召唤,,7,"7.2,0,6",7,"7.2,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344112,ぜつぼう31召唤,,7,"9,0,4",7,"9,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344113,ぜつぼう32召唤,,7,"9,0,2",7,"9,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344114,ぜつぼう33召唤,,7,"9,0,-2",7,"9,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344115,ぜつぼう34召唤,,7,"9,0,-4",7,"9,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344116,ぜつぼう35召唤,,7,"9,0,-6",7,"9,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344117,ぜつぼう36召唤,,7,"9,0,6",7,"9,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1591,0,0,0
344118,达咩集,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,2,2,2,0,0,4589,0,0,0,0,0,1,,,,,,,0,0
344119,ぜつぼう召唤list2,,8,12,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,"344120,344121,344122,344123,344124,344125,344126,344127,344128,344129,344130,344131,344132,344133,344134,344135,344136,344137,344138,344139,344140,344141,344142,344143,344144,344145,344146,344147,344148,344149,344150,344151,344152,344153,344154,344155","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,0,0
344120,ぜつぼう1召唤,,7,"0,0,4",7,"0,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344121,ぜつぼう2召唤,,7,"0,0,2",7,"0,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344122,ぜつぼう3召唤,,7,"0,0,-2",7,"0,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344123,ぜつぼう4召唤,,7,"0,0,-4",7,"0,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344124,ぜつぼう5召唤,,7,"0,0,-6",7,"0,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344125,ぜつぼう6召唤,,7,"0,0,6",7,"0,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344126,ぜつぼう7召唤,,7,"1.8,0,4",7,"1.8,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344127,ぜつぼう8召唤,,7,"1.8,0,2",7,"1.8,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344128,ぜつぼう9召唤,,7,"1.8,0,-2",7,"1.8,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344129,ぜつぼう10召唤,,7,"1.8,0,-4",7,"1.8,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344130,ぜつぼう11召唤,,7,"1.8,0,-6",7,"1.8,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344131,ぜつぼう12召唤,,7,"1.8,0,6",7,"1.8,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344132,ぜつぼう13召唤,,7,"3.6,0,4",7,"3.6,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344133,ぜつぼう14召唤,,7,"3.6,0,2",7,"3.6,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344134,ぜつぼう15召唤,,7,"3.6,0,-2",7,"3.6,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344135,ぜつぼう16召唤,,7,"3.6,0,-4",7,"3.6,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344136,ぜつぼう17召唤,,7,"3.6,0,-6",7,"3.6,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344137,ぜつぼう18召唤,,7,"3.6,0,6",7,"3.6,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344138,ぜつぼう19召唤,,7,"5.4,0,4",7,"5.4,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344139,ぜつぼう20召唤,,7,"5.4,0,2",7,"5.4,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344140,ぜつぼう21召唤,,7,"5.4,0,-2",7,"5.4,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344141,ぜつぼう22召唤,,7,"5.4,0,-4",7,"5.4,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344142,ぜつぼう23召唤,,7,"5.4,0,-6",7,"5.4,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344143,ぜつぼう24召唤,,7,"5.4,0,6",7,"5.4,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344144,ぜつぼう25召唤,,7,"7.2,0,4",7,"7.2,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344145,ぜつぼう26召唤,,7,"7.2,0,2",7,"7.2,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344146,ぜつぼう27召唤,,7,"7.2,0,-2",7,"7.2,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344147,ぜつぼう28召唤,,7,"7.2,0,-4",7,"7.2,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344148,ぜつぼう29召唤,,7,"7.2,0,-6",7,"7.2,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344149,ぜつぼう30召唤,,7,"7.2,0,6",7,"7.2,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344150,ぜつぼう31召唤,,7,"9,0,4",7,"9,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344151,ぜつぼう32召唤,,7,"9,0,2",7,"9,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344152,ぜつぼう33召唤,,7,"9,0,-2",7,"9,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344153,ぜつぼう34召唤,,7,"9,0,-4",7,"9,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344154,ぜつぼう35召唤,,7,"9,0,-6",7,"9,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344155,ぜつぼう36召唤,,7,"9,0,6",7,"9,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344156,ぜつぼう37召唤,,8,"12,0,0",8,"12,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344157,ぜつぼう38召唤,,8,"13.8,0,0",8,"13.8,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344158,ぜつぼう39召唤,,8,"15.6,0",8,"15.6,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344159,ぜつぼう40召唤,,8,"17.4,0,0",8,"17.4,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344160,ぜつぼう41召唤,,8,"19.2,0,0",8,"19.2,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344161,ぜつぼう42召唤,,8,"21,0,0",8,"21,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344162,clear,,3,-20,3,-20,0,0,0,1,0,0,0,0,0,0,0,0,0,99999,2,2,25,20,0,0,4603,0,15,0,0,0,"25,0.1,20",,,,,,,0,0
344163,ぜつぼうstart2,,8,80,8,80,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,4,20,0,0,4604,0,20,0,0,0,"4,0.1,20",,,,,,,0,0
344164,装饰2-1,,8,"15,1.4,6",8,"15,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344165,装饰2-2,,8,"21,1.4,6",8,"21,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344166,装饰2-3,,8,"27,1.4,6",8,"27,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344167,装饰2-4,,8,"33,1.4,6",8,"33,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344168,装饰2-5,,8,"39,1.4,6",8,"39,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344169,装饰2-6,,8,"45,1.4,6",8,"45,1.4,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344170,装饰1-1,,8,"13,1.4,-7",8,"13,1.4,-7",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344171,装饰1-2,,8,"14,1.4,-7",8,"14,1.4,-7",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344172,装饰1-3,,8,"15,1.4,-7",8,"15,1.4,-7",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344173,敌人,,8,"24,0,-1.7",8,"24,0,-1.7",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344174,装饰2-3,,8,"25.5,0,6",8,"25.5,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344175,装饰3-3,,8,"28,0,-6",8,"28,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344176,敌人,,8,"29,0,1",8,"29,0,1",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344177,敌人,,8,"30,0,-4",8,"30,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344178,敌人,,8,"35,0,0",8,"35,0,0",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344179,敌人,,8,"36,0,-3",8,"36,0,-3",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344180,敌人,,8,"41,0,4",8,"41,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344181,敌人,,8,"42.5,0,-7",8,"42.5,0,-7",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,1,0,0,"2,0.1,4",,,,,1589,0,0,0
344182,装饰1-6,,8,"33,0,1.5",8,"33,0,1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344183,装饰1-7,,8,"34,0,-1.5",8,"34,0,-1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344184,装饰1-8,,8,"37,0,2.5",8,"37,0,2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344185,装饰1-9,,8,"38,0,-3",8,"38,0,-3",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.6,0.6,0.6",,,,,,,0,0
344186,装饰1-10,,8,"42,0,1.5",8,"42,0,1.5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344187,装饰2-3,,8,"43,0,4",8,"43,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344188,装饰3-4,,8,"46,0,-4",8,"46,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344189,装饰1-11,,8,"47,0,3",8,"47,0,3",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344190,装饰2-4,,8,"48,0,5",8,"48,0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344191,装饰3-5,,8,"50,0,-5",8,"50,0,-5",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,"0.4,0.4,0.4",,,,,,,0,0
344192,ぜつぼう召唤list触发,,8,55,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,4,20,0,0,4606,0,20,0,0,0,1,,,,,,,0,0
344194,ぜつぼう召唤3list触发,,8,120,8,120,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,4,20,0,0,4607,0,20,0,0,0,1,,,,,,,0,0
344195,ぜつぼう召唤list3,,8,12,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,"344196,344197,344198,344199,344200,344201,344202,344203,344204,344205,344206,344207,344208,344209,344210,344211,344212,344213,344214,344215,344216,344217,344218,344219,344220,344221,344222,344223,344224,344225,344226,344227,344228,344229,344230,344231","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,0,0
344196,ぜつぼう1召唤3,,7,"0,0,4",7,"0,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344197,ぜつぼう2召唤3,,7,"0,0,2",7,"0,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344198,ぜつぼう3召唤3,,7,"0,0,-2",7,"0,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344199,ぜつぼう4召唤3,,7,"0,0,-4",7,"0,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1592,0,0,0
344200,ぜつぼう5召唤3,,7,"0,0,-6",7,"0,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344201,ぜつぼう6召唤3,,7,"0,0,6",7,"0,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,1,2,2,2,0,0,4605,0,20,0,0,0,1,,,,,1594,0,0,0
344202,ぜつぼう7召唤3,,7,"1.8,0,4",7,"1.8,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344203,ぜつぼう8召唤3,,7,"1.8,0,2",7,"1.8,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344204,ぜつぼう9召唤3,,7,"1.8,0,-2",7,"1.8,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344205,ぜつぼう10召唤3,,7,"1.8,0,-4",7,"1.8,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344206,ぜつぼう11召唤3,,7,"1.8,0,-6",7,"1.8,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344207,ぜつぼう12召唤3,,7,"1.8,0,6",7,"1.8,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344208,ぜつぼう13召唤3,,7,"3.6,0,4",7,"3.6,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344209,ぜつぼう14召唤3,,7,"3.6,0,2",7,"3.6,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344210,ぜつぼう15召唤3,,7,"3.6,0,-2",7,"3.6,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344211,ぜつぼう16召唤3,,7,"3.6,0,-4",7,"3.6,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1592,0,0,0
344212,ぜつぼう17召唤3,,7,"3.6,0,-6",7,"3.6,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344213,ぜつぼう18召唤3,,7,"3.6,0,6",7,"3.6,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1594,0,0,0
344214,ぜつぼう19召唤3,,7,"5.4,0,4",7,"5.4,0,4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344215,ぜつぼう20召唤3,,7,"5.4,0,2",7,"5.4,0,2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344216,ぜつぼう21召唤3,,7,"5.4,0,-2",7,"5.4,0,-2",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344217,ぜつぼう22召唤3,,7,"5.4,0,-4",7,"5.4,0,-4",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1593,0,0,0
344218,ぜつぼう23召唤3,,7,"5.4,0,-6",7,"5.4,0,-6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
344219,ぜつぼう24召唤3,,7,"5.4,0,6",7,"5.4,0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1595,0,0,0
