id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform
17042,蚀望 - UX-任务奖励,0,0,0,0,0,0,0,0,,,41-50,,,,,0,,0,,0,,,
17043,碾杀 - UX-任务奖励,0,0,0,0,0,0,0,0,,,51-2,,,,,0,,0,,0,,,
17044,旧雨I - UX-任务奖励,0,0,0,0,0,0,0,0,,,45-300,,,,,0,,0,,0,,,
17045,孤岛I - UX-任务奖励,0,0,0,0,0,20,0,0,,,,,,,,0,,0,,0,,,
17046,重生 - UX-任务奖励,0,0,0,0,0,0,0,0,,,107-1,20046,,,,0,,0,,0,,,
17047,推演I-任务奖励,0,0,0,0,0,5,0,0,,,,,,,,0,,0,,0,,,
17048,射影平面∞-任务奖励,0,0,0,0,0,0,0,0,,,2029-1,,,,,0,,0,,0,,,
17049,射影平面∞-EX-任务奖励,0,0,0,0,0,0,0,0,,,44-150,,,,,0,,0,,0,,,
17050,黎曼曲面∞-任务奖励,0,0,0,0,0,0,0,0,,,2030-1,,,,,0,,0,,0,,,
17051,黎曼曲面∞-EX-任务奖励,0,0,0,0,0,0,0,0,,,46-200,,,,,0,,0,,0,,,
17052,叠合映射-任务奖励,0,0,0,0,0,0,0,0,,,100130-1,,,,,0,,0,,0,,,
17053,同胚映像-任务奖励,0,0,0,0,0,0,0,0,,,100130-2,,,,,0,,0,,0,,,
17054,推演II-任务奖励,0,0,0,0,0,0,0,0,,,525-10,,,,,0,,0,,0,,,
17055,推演III-任务奖励,0,0,0,0,0,10,0,0,,,,,,,,0,,0,,0,,,
17056,推演IV-任务奖励,0,0,0,0,0,0,0,0,,,525-30,,,,,0,,0,,0,,,
17057,黑箱-任务奖励,0,0,0,0,0,0,0,0,,,9-50,,,,,0,,0,,0,,,
17058,暗哨-任务奖励,0,0,0,0,0,0,0,0,,,,20038,,,,0,,0,,0,,,
17059,追猎I-任务奖励,0,0,0,0,0,0,0,0,,,,,,,1-100,0,,0,,0,,,
17060,尼刻I-任务奖励,0,0,0,0,0,0,0,0,,,,,200001-100,,,0,,0,,0,,,
17061,“死海”-任务奖励,0,0,0,0,0,0,0,0,,,2039-1,,,,,0,,0,,0,,,
17062,摇旌-任务奖励,0,500,500,500,500,0,0,0,,,,,,,,0,,0,,0,,,
17063,辕辙-任务奖励,0,0,0,0,0,0,0,0,,,,20040,,,,0,,0,,0,,,
17064,匿伏II-任务奖励,0,0,0,0,0,0,0,0,,,41-30,,,,,0,,0,,0,,,
17065,涡旋-任务奖励,0,0,0,0,0,0,0,0,,,2028-1,,,,,0,,0,,0,,,
17066,园丁-任务奖励,0,0,0,0,0,0,0,0,,,2037-1,,,,,0,,0,,0,,,
17067,开首-任务奖励,0,500,500,500,500,0,0,0,,,,,,,,0,,0,,0,,,
17068,逆光I-任务奖励,0,0,0,0,0,0,0,0,,,45-100,,,,,0,,0,,0,,,
17069,交错点I-任务奖励,0,0,0,0,0,0,0,0,,,,20043,,,,0,,0,,0,,,
17070,铁腕-任务奖励,0,0,0,0,0,0,0,0,,,,,,,2-100,0,,0,,0,,,
17071,裂隙-任务奖励,0,0,0,0,0,0,0,0,,,,,,,3-100,0,,0,,0,,,
17072,血月II-任务奖励,0,0,0,0,0,0,0,0,,,45-100,,,,,0,,0,,0,,,
17073,倒影-任务奖励,0,0,0,0,0,0,0,0,,,41-50,,,,,0,,0,,0,,,
17074,开道-任务奖励,0,500,500,500,500,0,0,0,,,,,,,,0,,0,,0,,,
17075,升变-任务奖励,0,0,0,0,0,0,0,0,,,2033-1,,,,,0,,0,,0,,,
17076,登塔-任务奖励,0,0,0,0,0,0,0,0,,,2034-1,,,,,0,,0,,0,,,
17077,侵袭-任务奖励,0,0,0,0,0,0,0,0,,,2038-1,,,,,0,,0,,0,,,
17078,旧雨II-任务奖励,0,0,0,0,0,0,0,0,,,2035-1,,,,,0,,0,,0,,,
17079,孤岛II-任务奖励,0,0,0,0,0,0,0,0,,,2031-1,,,,,0,,0,,0,,,
17080,背叛者II-任务奖励,0,0,0,0,0,0,0,0,,,2036-1,,,,,0,,0,,0,,,
17081,谜底-任务奖励,0,0,0,0,0,0,0,0,,,,20039,,,,0,,0,,0,,,
17082,终点-任务奖励,0,0,0,0,0,0,0,0,,,100129-1,,,,,0,,0,,0,,,
17083,糟糕的客人-任务奖励,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,,0,,0,,,
17084,秘密工人-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
17085,巧克力车间-任务奖励,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,,0,,0,,,
17086,白色庆典-任务奖励,0,0,0,0,0,5,0,0,0,,,,,,,0,,0,,0,,,
17087,甜点乐园-任务奖励,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,,0,,0,,,
17088,别出心裁的样品-任务奖励,0,0,0,0,0,0,0,0,0,,,20050,,,,0,,0,,0,,,
17089,故乡的歌-任务奖励,0,0,0,0,0,0,0,0,0,,,20055,,,,0,,0,,0,,,
17090,极速快递员-任务奖励,0,0,0,0,0,0,0,0,0,,,20051,,,,0,,0,,0,,,
17091,金色枫叶-任务奖励,0,0,0,0,0,0,0,0,0,,,20048,,,,0,,0,,0,,,
17092,沉重的关心-任务奖励,0,0,0,0,0,0,0,0,0,,,20047,,,,0,,0,,0,,,
17093,默契-任务奖励,0,0,0,0,0,0,0,0,0,,,20056,,,,0,,0,,0,,,
17094,珍妮迪克逊-任务奖励,0,0,0,0,0,0,0,0,0,,,20052,,,,0,,0,,0,,,
17095,白情经典-任务奖励,0,0,0,0,0,0,0,0,0,,,20054,,,,0,,0,,0,,,
17096,双倍赠礼-任务奖励,0,0,0,0,0,0,0,0,0,,,20049,,,,0,,0,,0,,,
17097,更懂我的心-任务奖励,0,0,0,0,0,0,0,0,0,,,20053,,,,0,,0,,0,,,
20001,友情点数商品1,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,,0,Bumdle_black,0,,,
20002,友情点数商品2,0,0,0,0,0,0,0,0,0,,1-10,,,,,0,,0,Bumdle_black,0,,,
20003,友情点数商品3,0,0,0,0,0,0,0,0,0,,,,,,1-100,0,,0,Bumdle_black,0,,,
20004,友情点数商品4,0,0,0,0,0,0,0,0,56,,,,,,,0,,0,Bumdle_black,0,,,
20005,友情点数商品5,0,0,0,0,0,0,0,0,0,,"41-10,7-1",,,,,0,,0,Bumdle_black,0,,,
21001,四项资源 x100,0,100,100,100,100,0,0,0,,,,,,,,0,简单的启动物资,0,Res,0,,,
21002,人才培养组合,0,0,0,0,0,0,0,0,0,,"1-1,9-5",,,,,0,人形制造契约x1，增幅胶囊x5,0,,0,,,
21003,电池 x60,0,0,0,0,0,0,0,0,,,506-60,,,,,0,启动能源,0,,0,,,
21011,四项资源 x200,0,200,200,200,200,0,0,0,,,,,,,,0,,0,,0,,,
21012,人形制造契约 x2,0,0,0,0,0,0,0,0,,,1-2,,,,,0,,0,,0,,,
21013,装备制造契约 x5,0,0,0,0,0,0,0,0,,,2-5,,,,,0,,0,,0,,,
21014,快速制造契约 x3,0,0,0,0,0,0,0,0,,,3-3,,,,,0,,0,,0,,,
21015,各级训练资料 x200,0,0,0,0,0,0,0,0,,,,,,,"1-200,2-200,3-200",0,,0,,0,,,
21031,四项资源 x500,0,500,500,500,500,0,0,0,,,,,,,,0,,0,Res,0,,,
21032,人形制造契约 x5,0,0,0,0,0,0,0,0,,,1-5,,,,,0,,0,,0,,,
21033,装备制造契约 x10,0,0,0,0,0,0,0,0,,,2-10,,,,,0,,0,,0,,,
21034,快速制造契约 x5,0,0,0,0,0,0,0,0,,,3-5,,,,,0,,0,,0,,,
21035,替代核心 x3,0,0,0,0,0,3,0,0,,,,,,,,0,,0,,0,,,
21051,替代核心 x6,0,0,0,0,0,6,0,0,,,,,,,,0,,0,,0,,,
21052,镇魂肉包 x10,0,0,0,0,0,0,0,0,,,6003-10,,,,,0,,0,,0,,,
21053,双人乐享全餐 x30,0,0,0,0,0,0,0,0,,,6006-30,,,,,0,,0,,0,,,
21054,甜蜜爆弹箱 x10,0,0,0,0,0,0,0,0,,,6009-10,,,,,0,,0,,0,,,
21055,军备套餐,0,0,0,0,0,0,0,0,,,"2-6,3-6",,,,,0,装备制造契约x6，快速制造契约x6,0,,0,,,
21056,人资套餐,0,0,0,0,0,0,0,0,,,"1-5,3-5",,,,,0,人形制造契约x5，快速制造契约x5,0,,0,,,
21901,【家具】当前：指挥室,0,0,0,0,0,0,0,0,,,,60001,,,,0,指挥作战的本部，指挥官的主要工作地点。,0,,0,,,
21902,【家具】当前：总部情报中心,0,0,0,0,0,0,0,0,,,,60002,,,,0,情报中心本部，这里保管着格里芬最宝贵的财富。,0,,0,,,
21903,【家具】当前：总部资料室,0,0,0,0,0,0,0,0,,,,60003,,,,0,将战术情报归纳汇总的地方，格琳娜小姐在这里奉献了大半青春。,0,,0,,,
21904,【家具】当前：特别接待室,0,0,0,0,0,0,0,0,,,,60004,,,,0,格里芬人形禁入的神秘小屋，似乎是无人居住的状态，但偶尔会在深夜响起脚步声……,0,,0,,,
21905,【家具】当前：前线情报中心,0,0,0,0,0,0,0,0,,,,60005,,,,0,情报中心前线战备队分支——真正的精英会明白情报的重要性。,0,,0,,,
21906,【家具】当前：前线营地,0,0,0,0,0,0,0,0,,,,60006,,,,0,前线战备队营地，执行任务前的最后一站。,0,,0,,,
21907,【家具】当前：前线仓库,0,0,0,0,0,0,0,0,,,,60007,,,,0,前线战备队仓库，放在这里的东西大都不会有人想看。,0,,0,,,
21908,【家具】当前：策应情报中心,0,0,0,0,0,0,0,0,,,,60008,,,,0,情报中心策应战备队分支——这里的情报多到足够累死九个格琳娜。,0,,0,,,
21909,【家具】当前：策应营地,0,0,0,0,0,0,0,0,,,,60009,,,,0,策应战备队营地，没有那么肃杀的气氛，或许还算是轻松。,0,,0,,,
21910,【家具】当前：策应仓库,0,0,0,0,0,0,0,0,,,,60010,,,,0,策应战备队仓库，这里放着的东西令人想象不到——因为什么都有。,0,,0,,,
21911,【家具】当前：边境情报中心,0,0,0,0,0,0,0,0,,,,60011,,,,0,情报中心边境调查团分支——以图画资料为主的分支部，你喜欢地图吗？,0,,0,,,
21912,【家具】当前：边境营地,0,0,0,0,0,0,0,0,,,,60012,,,,0,前进营地，回声触及之地——不论你在哪里，我们都在你身后。,0,,0,,,
21913,【家具】当前：边境仓库,0,0,0,0,0,0,0,0,,,,60013,,,,0,边境调查团仓库，我的老天，你们比策应战备队还乱！,0,,0,,,
21914,【家具】当前：支援情报中心,0,0,0,0,0,0,0,0,,,,60014,,,,0,情报中心通用支援组分支——我们最熟悉的分支，大多数情报任务的来源。,0,,0,,,
21915,【家具】当前：妖精小屋,0,0,0,0,0,0,0,0,,,,60015,,,,0,我再说一次，这些不是玩具。我再说一次！,0,,0,,,
21916,【家具】当前：格纳库,0,0,0,0,0,0,0,0,,,,60016,,,,0,重装小队的集结地点，或许这里是最有军营气息的地方……,0,,0,,,
21917,【家具】当前：协议控制中心,0,0,0,0,0,0,0,0,,,,60017,,,,0,我们对这些东西还所知甚少……或许我们的敌人更加了解。,0,,0,,,
21918,【家具】当前：专用训练场,0,0,0,0,0,0,0,0,,,,60018,,,,0,格里芬为同归势力专门新增的训练场，她们对自己的隐私很上心。,0,,0,,,
21919,【家具】当前：隔离考场,0,0,0,0,0,0,0,0,,,,60019,,,,0,“怎么？难不成你要跟我们一起？”,0,,0,,,
21920,【家具】当前：专用工厂,0,0,0,0,0,0,0,0,,,,60020,,,,0,倒不是特殊待遇……只不过大家使用的技术也都各不相同。,0,,0,,,
21921,【家具】当前：咖啡厅,0,0,0,0,0,0,0,0,,,,60021,,,,0,每个人都喜欢任务后的一杯，但偶尔会有其他部门的人跑来顶春田小姐的班，但愿不是我遇上。,0,,0,,,
21922,【家具】当前：宿舍,0,0,0,0,0,0,0,0,,,,60022,,,,0,“指挥官……最多三只，我们真的照顾不过来了。”,0,,0,,,
21923,【家具】当前：救助站,0,0,0,0,0,0,0,0,,,,60023,,,,0,“不要看我了！她们说最多三只！”,0,,0,,,
21924,【家具】当前：食堂,0,0,0,0,0,0,0,0,,,,60024,,,,0,战术人形最贴近人类的设计，就是她们也不喜欢辜负美食——虽然禁止进入厨房的名单也在不断增加。,0,,0,,,
21925,【家具】当前：后勤仓库,0,0,0,0,0,0,0,0,,,,60025,,,,0,这里是格里芬最大的仓库，同时也是最整齐的，由格琳娜小姐亲自负责管理。,0,,0,,,
21926,【家具】当前：社团部长办公室,0,0,0,0,0,0,0,0,,,,60026,,,,0,格琳娜小姐自己的办公室——什么？原来资料室不是她的办公室？,0,,0,,,
21927,【家具】当前：宴会厅,0,0,0,0,0,0,0,0,,,,60027,,,,0,举办大型活动专用的大厅，闲暇时也会有少数人形在此聚会——但禁止用于拼酒大赛。,0,,0,,,
21928,【家具】当前：社团活动室,0,0,0,0,0,0,0,0,,,,60028,,,,0,人形们总在这里消遣娱乐，而你总能在这里见到几个熟面孔——“MDR！你又在摸鱼！”,0,,0,,,
22001,四项资源 x100,0,100,100,100,100,0,0,0,,,,,,,,0,,0,Res,0,,,
22002,军备组合,0,0,0,0,0,0,0,0,,,"2-1,3-1",,,,,0,装备制造契约x1，快速制造契约x1,0,,0,,,
22003,人资组合,0,0,0,0,0,0,0,0,,,"1-1,3-1",,,,,0,人形制造契约x1，快速制造契约x1,0,,0,,,
22004,零件 x200,0,0,0,0,200,0,0,0,,,,,,,,0,,0,,0,,,
22005,增幅胶囊 x20,0,0,0,0,0,0,0,0,,,9-20,,,,,0,,0,,0,,,
22006,出战准备,0,200,200,200,0,0,0,0,,,,,,,,0,人力x200，弹药x200，口粮x200,0,,0,,,
22021,人资组合,0,0,0,0,0,0,0,0,,,"1-2,3-2",,,,,0,人形制造契约x2，快速制造契约x2,0,,0,,,
22022,能量套餐,0,0,0,0,0,0,0,0,,,"6002-5,6003-2",,,,,0,一屉肉包x5，镇魂肉包x2,0,,0,,,
22023,快乐套餐,0,0,0,0,0,0,0,0,,,"6005-10,6006-10",,,,,0,单人无忧桶x10，双人乐享全餐x10,0,,0,,,
22024,甜蜜套餐,0,0,0,0,0,0,0,0,,,"6008-5,6009-2",,,,,0,一周蛋糕精选x5，甜蜜爆弹箱x2,0,,0,,,
22025,旅游指南,0,0,0,0,0,0,0,0,,,"6010-10,6011-10,6012-10,6013-10",,,,,0,Baby//cB-A-B-Y.x10，街边关东煮x10，野生蜂巢组合x10，寒冰剧场x10,0,,0,,,
22026,中级训练资料 x100,0,0,0,0,0,0,0,0,,,,,,,2-100,0,,0,,0,,,
22041,替代核心 x3,0,0,0,0,0,3,0,0,,,,,,,,0,,0,,0,,,
22042,甜蜜冲击,0,0,0,0,0,0,0,0,,,"6008-5,6009-5",,,,,0,一周蛋糕精选x5，甜蜜爆弹箱x5,0,,0,,,
22043,四项资源 x500,0,500,500,500,500,0,0,0,,,,,,,,0,,0,Res,0,,,
22044,人形制造契约 x6,0,0,0,0,0,0,0,0,,,1-6,,,,,0,,0,,0,,,
22045,快速制造契约 x6,0,0,0,0,0,0,0,0,,,3-6,,,,,0,,0,,0,,,
22046,装备制造契约 x10,0,0,0,0,0,0,0,0,,,2-10,,,,,0,,0,,0,,,
22047,高级训练资料 x100,0,0,0,0,0,0,0,0,,,,,,,3-100,0,,0,,0,,,
23001,【头像】演唱会入场券,0,0,0,0,0,0,0,0,0,,1697-1,,,,,0,它现在还没有价值，但总有一天能够发光。,0,,0,,,
23002,【家具】首次出演纪念海报,0,0,0,0,0,0,0,0,0,,,8701,,,,0,无论过去多久，她们总是能记起那一刻：怀抱着梦想、忐忑和满满的激情站上舞台的瞬间，所有的努力都有了意义。,0,,0,,,
23003,【名片背景】鎏金名片,0,0,0,0,0,0,0,0,0,,1698-1,,,,,0,即使名气不大，名片也要精致。谁知道什么时候，它就会被当做限量的初番特典被粉丝高价求购呢？,0,,0,,,
23004,【上衣装饰】应援棒,0,0,0,0,0,0,0,0,0,,,,,,,0,支持员工的梦想并不是上司的必修课，但如果你愿意……,0,,0,,,2340
23005,【友人谈】启明星,0,0,0,0,0,0,0,0,0,,"120001-1,120002-1,120003-1,120004-1,120005-1,120006-1",,,,,0,解锁少女们合影时的私语。//n完成正确的合影设置后，返回基地主界面倾听。,0,,0,,,
23006,【家具】命运的主人,0,0,0,0,0,0,0,0,0,,,8703,,,,0,把命运放在身下，做命运的主宰。如果骰不到6点，那至少要能够化解1点的灾难。//n“荣耀终归格里芬。”,0,,0,,,
23007,【特效】无常卡牌,0,0,0,0,0,0,0,0,0,,7201-1,,,,,0,无常命运之下，谁也料不到下一张牌能否扭转乾坤。//n“抽不到好牌，我就自己印一张。”,0,,0,,,
23008,【家具】金钱的主人,0,0,0,0,0,0,0,0,0,,,8702,,,,0,把金钱放在身下，做金钱的主宰。如果你不能，那你会成为它的奴隶，碌碌一生。//n“……你们看我干什么？”——格琳娜,0,,0,,,
23009,【头像】千王之王,0,0,0,0,0,0,0,0,0,,1700-1,,,,,0,“你太厉害了！根本就无法战胜！”//n“不对哦，这世上没什么是无法战胜的，就是因为相信这一点，我才能一直赢到现在。”,0,,0,,,
23010,【名片背景】皇家同花顺,0,0,0,0,0,0,0,0,0,,1699-1,,,,,0,如果你的手里有一副好牌，你最好装作没有；如果你没有一副好牌，那你最好装作你有。,0,,0,,,
23011,【头部装饰】新星帽,0,0,0,0,0,0,0,0,0,,,,,,,0,曾有那么一群人让孩子们向往繁星，教会他们懂得珍惜与失去。,0,,0,,,2420
23012,【家具】界外极星,0,0,0,0,0,0,0,0,0,,,8704,,,,0,某部电影上映时的宣传海报，有人说这是一部描写天文观测者真实样貌的影片，也有人说这是一部披着软科幻外皮的爱情片。,0,,0,,,
23013,【名片背景】极星光影,0,0,0,0,0,0,0,0,0,,1701-1,,,,,0,回忆的光影永远不会褪去，正如她在这张海报上留下的签名。,0,,0,,,
23014,【同心技】星河成约,0,0,0,0,0,0,0,0,0,,"1100003-1,1100004-1",,,,,0,AK-阿尔法 & M82,0,,0,,,
23015,【同心技】极速狂花,0,0,0,0,0,0,0,0,0,,"1100001-1,1100002-1",,,,,0,灰熊MkⅤ & PzB39,0,,0,,,
23016,【家具】完美茶会,0,0,0,0,0,0,0,0,0,,,8705,,,,0,最好的咖啡师+最好的甜点师=完美的茶会。,0,,0,,,
23017,【头部装饰】备用发箍,0,0,0,0,0,0,0,0,0,,,,,,,0,G36的工作小道具，她从来不做无用功，只是需要一点小小的仪式感。,0,,0,,,3120
23018,【名片背景】工作清单,0,0,0,0,0,0,0,0,0,,1774-1,,,,,0,也许她也有一个可以让自己同时出现在三个地方的怀表……也许指挥官该少看点三个小捣蛋鬼的冒险小说。,0,,0,,,
23019,【同心技】我开动了！,0,0,0,0,0,0,0,0,0,,"1100005-1,1100006-1",,,,,0,春田 & G36,0,,0,,,
23020,【头像】四季,0,0,0,0,0,0,0,0,0,,"1770-1,1771-1,1772-1,1773-1",,,,,0,她的心情不像季节，却更能撩拨你的心弦。,0,,0,,,
30001,回归！格里芬的荣光,0,5000,5000,5000,5000,21,0,0,0,,"4-20,6009-2,601-2",,200001-235,211,"1-600,2-620,3-200",0,欢迎回来，指挥官大人！\n最近很少看到您呢，一定有很多重要的事情要忙吧？\n不过，我们还是希望您能抽空回来看看。\n您现在可以体验很多全新的工作，新实装的人形也期待着与您见面。\n请收下这份礼物，让我们一起重返征程吧！,0,,12,,,
30002,回归支援！我的另一只翅膀,0,500,500,500,500,0,0,0,0,,"41-20,506-50,6009-1,601-1,15-100",,,,3-200,0,指挥官<color=#ffb400>#playername</color>已经重回战场，感谢您的声援！\n从今以后，大家就要相互关照啦，一起加油吧！\n*回归支援奖励仅可获得一次哦,0,,3,,,
30101,钻石*100,0,0,0,0,0,0,100,0,0,,,,,,,0,,0,,0,,,
30102,人力*2000,0,2000,0,0,0,0,0,0,0,,,,,,,0,,0,,0,,,
30103,中级训练资料*500,0,0,0,0,0,0,0,0,0,,,,,,2-500,0,,0,,0,,,
30104,零件*1000,0,0,0,0,1000,0,0,0,0,,,,,,,0,,0,,0,,,
30105,核心*10,0,0,0,0,0,10,0,0,0,,,,,,,0,,0,,0,,,
30106,增幅胶囊*20,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,,0,,0,,,
30107,初级训练资料*800,0,0,0,0,0,0,0,0,0,,,,,,1-800,0,,0,,0,,,
30108,采购币*20,0,0,0,0,0,0,0,0,0,,41-20,,,,,0,,0,,0,,,
30109,电池*100,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,,0,,0,,,
30110,装备制造契约*10,0,0,0,0,0,0,0,0,0,,2-10,,,,,0,,0,,0,,,
30111,弹药*2000,0,0,2000,0,0,0,0,0,0,,,,,,,0,,0,,0,,,
30112,口粮*2000,0,0,0,2000,0,0,0,0,0,,,,,,,0,,0,,0,,,
30113,人形制造契约*5,0,0,0,0,0,0,0,0,0,,1-5,,,,,0,,0,,0,,,
30114,记忆碎片*100,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,,0,,0,,,
30201,1条线奖励,0,3000,3000,3000,3000,0,0,0,0,,6009-1,,,,,0,,0,Bumdle_bline,0,,,
30202,4条线奖励,0,0,0,0,0,0,0,0,0,,"1-10,3-10,4-10,8-2",,,,,0,,0,Bumdle_navy,0,,,
30203,8条线奖励,0,0,0,0,0,0,0,0,0,,,,6707-1,,,0,,0,Bumdle_blue,0,,,
30204,14条线奖励,0,0,0,0,0,0,0,0,0,,"103-1,41-50,45-200",,,,3-300,0,,0,Bumdle_may,0,,,
36510,离席之时①-任务奖励,0,500,500,500,500,0,0,0,0,,,,,,,0,,0,,0,,,
36511,枯草热②-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,26-0-100-5,,
36512,幽灵姐妹①-任务奖励,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,,0,,0,,,
36513,食蛇行动①-任务奖励,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,,0,,0,,,
36514,断惑无间①-任务奖励,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,,0,,0,,,
36515,离席之时EX-任务奖励,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,,0,,0,,,
36516,枯草热EX-任务奖励,0,0,0,0,0,0,0,0,0,,605-5,,,,,0,,0,,0,,,
36517,幽灵姐妹EX-任务奖励,0,0,0,0,0,0,0,0,0,,51-2,,,,,0,,0,,0,,,
36518,食蛇行动 EX-任务奖励,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,,0,,0,,,
36523,离席之时∞-任务奖励,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,,0,,0,,,
36524,枯草热∞-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,"26-0-100-5,26-0-100-5",,
36525,幽灵姐妹∞-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,3-100,0,,0,,0,,,
36526,食蛇行动 ∞-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,3-100,0,,0,,0,,,
36527,断惑无间 ∞-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,,0,"26-0-100-5,26-0-100-5",,
36528,离席之时 I-任务奖励,0,0,0,0,0,0,0,0,0,,506-30,,,,,0,,0,,0,,,
36529,离席之时 II-任务奖励,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,,0,,0,,,
36530,枯草热 I-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36531,枯草热 II-任务奖励,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,,0,,0,,,
36532,枯草热 III-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36533,枯草热 IV-任务奖励,0,0,0,0,0,0,0,0,0,,10604-5,,,,,0,,0,,0,,,
36534,枯草热 V-任务奖励,0,0,0,0,0,0,0,0,0,,9-50,,,,,0,,0,,0,,,
36535,枯草热 VI-任务奖励,0,0,0,0,0,0,0,0,0,,10604-5,,,,,0,,0,,0,,,
36536,幽灵姐妹 I-任务奖励,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,,0,,0,,,
36537,幽灵姐妹 II-任务奖励,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,,0,,0,,,
36538,幽灵姐妹 III-任务奖励,0,0,0,0,0,0,0,0,0,,14-100,,,,,0,,0,,0,,,
36539,幽灵姐妹 IV-任务奖励,0,0,0,0,0,0,0,0,0,,506-100,,,,,0,,0,,0,,,
36540,食蛇行动 I-任务奖励,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,,0,,0,,,
36541,食蛇行动 II-任务奖励,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,,0,,0,,,
36542,食蛇行动 III-任务奖励,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,,0,,0,,,
36543,食蛇行动 IV-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,2-300,0,,0,,0,,,
36544,食蛇行动 V-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36545,疾跃天台-任务奖励,0,0,0,0,0,10,0,0,0,,,,,,,0,,0,,0,,,
36546,断惑无间 I-任务奖励,0,0,0,0,0,0,0,0,0,,,,200001-50,,,0,,0,,0,,,
36547,断惑无间 II-任务奖励,0,0,0,0,0,0,0,0,0,,15-150,,,,,0,,0,,0,,,
36548,断惑无间 III-任务奖励,0,0,0,0,0,15,0,0,0,,,,,,,0,,0,,0,,,
36549,断惑无间 IV-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,3-300,0,,0,,0,,,
36550,前行预兆-任务奖励,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,,0,,0,,,
36551,帷幕将升 I-任务奖励,0,0,0,0,0,0,0,0,0,,9-20,,,,,0,,0,,0,,,
36552,帷幕将升 II-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36553,花粉症·始-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,,0,,0,,,
36554,道化师-任务奖励,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,,0,,0,,,
36555,花映冢-任务奖励,0,0,0,0,0,0,0,0,0,,14-50,,,,,0,,0,,0,,,
36556,霜狼会-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36557,灯华潜-任务奖励,0,0,0,0,0,0,0,0,0,,506-50,,,,,0,,0,,0,,,
36558,花粉症·终-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,,0,,0,,,
36559,美梦箱·始-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36560,吹笛人-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,1-300,0,,0,,0,,,
36561,布谷钟-任务奖励,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,,0,,0,,,
36562,防空井-任务奖励,0,0,0,0,0,0,0,0,0,,45-100,,,,,0,,0,,0,,,
36563,布玩偶-任务奖励,0,0,0,0,0,0,0,0,0,,46-50,,,,,0,,0,,0,,,
36564,美梦箱·终-任务奖励,0,200,200,200,200,0,0,0,0,,,,,,,0,,0,,0,,,
36565,三角攻势·始-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,2-300,0,,0,,0,,,
36566,蜘蛛巢-任务奖励,0,0,0,0,0,0,0,0,0,,45-200,,,,,0,,0,,0,,,
36567,纸牌塔-任务奖励,0,0,0,0,0,0,0,0,0,,46-100,,,,,0,,0,,0,,,
36568,斗兽棋-任务奖励,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,,0,,0,,,
36569,煽动者-任务奖励,0,0,0,0,0,0,0,0,0,,,,,,3-300,0,,0,,0,,,
