id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
455,10386,蚁中谍,"-35-2-1First,-35-2-2End",-35,BGM_Frontline,蚁中谍,0,-35-2-1First,,,-35-2-2End,,-35-2-2End,,,
456,10387,X战蚁,"-35-3-1First,-35-3-2End",-35,BGM_Frontline,X战蚁,0,-35-3-1First,,,-35-3-2End,,-35-3-2End,,,
457,10388,礼物颂,"-35-4-1First,-34-4-2End",-35,BGM_Frontline,礼物颂,0,-35-4-1First,,,-35-4-2End,,-35-4-2End,,,
458,115,面对独立出来的OGAS，SOP2的情绪失控了。,"12-1-1,12-1-2",12,BGM_Frontline,缰绳结扣,1,12-1-1,,"90005:12-1-4-Point90005,90009:12-1-4-Point90009",12-1-2,,12-1-2,,,
459,116,花与碎片之中掩埋的真相，才刚揭开一角。,"12-2-1,12-2-2",12,BGM_Frontline,幻影追踪,1,12-2-1,,90087:12-2-4-Point90087,12-2-2,,12-2-2,,,
460,117,我们不得不变得强大，只是为了在这种时候不会被抹杀。,"12-3-1,12-3-2",12,BGM_Frontline,杀戮哲学,1,12-3-1,,,12-3-2,,12-3-2,,,
461,118,M4A1与AR15正踏上归途。,"12-4-1,12-4-2",12,BGM_Frontline,硝烟信号,1,12-4-1,,,12-4-2,,12-4-2,,,
462,119,即使没有快乐，痛苦也仍旧存在。,"12-5-1,12-5-2",12,BGM_Frontline,昙花残忆,1,12-5-1,,,12-5-2,,12-5-2,,,
463,120,修理好列车的时候，就该立刻继续向前。,"12-6-1,12-6-2",12,BGM_Frontline,脱离黎明,1,12-6-1,,,12-6-2,,12-6-2,,,
464,121,404小队正在列车外迎敌。,"12-1-1E,12-1-2E",12,BGM_Frontline,晨间会议Ⅰ,1,12-1-1E,,"90271:12-1-1E-Point90271,90278:12-1-1E-Point90278",12-1-2E,,12-1-2E,,,
465,122,更深地了解她吧，这正是她希望的事。,"12-2-1E,12-2-2E",12,BGM_Frontline,晨间会议Ⅱ,1,12-2-1E,,,12-2-2E,,12-2-2E,,,
466,123,一切才刚刚开始，而我会等到你承认自己的那一天。,"12-3-1E,12-3-2E",12,BGM_Frontline,晨间会议Ⅲ,1,12-3-1E,,,12-3-2E,,12-3-2E,,,
467,124,归乡的旅程终于开始了，接下来会怎么样呢？,"12-4-1E,12-4-2E",12,BGM_Frontline,晨间会议Ⅳ,1,12-4-1E,,,12-4-2E,,12-4-2E,,,
468,10400,,,-36,BGM_Frontline,回火II,0,,,90429:-36-3-12-Point90429,,,,,,
469,10402,,,-36,BGM_Frontline,镀银II,0,,,90521:-36-3-14-Point90521,,,,,,
470,10404,,,-36,BGM_Frontline,镀银III,0,,,90564:-36-3-16-Point90564,,,,,,
471,10413,,,-36,BGM_Frontline,临界角EX-I,0,,,90883:-36-3-38-Point90883,,,,,,
472,10418,,,-36,BGM_Frontline,谜境守卫,0,,,"90663:-36-3-30-Point90663,90687:-36-3-30-Point90687",,,,,,
473,10426,“列车停在了陌生的基地外，一场新的风暴正在酿成。”,-36-1-1,-36,BGM_Frontline,启辉器,1,-36-1-1,,,,,,,,
474,10427,“我知道我这是在赌博，但是我们只有这一个选择。”,-36-1-2,-36,BGM_Frontline,直进性I,1,-36-1-2,,,,,,,,
475,10428,“为了夺取岸防炮，AR小队整备出发。”,-36-1-3,-36,BGM_Frontline,折射点,1,-36-1-3,,,,,,,,
476,10429,“为了打开阻挡指挥官的大门，404小队整备出发。”,-36-1-4,-36,BGM_Frontline,临界角I,1,-36-1-4,,,,,,,,
477,10430,“格里芬的各支小队展开了针对军方部队的阻击。”,-36-1-5,-36,BGM_Frontline,反射面I,1,-36-1-5,,,,,,,,
478,10431,“通往目的地的小路总是充满了阻挠……”,-36-1-6,-36,BGM_Frontline,临界角III,1,-36-1-6,,,,,,,,
479,10432,“满地的人形残骸暗示着这里经历过了怎样惨烈的战斗。”,-36-1-7,-36,BGM_Frontline,全内反射I,1,-36-1-7,,,,,,,,
480,10433,“明明还在白昼，蓝色的极光却已经升上了空中。”,-36-1-8,-36,BGM_Frontline,正弦曲线,1,-36-1-8,,,,,,,,
481,10434,“风雪交加的爱沙尼亚上空，正预示着敌人的进攻。”,-36-1-9,-36,BGM_Frontline,可逆性I,1,-36-1-9,,,,,,,,
482,10435,“一场惨烈的战斗拉开了序幕……”,-36-1-10,-36,BGM_Frontline,余弦信号,1,-36-1-10,,,,,,,,
483,10436,“硝烟散去的背后，是初次见面的忤逆小队。”,-36-2-1,-36,BGM_Frontline,起偏器I,1,-36-2-1,,,,,,,,
484,10437,“我现在只剩下两个弹夹。”,-36-2-2,-36,BGM_Frontline,光栅,1,-36-2-2,,,,,,,,
485,10438,“在404和忤逆的帮助下，大门终于向格里芬小队敞开了。”,-36-2-3,-36,BGM_Frontline,波导管I,1,-36-2-3,,,,,,,,
486,10439,“是时候让这辆列车发挥最后的价值了……”,-36-2-4,-36,BGM_Frontline,分束器,1,-36-2-4,,,,,,,,
487,10440,“另一边，载着AR小队的吉普车正以最高时速冲向岸防炮……”,-36-2-5,-36,BGM_Frontline,干涉仪I,1,-36-2-5,,,,,,,,
488,10441,“M4和敌方分队队长展开了生死追击，最终成功握住拉柄的是……”,-36-2-6,-36,BGM_Frontline,狭缝,1,-36-2-6,,,,,,,,
489,10442,“成功潜入基地的404小队竟在这里和消失已久的昔日同伴重逢……”,-36-2-7,-36,BGM_Frontline,真空管,1,-36-2-7,,,,,,,,
490,10443,“被拉入心智底层的UMP45再一次回到了记忆中最为惨痛的那一天。”,-36-2-8,-36,BGM_Frontline,加速器,1,-36-2-8,,,,,,,,
491,10444,“为了拯救遭到敌方夹击的AR小队，丹德莱入侵了剩余的铁血部队。”,-36-2-9,-36,BGM_Frontline,光谱仪I,1,-36-2-9,,,,,,,,
492,10445,“在这场阴冷的雨中，失去伊莱莎指挥的铁血部队四散溃逃……”,-36-2-10,-36,BGM_Frontline,检偏器,1,-36-2-10,,,,,,,,
493,10446,“这是UMP45第一次撒谎，但是她却感到无比的自然。”,-36-3-1,-36,BGM_Frontline,对映体过量I,1,-36-3-1,,,,,,,,
494,10447,“在塞满休眠敌人的能源控制室中，UMP45拉下了总闸……”,-36-3-2,-36,BGM_Frontline,对映体过量II,1,-36-3-2,,,,,,,,
495,10448,“摆脱了敌人的追击，404小队依然面临着危险。”,-36-3-3,-36,BGM_Frontline,重结晶拆分I,1,-36-3-3,,,,,,,,
496,10449,“一个您的人形而已。”,-36-3-4,-36,BGM_Frontline,破碎偏振面I,1,-36-3-4,,,,,,,,
497,10450,“AR小队占领了岸防炮，第二发炮弹即将发射……”,-36-3-5,-36,BGM_Frontline,重结晶拆分II,1,-36-3-5,,,,,,,,
498,10451,“为了让大部队完成撤退，一支断后小队迅速组建起来。”,-36-3-6,-36,BGM_Frontline,破碎偏振面II,1,-36-3-6,,,,,,,,
499,10452,“天佑吾皇，常胜利，沐荣光。”,-36-3-7,-36,BGM_Frontline,不对称诱导I,1,-36-3-7,,,,,,,,
500,10453,“她孤独地站在人形的国度，就像是淹没在阴影中的漆黑倒影。”,-36-3-8,-36,BGM_Frontline,光学异构体,1,-36-3-8,,,,,,,,
501,10454,“或许我们都渴望从对方心智中寻找出自己从未找到的答案。”,-36-4-1,-36,BGM_Frontline,粉碎I,1,-36-4-1,,,,,,,,
502,10455,“404小队正在紧闭的隔离门前思考对策，一场突然的袭击降临了。”,-36-4-2,-36,BGM_Frontline,混合,1,-36-4-2,,,,,,,,
503,10456,“UMP45钻进敌人留下的通道，紧追不放，在通道的另一头等待着她的是……”,-36-4-3,-36,BGM_Frontline,预热I,1,-36-4-3,,,,,,,,
504,10457,“给自己取名为‘安娜’的女孩加入了404小队的战斗。”,-36-4-4,-36,BGM_Frontline,烧结,1,-36-4-4,,,,,,,,
505,10458,“我会做到我必须要的事的，而你也必须完成你要做的事！”,-36-4-5,-36,BGM_Frontline,发泡,1,-36-4-5,,,,,,,,
506,10459,“就和那个时候一样，我是不会输给你的。”,-36-4-6,-36,BGM_Frontline,稳泡I,1,-36-4-6,,,,,,,,
507,10460,“把你的力量交给我，让我履行曾经对你的约定吧。”,-36-4-7,-36,BGM_Frontline,成型,1,-36-4-7,,,,,,,,
508,10461,“现在到了亮底牌的时候了。”,-36-4-8,-36,BGM_Frontline,退火II,1,-36-4-8,,,,,,,,
509,10462,“这是你要的时间，不要辜负她们。”,-36-4-9,-36,BGM_Frontline,回火I,1,-36-4-9,,,,,,,,
510,10463,“狭窄的通道，残余的铁血部队和军方撞上……”,-36-4-10,-36,BGM_Frontline,切割I,1,-36-4-10,,,,,,,,
511,10464,“基地的入口处，格里芬小队正在和军方的后援部队鏖战。”,-36-4-11,-36,BGM_Frontline,打磨,1,-36-4-11,,,,,,,,
512,10465,“朝着通海阀的方向，指挥官身携炸药支身闯去……”,-36-4-12,-36,BGM_Frontline,镀银I,1,-36-4-12,,,,,,,,
513,10466,“一架机甲突破了铁血的包围，直奔升降机而来。”,-36-4-13,-36,BGM_Frontline,虚像重铸,1,-36-4-13,,,,,,,,
514,10415,,,-36,BGM_Frontline,稳泡EX,0,,,91119:-36-4-27-Point91119,,,,,,
515,10468,“这不是第一次我们朝对方开枪了。”,-36-5-2,-36,BGM_Frontline,可观测极限I,1,-36-5-2,,,,,,,,
516,10469,“他听着海水的声音越来越近，等待着对自己最后的审判。”,-36-5-3,-36,BGM_Frontline,光锥参考系I,1,-36-5-3,,,,,,,,
517,10470,“极光升起延伸到天空之上，比之前任何一次都要显得明亮。”,-36-5-4,-36,BGM_Frontline,因果隔离面,1,-36-5-4,,,,,,,,
518,10415,,,-36,BGM_Frontline,稳泡EX,0,,,91119:-36-4-27-Point91119,,,,,,
519,10471,“伊莱莎，一切马上就要结束了。”,-36-5-5,-36,BGM_Frontline,黑体热辐射I,1,-36-5-5,,,,,,,,
520,10408,,,-36,BGM_Frontline,光锥参考系II,0,,,70301:-36-Ext-Point70301,,,,,,
521,10417,,,-36,BGM_Frontline,逃逸加速度EX-I,0,,,"90935:-36-Ext-Point90935,90927:-36-Ext-Point90927",,,,,,
522,10467,“冒着被敌人发现的风险，指挥官潜入敌后……”,-36-5-1,-36,BGM_Frontline,不可知奇点,1,-36-5-1,,,,,,,,
523,10472,“我们需要的是真相，而不是成为傀儡。 ”,-36-5-6First,-36,BGM_Frontline,逃逸加速度I,1,-36-5-6First,,,,,,,,
524,10473,“海水已经涌入，谁都无法从这里离开了。”,-36-5-6End,-36,BGM_Frontline,穿越视界线,1,-36-5-6End,,,,,,,,
525,10474,,,-36,BGM_Frontline,逃逸加速度EX-II,1,-36-5-EX,,,,,,,,
526,10475,白情test,-37-2-1,-37,BGM_Frontline,空屋,0,-37-2-1,,,,,,,,
527,10476,白情test,"-37-3-1First,-37-3-4-Point70626,-37-3-4-Point70633,-37-3-2End",-37,BGM_Frontline,格里芬的建筑师,0,-37-3-1First,,"70626:-37-3-4-Point70626,70633:-37-3-4-Point70633",-37-3-2End,,-37-3-2End,,,
528,10477,白情test,"-37-4-1,-37-4-4-Point70712",-37,BGM_Frontline,失踪的MDR,0,-37-4-1,,70712:-37-4-4-Point70712,,,,,,
529,10478,白情test,"-37-5-1First,-37-5-2End",-37,BGM_Frontline,驼背人,0,-37-5-1First,,,-37-5-2End,,-37-5-2End,,,
530,10479,白情test,"-37-6-1,-37-6-4-Point70901,-37-6-4-Point70905,-37-6-4-Point70906,-37-6-4-Point70912,-37-6-4-Point70918,-37-6-4-Point70919,-37-6-4-Point70923",-37,BGM_Frontline,七个桔核,0,-37-6-1,,"70901:-37-6-4-Point70901,70905:-37-6-4-Point70905,70906:-37-6-4-Point70906,70912:-37-6-4-Point70912,70918:-37-6-4-Point70918,70919:-37-6-4-Point70919,70923:-37-6-4-Point70923",,,,,,
531,10480,白情test,"-37-7-1First,-37-7-4-Point71024,-37-7-2End",-37,BGM_Frontline,第二块云图,0,-37-7-1First,,71024:-37-7-4-Point71024,-37-7-2End,,-37-7-2End,,,
532,10481,白情test,-37-1-1,-37,BGM_Frontline,幽灵公馆的传言,0,-37-1-1,,,,,,,,
533,10482,白情test,-37-8-1,-37,BGM_Frontline,李·恩菲尔德的致意Ⅰ,0,-37-8-1,,,,,,,,
534,10483,白情test,-37-9-1,-37,BGM_Frontline,李·恩菲尔德的致意Ⅱ,0,-37-9-1,,,,,,,,
535,125,既要营救被围剿的指挥官，又要保护好安洁托付的小涅托们，方才成功汇合的404小队又要面对短暂的分离。,"13-1-1First,13-1-2End",13,BGM_Frontline,原点规守,1,13-1-1First,,91126:13-Ext13-1-Point91126,13-1-2End,,13-1-2End,,,
536,126,在最后一刻，被军方围剿的指挥官决定用那把手枪拼死一搏……与此同时，哈维尔带着一张照片来到帕斯卡的研究室……,"13-2-1First,13-2-2End",13,BGM_Frontline,密封函件,1,13-2-1First,,91432:13-Ext13-3E-Point91432,13-2-2End,,13-2-2End,,,
537,127,AR小队终于和M16再次重逢，M4决定只身前往追击，在机甲的残骸间，两人再次面对艰难的对决……,"13-3-1First,13-3-2End",13,BGM_Frontline,熟识者,1,13-3-1First,,91432:13-Ext13-3E-Point91432,13-3-2End,,13-3-2End,,,
538,128,抓住M16片刻的破绽，丹德莱链接上了M16心智中的OGAS，而M4也从中找回了那些曾被删除的记忆碎片……,"13-4-1First,13-4-2End",13,BGM_Frontline,故友,1,13-4-1First,,91264:13-Ext13-3-Point91264,13-4-2End,,13-4-2End,,,
539,129,为了确保安洁幸存下来，忤逆小队推演出了地狱难度的任务方案……此时，在哈维尔的轿车里，帕斯卡吐露了自己隐秘的思绪……,"13-5-1First,13-5-2End",13,BGM_Frontline,步步逼近,1,13-5-1First,,91320:13-Ext13-5-Point91320,13-5-2End,,13-5-2End,,,
540,130,忤逆小队和叶戈尔展开了搏斗，被逼入绝境的叶戈尔不惜近距离发射导弹摧毁忤逆，然而接下来等待他的却是……,"13-6-1First,13-6-2End",13,BGM_Frontline,终止符,1,13-6-1First,,91347:13-Ext13-6-Point91347,13-6-2End,,13-6-2End,,,
541,131,炸毁海星计划失败后，M16只能眼睁睁看着M4走进了蓝光中，开始与伊莱莎链接。,"13-1-1E,13-1-2E",13,BGM_Frontline,既往I,1,13-1-1E,,91358:13-Ext13-1E-Point91358,13-1-2E,,13-1-2E,,,
542,132,根据丹德莱的建议，M4决定破坏链接中枢，将伊莱莎和海星强行分离开来。,"13-2-1E,13-2-2E",13,BGM_Frontline,既往II,1,13-2-1E,,91432:13-Ext13-3E-Point91432,13-2-2E,,13-2-2E,,,
543,133,幸存人形跟随指挥官逃上基地的高处躲避海水，另一边，安洁的枪口对准了奄奄一息的叶戈尔……,"13-3-1E,13-3-2E",13,BGM_Frontline,既往III,1,13-3-1E,,91432:13-Ext13-3E-Point91432,13-3-2E,,13-3-2E,,,
544,134,M16拼命赶来，但M4和丹德莱已经完成融合，M4对着M16许下的诺言又能否完成……？,"13-4-1E,13-4-2E",13,BGM_Frontline,既往IV,1,13-4-1E,,91432:13-Ext13-3E-Point91432,13-4-2E,,13-4-2E,,,
545,10508,,,-39,BGM_Frontline,test,0,,,91502:-39-EX1-4-Point91502,,,,,,
546,10504,孤岛假日,"-40-1-1First,-40-1-2End",-40,BGM_Frontline,孤岛假日,0,-40-1-1First,,,-40-1-2End,,-40-1-2End,,,
547,10505,时来运转,"-40-2-1First,-40-2-2End",-40,BGM_Frontline,时来运转,0,-40-2-1First,,,-40-2-2End,,-40-2-2End,,,
548,10506,秘域险境,"-40-3-1First,-40-3-2End",-40,BGM_Frontline,秘域险境,0,-40-3-1First,,,-40-3-2End,,-40-3-2End,,,
549,10507,夏日余光,"-40-4-1First,-40-4-2End",-40,BGM_Frontline,夏日余光,0,-40-4-1First,,,-40-4-2End,,-40-4-2End,,,
550,10484,0,-38-0-1,-38,BGM_Frontline,,0,-38-0-1,,,,,,,,
551,10485,1,-38-1-1,-38,BGM_Frontline,,0,-38-1-1,,,,,,,,
552,10486,2/2战斗,"-38-2-4First,-38-2-2Round,-38-2-2End",-38,BGM_Frontline,,0,-38-2-4First,2:-38-2-2Round,,-38-2-2End,,-38-2-2End,,,
553,10487,2幕间,-38-2-3,-38,BGM_Frontline,,0,-38-2-3,,,,,,,,
554,10494,3,-38-3-1,-38,BGM_Frontline,,0,-38-3-1,,,,,,,,
555,10488,3/3战斗,"-38-3-1First,-38-3-2Round,-38-3-2End",-38,BGM_Frontline,,0,-38-3-1First,2:-38-3-2Round,,-38-3-2End,,-38-3-2End,,,
556,10489,3幕间,-38-3-3,-38,BGM_Frontline,,0,-38-3-3,,,,,,,,
557,10490,4/4战斗,"-38-4-1First,-38-4-1Round",-38,BGM_Frontline,,0,-38-4-1First,2:-38-4-1Round,,,,,,,
558,10491,4结算剧情,-38-4-1End,-38,BGM_Frontline,,0,-38-4-1End,,,,,,,,
559,10492,5/5战斗,"-38-5-1First,-38-5-1Round",-38,BGM_Frontline,,0,-38-5-1First,2:-38-5-1Round,,,,,,,
560,10493,5结算剧情,-38-5-1End,-38,BGM_Frontline,,0,-38-5-1End,,,,,,,,
561,10495,6战斗,"-38-6-1First,-38-6-1Round,-38-6-1End",-38,BGM_Frontline,,0,-38-6-1First,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,
562,10496,7结局,-38-7-1,-38,BGM_Frontline,,0,-38-7-1,,,,,,,,
563,10497,基础反应力检测,,-38,BGM_Frontline,,0,,,91820:-38-EX-Point91829,,,,,,
564,10498,公社射击训练场,,-38,BGM_Frontline,,0,,,,,,,,,
565,10499,2/2战斗,"-38-2-4First,-38-2-2Round,-38-2-2End",-38,BGM_Frontline,,0,-38-2-1,3:-38-2-2Round,91675:-38-2-2First,-38-2-2End,,-38-2-2End,,,
566,10500,3/3战斗,"-38-3-1First,-38-3-2Round,-38-3-2End",-38,BGM_Frontline,,0,-38-3-1First,3:-38-3-2Round,91865:-38-EX1-2-Point91865,-38-3-2End,,-38-3-2End,,,
567,10501,4/4战斗,"-38-4-1First,-38-4-1Round",-38,BGM_Frontline,,0,-38-4-1First,2:-38-4-1Round,,,,,,,
568,10502,5/5战斗,"-38-5-1First,-38-5-1Round",-38,BGM_Frontline,,0,-38-5-1First,2:-38-5-1Round,,,,,,,
569,10503,6战斗EX2,"-38-6-1Round,-38-6-1End",-38,BGM_Frontline,,0,,2:-38-6-1Round,,-38-6-1End,,-38-6-1End,,,
570,10509,6战斗EX1,-38-6-1First,-38,BGM_Frontline,,0,-38-6-1First,,91849:-38-EX1-5-Point91849,,,,,,
571,10528,“归途，只是另一次冒险的开始。”,-41-1-1First,-41,BGM_Frontline,离席之时Ⅰ,0,-41-1-1First,,,,,,,,
572,10529,“珍惜每一次选择的机会，谁也不知道何时便不再有机会。”,-41-1-1End,-41,BGM_Frontline,离席之时Ⅱ,0,-41-1-1End,,,,,,,,
573,10575,“每一次慈悲，都有它标定的价码。”,-41-1-3First,-41,BGM_Frontline,离席之时Ⅲ,0,-41-1-3First,,,,,,,,
574,10578,“我怀念昨日之人，与明日之城。”,-41-1-3End,-41,BGM_Frontline,离席之时Ⅳ,0,-41-1-3End,,,,,,,,
575,10551,“新的武器，新的战场。”,-41-1-2,-41,BGM_Frontline,帷幕将升Ⅰ,0,-41-1-2,,,,,,,,
576,10552,“规则，就是用来打破的。”,-41-1-4,-41,BGM_Frontline,帷幕将升Ⅱ,0,-41-1-4,,,,,,,,
577,10530,“为昨日的仇敌敬上一杯。”,-41-2-1First,-41,BGM_Frontline,枯草热Ⅰ,0,-41-2-1First,,,,,,,,
578,10531,“当你需要为信任下一个定义时，你就已经不需要它了。”,-41-2-2First,-41,BGM_Frontline,枯草热Ⅱ,0,-41-2-2First,,,,,,,,
579,10532,“你不觉得你就像个因为弄丢了宝贵的玩具而在生闷气的小女孩吗？”,-41-2-3First,-41,BGM_Frontline,枯草热Ⅲ,0,-41-2-3First,,,,,,,,
580,10533,“忠诚与否，只需要调换一个视角，结论便会不同。”,-41-2-4First,-41,BGM_Frontline,枯草热Ⅳ,0,-41-2-4First,,,,,,,,
581,10534,“铁血人形说的话，连一个标点符号都不能信！”,-41-2-5First,-41,BGM_Frontline,枯草热Ⅴ,0,-41-2-5First,,,,,,,,
582,10535,“未来，总有一天还会再次相遇的。总有一天。”,-41-2-6,-41,BGM_Frontline,枯草热Ⅵ,0,-41-2-6,,,,,,,,
583,10536,“究竟是你梦见了我，还是我梦见了你呢？”,-41-3-1First,-41,BGM_Frontline,幽灵姐妹Ⅰ,0,-41-3-1First,,,,,,,,
584,10537,“反正过两小时你就不记得了，为什么还要告诉你呢？”,-41-3-2First,-41,BGM_Frontline,幽灵姐妹Ⅱ,0,-41-3-2First,,,,,,,,
585,10538,“通过牵引绳降落到仓库，拖住404，完成围剿部署。”,-41-3-3First,-41,BGM_Frontline,幽灵姐妹Ⅲ,0,-41-3-3First,,,,,,,,
586,10539,“我不要再吃药了！不要吃药！我想出去……放我出去啊！”,-41-3-4First,-41,BGM_Frontline,幽灵姐妹Ⅳ,0,-41-3-4First,,,,,,,,
587,10576,“你不准……先死……”,-41-3-5,-41,BGM_Frontline,幽灵姐妹Ⅴ,0,-41-3-5,,,,,,,,
588,10577,“不管现场处理得多么干净，都擦不掉过去的血污和罪恶。”,-41-3-6,-41,BGM_Frontline,幽灵姐妹Ⅵ,0,-41-3-6,,,,,,,,
589,10553,“汉克，给我一个猪肘汉堡！”,-41-2-7,-41,BGM_Frontline,花粉症·始,0,-41-2-7,,,,,,,,
590,10554,“我们在花卉当中，能够看到的是希望。”,-41-2-8,-41,BGM_Frontline,道化师,0,-41-2-8,,,,,,,,
591,10555,“蚕食花瓣的蚜虫会觉得自己犯下了过错吗？”,-41-2-9,-41,BGM_Frontline,花映冢,0,-41-2-9,,,,,,,,
592,10556,“AN94并不常做那个下决定的人，但如果需要，她也能做得很好。”,-41-2-10,-41,BGM_Frontline,霜狼会,0,-41-2-10,,,,,,,,
593,10557,“能让人类进步的，只有人类。”,-41-2-11,-41,BGM_Frontline,灯华潜,0,-41-2-11,,,,,,,,
594,10558,“命运不会抛弃任何人，往往只有人会自己抛弃命运。”,-41-2-12,-41,BGM_Frontline,花粉症·终,0,-41-2-12,,,,,,,,
595,10559,“不要相信那些贩卖美梦的皮箱。”,-41-3-7,-41,BGM_Frontline,美梦箱·始,0,-41-3-7,,,,,,,,
596,10560,“看呐，老鼠都跟在了他后面。”,-41-3-8,-41,BGM_Frontline,吹笛人,0,-41-3-8,,,,,,,,
597,10561,“手制的木箱，三层木板装订，很结实。一米五那么长，八十厘米左右宽。”,-41-3-9,-41,BGM_Frontline,布谷钟,0,-41-3-9,,,,,,,,
598,10562,“两具穿着孤儿院服饰的幼小枯骨，用黑洞洞的眼眶直勾勾地盯着她。”,-41-3-10,-41,BGM_Frontline,防空井,0,-41-3-10,,,,,,,,
599,10563,“这是院长妈妈的信，告诉我莉莉安是一个好孩子。”,-41-3-11,-41,BGM_Frontline,布玩偶,0,-41-3-11,,,,,,,,
600,10564,“因为他们都会把真正的美梦留给自己。”,-41-3-12,-41,BGM_Frontline,美梦箱·终,0,-41-3-12,,,,,,,,
601,10512,,,-41,BGM_Frontline,,0,,,"71201:-41-3-4-Point71201,71305:-41-3-4-Point71305,72006:-41-3-4-Point72006",,,,,,
602,10516,,,-41,BGM_Frontline,,0,,,"91924:-41-2-4-EX1Point91924,92278:-41-2-4-EX2Point92278,92127:-41-2-4-EX3Point92127,92614:-41-2-4-EX5Point92614,92372:-41-2-4-EX6Point92372,91926:-41-2-4-EX1Point91926",,,,,,
603,10517,,,-41,BGM_Frontline,,0,,,"91991:-41-3-4-EX1Point91991,91990:-41-3-4-EX2Point91990,92264:-41-3-4-EX3Point92264,92396:-41-3-4-EX4Point92396,92335:-41-3-4-EX6Point92335,92254:-41-3-4-EX5Point92254",,,,,,
604,10520,,,-41,BGM_Frontline,,0,,,"92405:-41-3-4-EX99Point92405,92509:-41-3-4-EX99Point92509,92589:-41-3-4-EX99Point92589,92610:-41-3-4-EX99Point92610,92611:-41-3-4-EX99Point92611,92612:-41-3-4-EX99Point92612,92613:-41-3-4-EX99Point92613,92444:-41-3-4-EX99Point92444,92495:-41-3-4-EX99Point92495",,,,,,
605,10540,“……那毕竟是莱柯研究的结果。我不想他毕生的心血落在那个混蛋手里。”,-41-4-1First,-41,BGM_Frontline,食蛇行动Ⅰ,0,-41-4-1First,,,,,,,,
606,10541,“衔尾蛇是个完美主义者。”,-41-4-2First,-41,BGM_Frontline,食蛇行动Ⅱ,0,-41-4-2First,,,,,,,,
607,10542,“比起被别人告知我是什么，我更愿意相信我自己的想法。”,-41-4-3First,-41,BGM_Frontline,食蛇行动Ⅲ,0,-41-4-3First,,,,,,,,
608,10543,“不要与蛇捉迷藏。”,-41-4-4First,-41,BGM_Frontline,食蛇行动Ⅳ,0,-41-4-4First,,,,,,,,
609,10544,“得留下点纪念才行，以后说不定就没机会了。”,-41-4-5,-41,BGM_Frontline,食蛇行动Ⅴ,0,-41-4-5,,,,,,,,
610,10565,“一个特工要是一眼就看起来像个特工，那他离下岗也不远了。”,-41-4-6,-41,BGM_Frontline,三角攻势·始,0,-41-4-6,,,,,,,,
611,10566,“欢迎来到自由汉萨城市不莱梅，祝您旅途愉快！”,-41-4-7,-41,BGM_Frontline,蜘蛛巢,0,-41-4-7,,,,,,,,
612,10567,“想建立一个和平的世界，必须经过残酷的斗争。”,-41-4-8,-41,BGM_Frontline,纸牌塔,0,-41-4-8,,,,,,,,
613,10568,“人类越是被列出三六九等，就越喜欢穷尽心思来寻找优越感。”,-41-4-9,-41,BGM_Frontline,斗兽棋,0,-41-4-9,,,,,,,,
614,10569,“真正的世界不会改变，它以不同的形式展现，而本质永远相同。”,-41-4-10,-41,BGM_Frontline,煽动者,0,-41-4-10,,,,,,,,
615,10570,“凡事都有两面性，不管是对事还是对人。”,-41-4-11,-41,BGM_Frontline,三角攻势·终,0,-41-4-11,,,,,,,,
616,10546,“我还活着，但就快死了。”,-41-5-1First,-41,BGM_Frontline,断惑无间Ⅰ,0,-41-5-1First,,,,,,,,
617,10547,“赌上全部，只能成功，不能失败。”,-41-5-2First,-41,BGM_Frontline,断惑无间Ⅱ,0,-41-5-2First,,,,,,,,
618,10548,“笼子已确定，脱兔已入瓮。”,-41-5-3First,-41,BGM_Frontline,断惑无间Ⅲ,0,-41-5-3First,,,,,,,,
619,10549,“我要世界和平，下一代的孩子们可以不再生活于战争与恐惧中。”,-41-5-4First,-41,BGM_Frontline,断惑无间Ⅳ,0,-41-5-4First,,,,,,,,
620,10571,“今天真是太漫长了，还好终于都结束了……”,-41-5-5,-41,BGM_Frontline,断惑无间Ⅴ,0,-41-5-5,,,,,,,,
621,10550,“我答应你，以后再也不会骗你了。”,-41-6-1,-41,BGM_Frontline,前行预兆,0,-41-6-1,,,,,,,,
622,10579,“也许将来你会怀念我，怀念这段时光。但别担心，我们很快会再见面的。”,-41-6-2,-41,BGM_Frontline,永恒之桥,0,-41-6-2,,,,,,,,
623,10518,,,-41,BGM_Frontline,食蛇行动EX,0,,,"92686:-41-4-4-EX99Point92686,92797:-41-4-4-EX99Point92797,92804:-41-4-4-EX99Point92804,92810:-41-4-4-EX99Point92810,92878:-41-4-4-EX99Point92878,92871:-41-4-4-EX99Point92871",,,,,,
624,10580,普通-1,,-42,BGM_Frontline,午夜追踪,0,,,,,,,,,
625,10581,普通-2,,-42,BGM_Frontline,凶象终止,0,,,,,,,,,
626,10582,普通-3,,-42,BGM_Frontline,残破回音,0,,,,,,,,,
627,10583,困难-1,,-42,BGM_Frontline,午夜追踪EX,0,,,,,,,,,
628,10584,困难-2,,-42,BGM_Frontline,凶象终止EX,0,,,,,,,,,
629,10585,困难-3,,-42,BGM_Frontline,残破回音EX,0,,,,,,,,,
