id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
9361756,芝麻开门~,1,使防御门X1变更为开启状态,,9361756,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170701&&936175901&&936176000&&936176100&&936176201,936171901,,,,,9361771,9361756,,0,,,0,,
9361757,芝麻开门~,1,使防御门X1变更为关闭状态，使防御门X3变更为开启状态,,9361757,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170701&&936175900&&936176001&&936176101&&936176200,936171901||936172101,,,,,"9361775,9361773",9361757,,0,,,0,,
9361758,芝麻开门~,1,使防御门X1变更为开启状态,,9361758,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170701&&936175901&&936176000&&936176100&&936176200,936171901,,,,,9361771,9361758,,0,,,0,,
9361759,芝麻开门~,1,使防御门X1//cX2//cX3变更为关闭状态,,9361759,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170701&&936175900&&936176000&&936176100&&936176201,936171901||936172001||936172101,,,,,"9361775,9361776,9361777",9361759,,0,,,0,,
9361761,芝麻开门~,1,使防御门X1//cX3变更为开启状态,,9361761,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170701&&936175901&&936176001&&936176101&&936176201,936171901||936172101,,,,,"9361771,9361773",9361761,,0,,,0,,
9361762,芝麻开门~,1,使防御门X1变更为开启状态，使防御门X2变更为关闭状态,,9361762,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175901&&936176000&&936176101&&936176200,936171901||936172001,,,,,"9361771,9361776",9361762,,0,,,0,,
9361763,芝麻开门~,1,使防御门X2变更为开启状态，使防御门X3变更为关闭状态,,9361763,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175900&&936176001&&936176100&&936176201,936172001||936172101,,,,,"9361772,9361777",9361763,,0,,,0,,
9361764,芝麻开门~,1,使防御门X1变更为开启状态，使防御门X4变更为关闭状态,,9361764,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175901&&936176001&&936176100&&936176200,936171901||936172201,,,,,"9361771,9361778",9361764,,0,,,0,,
9361765,芝麻开门~,1,使防御门X2变更为关闭状态，使防御门X4变更为开启状态,,9361765,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175900&&936176000&&936176101&&936176201,936172001||936172201,,,,,"9361776,9361774",9361765,,0,,,0,,
9361766,芝麻开门~,1,使防御门X1变更为开启状态，使防御门X3变更为关闭状态,,9361766,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175901&&936176000&&936176100&&936176201,936171901||936172101,,,,,"9361771,9361777",9361766,,0,,,0,,
9361767,芝麻开门~,1,使防御门X1变更为关闭状态，使防御门X2//cX3变更为开启状态,,9361767,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175900&&936176001&&936176101&&936176200,936171901||936172001||936172101,,,,,"9361775,9361772,9361773",9361767,,0,,,0,,
9361768,芝麻开门~,1,使防御门X2//cX3//cX4变更为关闭状态,,9361768,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175901&&936176000&&936176100&&936176200,936172001||936172101||936172201,,,,,"9361776,9361777,9361778",9361768,,0,,,0,,
9361769,芝麻开门~,1,使防御门X4变更为开启状态,,9361769,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936170801&&936175900&&936176000&&936176100&&936176201,936172201,,,,,9361774,9361769,,0,,,0,,
9361771,【标记】通用开启防御门X1,1,,,9361771,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936171901,,9361739:1,,,9361781,0,,0,,,0,,
9361772,【标记】通用开启防御门X2,1,,,9361772,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172001,,9361740:1,,,9361782,0,,0,,,0,,
9361773,【标记】通用开启防御门X3,1,,,9361773,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172101,,9361741:1,,,9361783,0,,0,,,0,,
9361774,【标记】通用开启防御门X4,1,,,9361774,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172201,,9361742:1,,,9361784,0,,0,,,0,,
9361775,【标记】通用关闭防御门X1,1,,,9361775,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936171901,9361739:1,,,,9361785,0,,0,,,0,,
9361776,【标记】通用关闭防御门X2,1,,,9361776,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172001,9361740:1,,,,9361786,0,,0,,,0,,
9361777,【标记】通用关闭防御门X3,1,,,9361777,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172101,9361741:1,,,,9361787,0,,0,,,0,,
9361778,【标记】通用关闭防御门X4,1,,,9361778,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936172201,9361742:1,,,,9361788,0,,0,,,0,,
9361781,【标记】通用开启防御门X1开关标记,1,,,9361781,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,,9361759:1,,,,0,,0,,,0,,
9361782,【标记】通用开启防御门X2开关标记,1,,,9361782,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,,9361760:1,,,,0,,0,,,0,,
9361783,【标记】通用开启防御门X3开关标记,1,,,9361783,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,,9361761:1,,,,0,,0,,,0,,
9361784,【标记】通用开启防御门X4开关标记,1,,,9361784,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,,9361762:1,,,,0,,0,,,0,,
9361785,【标记】通用关闭防御门X1开关标记,1,,,9361785,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,9361759:1,,,,,0,,0,,,0,,
9361786,【标记】通用关闭防御门X2开关标记,1,,,9361786,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,9361760:1,,,,,0,,0,,,0,,
9361787,【标记】通用关闭防御门X3开关标记,1,,,9361787,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,9361761:1,,,,,0,,0,,,0,,
9361788,【标记】通用关闭防御门X4开关标记,1,,,9361788,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936170701||936170801,9361762:1,,,,,0,,0,,,0,,
9361791,【标记】开启指令(防御门A1)开关标记,1,,,9361791,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361751:1,,,,0,,0,,,0,,
9361792,【标记】开启指令(防御门A2)开关标记,1,,,9361792,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361752:1,,,,0,,0,,,0,,
9361793,【标记】开启指令(防御门A3)开关标记,1,,,9361793,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361753:1,,,,0,,0,,,0,,
9361794,【标记】开启指令(防御门AX)开关标记,1,,,9361794,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361754:1,,,,0,,0,,,0,,
9361795,【标记】开启指令(防御门B1)开关标记,1,,,9361795,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361755:1,,,,0,,0,,,0,,
9361796,【标记】开启指令(防御门B2)开关标记,1,,,9361796,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361756:1,,,,0,,0,,,0,,
9361797,【标记】开启指令(防御门B3)开关标记,1,,,9361797,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361757:1,,,,0,,0,,,0,,
9361798,【标记】开启指令(防御门BX)开关标记,1,,,9361798,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,1,,9361758:1,,,,0,,0,,,0,,
9361801,【标记】EMP手雷初始化,1,,,9361801,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9361801:1,,,,,0,,0,,,0,,
9361802,【标记】EMP手雷定点锁定,1,,,9361802,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9361802:1,,,,,0,,0,,,0,,
9361803,BOOOOOM,1,,,9361803,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,936180301,936180201&&1,1000061:1,,1000001:1,,9361804,9361803,,0,,,0,,
9361804,【标记】清除EMP手雷标记,1,,,9361804,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,936180302,,,,1000006:1,,0,,0,,,0,,
9361805,拾取EMP手雷,1,只要一发，就可以让敌人动弹不得，虽然只是暂时的……,,9361805,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936180101&&936180501,1,,9361801:1,1000006:1,,,9361805,,0,,,0,,
9361806,【标记】禁飞区初始化,1,,,9361806,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9361803:1,,,,,0,,0,,,0,,
9362001,【标记】弃置歌利亚初始化,1,,,9362001,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9362001:1,,,,,0,,0,,,0,,
9362002,拾取弃置歌利亚,1,看起来应该可以放在地上当地雷用,,9362002,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936200101&&100000090,1,,9362001:1,1000000:1,,,9362002,,0,,,0,,
9362003,设置歌利亚,1,接下来只要等某个傻子踩上来……,,9362003,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,100000091&&936200200,2,9362002:1,,,1000000:1,,9362003,,0,,,0,,
9362004,【标记】万用触发器初始化,1,,,9362004,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9362030:1,9362031:1",,,,,0,,0,,,0,,
9362011,【标记】BGM初始化,1,,,9362011,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9362010:1,,,,,0,,0,,,0,,
9362012,【标记】BGM锁定初始化,1,,,9362012,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,9362014:1,,,,,0,,0,,,0,,
9362013,B!G!M!,1,一发，又一发，可惜只能打正前方,,9362013,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,936201101,936201201,9362015:1,,,,9362015,9362013,,0,,,0,,
9362014,2 8 8 7,1,你可要想好了，炸了这里就再也不能用了,,9362014,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,936201001,1,9362013:1,"9362010:1,9362011:1",,,,9362014,,0,,,0,,
9362015,【标记】消耗弹药,1,,,9362015,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,,936201101,,9362011:1,,,,0,,0,,,0,,
9362021,【标记】冲水点初始化,1,,,9362021,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,"9362021:1,9362023:1",,,,,0,,0,,,0,,
9362031,BOOOOOM,1,,,9362031,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,936203201&&936180301,936203101&&936180501,1000061:1,,1000001:1,,9362032,9361803,,0,,,0,,
9362032,【标记】清除EMP手雷标记,1,,,9362032,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,,936180302,,,,1000006:1,,0,,0,,,0,,
9362301,开启防御门I,1,使防御门I变更为开启状态,,9362301,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&101020190&&101030190&&101040190&&102010191,102010091,,"1020101:1,1000001:1",,,"1000002,1020102",1020106,,0,,,0,,
9362302,解锁权限,1,解锁控制台I的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362302,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101010091&&101010191,1,,1010101:1,,,"1010102,1000053",1010104,,0,,,0,,
9362303,解锁权限,1,解锁控制台I的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362303,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101020091&&101020191,1,,1010201:1,,,"1010202,1000053",1010104,,0,,,0,,
9362304,解锁权限,1,解锁控制台I的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362304,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101030091&&101030191,1,,1010301:1,,,"1010302,1000053",1010104,,0,,,0,,
9362305,解锁权限,1,解锁控制台I的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362305,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101040091&&101040191,1,,1010401:1,,,"1010402,1000053",1010104,,0,,,0,,
9362401,【标记】堵路点,,,,9362401,1,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,,,1000066:1,,,,,0,,0,,,0,,
9362701,开启防御门I,1,使防御门I变更为开启状态,,9362701,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&101020190&&102010191,102010091,,"1020101:1,1000001:1",,1000004:1,"1000002,1020102",1020106,,0,,,0,,
9362702,关闭防御门I,1,使防御门I变更为关闭状态,,9362702,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101010190&&101020190&&102010190,102010091,"1020101:1,1000001:1",,,,"1000003,1020103,1020104,1020105",1020107,,0,,,0,,
9362703,解锁权限,1,解锁控制台I的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362703,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101020091&&101020191,1,,1010201:1,,,"1010202,1000053",1010104,,0,,,0,,
9362704,解锁权限,1,解锁控制台II的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362704,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101040091&&101040191,1,,1010401:1,,,"1010402,1000053",1010204,,0,,,0,,
9362705,开启防御门II,1,使防御门II变更为开启状态,,9362705,1,0,0,0,-1,-1,-1,0,0,0,4,0,0,0,0,0,0,0,101030190&&101040190&&102020191,102020091,,"1020201:1,1000001:1",,1000004:1,"1000002,1020202",1020206,,0,,,0,,
9362706,关闭防御门II,1,使防御门I变更为关闭状态,,9362706,1,0,0,0,-1,-1,-1,0,0,0,99,0,0,0,0,0,0,0,101030190&&101040190&&102020190,102020091,"1020201:1,1000001:1",,,,"1000003,1020203,1020204,1020205",1020207,,0,,,0,,
9362901,开启防御门I型①,1,使防御门I型①变更为开启状态,,9362901,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102010191&&930000190,102010091,,"1020101:1,1000001:1",,,"1000002,1020102,9362913",1020126,,0,,,0,,
9362902,关闭防御门I型①,1,使防御门I型①变更为关闭状态,,9362902,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102010190&&930000190,102010091,"1020101:1,1000001:1",,,,"1000003,1020103,1020104,1020105,9362913",1020127,,0,,,0,,
9362903,开启防御门I型②,1,使防御门I型②变更为开启状态,,9362903,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102020191&&930000290,102020091,,"1020201:1,1000001:1",,,"1000002,1020202,9362914",1020218,,0,,,0,,
9362904,关闭防御门I型②,1,使防御门I型②变更为关闭状态,,9362904,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102020190&&930000290,102020091,"1020201:1,1000001:1",,,,"1000003,1020203,1020204,1020205,9362914",1020219,,0,,,0,,
9362905,开启防御门I型③,1,使防御门I型③变更为开启状态,,9362905,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102030191&&930000390,102030091,,"1020301:1,1000001:1",,,"1000002,1020302,9362915",1020313,,0,,,0,,
9362906,关闭防御门I型③,1,使防御门I型③变更为关闭状态,,9362906,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102030190&&930000390,102030091,"1020301:1,1000001:1",,,,"1000003,1020303,1020304,1020305,9362915",1020314,,0,,,0,,
9362907,开启防御门I型④,1,使防御门I型④变更为开启状态,,9362907,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102040191&&930000490,102040091,,"1020401:1,1000001:1",,,"1000002,1020402,9362916",1020410,,0,,,0,,
9362908,关闭防御门I型④,1,使防御门I型④变更为关闭状态,,9362908,1,0,0,0,-1,-1,-1,0,0,0,6,0,0,0,0,0,0,0,101010190&&101020190&&102040190&&930000490,102040091,"1020401:1,1000001:1",,,,"1000003,1020403,1020404,1020405,9362916",1020411,,0,,,0,,
9362909,解锁权限,1,解锁控制台I型的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362909,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101010091&&101010191,1,,1010101:1,,,"1010102,1000053",1010104,,0,,,0,,
9362910,解锁权限,1,解锁控制台I型的最高权限，获得与该控制台型号对应的所有设施的操作面板。,,9362910,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,101020091&&101020191,1,,1010201:1,,,"1010202,1000053",1010104,,0,,,0,,
9362911,【标记】敌人用技能-冻结控制台1,1,获取了权限后可以对关联的设施发送操作指令。,,9362911,1,0,0,0,-1,-1,"4,5,6",0,0,0,0,0,0,0,0,0,0,0,,1,1010101:1,,,,1010103,0,,0,,,0,,
9362912,【标记】敌人用技能-冻结控制台2,1,获取了权限后可以对关联的设施发送操作指令。,,9362912,1,0,0,0,-1,-1,"4,5,6",0,0,0,0,0,0,0,0,0,0,0,,1,1010201:1,,,,1010203,0,,0,,,0,,
9362913,【标记】每回合1次控制,1,,,9362913,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,101010091||101020091,9300001:1,,,,,0,,0,,,0,,
9362914,【标记】每回合1次控制,1,,,9362914,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,101010091||101020091,9300002:1,,,,,0,,0,,,0,,
9362915,【标记】每回合1次控制,1,,,9362915,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,101010091||101020091,9300003:1,,,,,0,,0,,,0,,
9362916,【标记】每回合1次控制,1,,,9362916,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,101010091||101020091,9300004:1,,,,,0,,0,,,0,,
9362917,【标记】去掉堵路,1,,,9362917,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,1000010:1,,,,0,,0,,,0,,
9363001,BOOOOOM,,,,9363001,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000181||910000191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363002,BOOOOOM,,,,9363002,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000281||910000291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363003,BOOOOOM,,,,9363003,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000381||910000391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363004,BOOOOOM,,,,9363004,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000481||910000491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363005,BOOOOOM,,,,9363005,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000581||910000591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363006,BOOOOOM,,,,9363006,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000681||910000691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363007,BOOOOOM,,,,9363007,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000781||910000791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363008,BOOOOOM,,,,9363008,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000881||910000891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363009,BOOOOOM,,,,9363009,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910000981||910000991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363010,BOOOOOM,,,,9363010,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001081||910001091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363011,BOOOOOM,,,,9363011,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001181||910001191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363012,BOOOOOM,,,,9363012,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001281||910001291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363013,BOOOOOM,,,,9363013,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001381||910001391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363014,BOOOOOM,,,,9363014,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001481||910001491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363015,BOOOOOM,,,,9363015,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001581||910001591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363016,BOOOOOM,,,,9363016,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001681||910001691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363017,BOOOOOM,,,,9363017,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001781||910001791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363018,BOOOOOM,,,,9363018,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001881||910001891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363019,BOOOOOM,,,,9363019,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910001981||910001991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363020,BOOOOOM,,,,9363020,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002081||910002091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363021,BOOOOOM,,,,9363021,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002181||910002191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363022,BOOOOOM,,,,9363022,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002281||910002291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363023,BOOOOOM,,,,9363023,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002381||910002391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363024,BOOOOOM,,,,9363024,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002481||910002491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363025,BOOOOOM,,,,9363025,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002581||910002591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363026,BOOOOOM,,,,9363026,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002681||910002691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363027,BOOOOOM,,,,9363027,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002781||910002791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363028,BOOOOOM,,,,9363028,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002881||910002891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363029,BOOOOOM,,,,9363029,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910002981||910002991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363030,BOOOOOM,,,,9363030,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003081||910003091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363031,BOOOOOM,,,,9363031,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003181||910003191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363032,BOOOOOM,,,,9363032,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003281||910003291,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363033,BOOOOOM,,,,9363033,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003381||910003391,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363034,BOOOOOM,,,,9363034,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003481||910003491,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363035,BOOOOOM,,,,9363035,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003581||910003591,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363036,BOOOOOM,,,,9363036,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003681||910003691,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363037,BOOOOOM,,,,9363037,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003781||910003791,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363038,BOOOOOM,,,,9363038,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003881||910003891,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363039,BOOOOOM,,,,9363039,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910003981||910003991,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363040,BOOOOOM,,,,9363040,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004081||910004091,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
9363041,BOOOOOM,,,,9363041,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,100000681,910004181||910004191,1000061:1,,1000001:1,,1140104,1140103,,0,,,0,,
