id,mission_id,type,special_eft,route,coordinator_x,coordinator_y,enemy_team_id,ally_team_id,belong,random_get,map_type,curve_control,active_cycle,durability,map_route,map_code,hostage_info,building_id,forbid_specialspot,map_num,package,auto_teleport,spot_effect
93065,10608,2,0,"93064,93066",-150,-2800,0,0,100,0,5,"-150,-2660|-9,-2800",,0,"93064,93066",city,,0,,0,3,,
93066,10608,2,0,"93065,93071,93067",200,-2800,0,0,100,0,5,"59,-2800|340,-2800|200,-2660",,0,"93065,93067,93071",city,,0,,0,3,,
93067,10608,2,0,"93068,93066,93075,93071",550,-2800,0,0,100,0,5,"410,-2800|550,-2660|410,-2660|690,-2800",,0,"93066,93068,93071,93075",city,,0,,0,3,,
93068,10608,2,0,"93071,93070,93067,93074,93073",550,-2450,0,0,100,0,5,"550,-2590|550,-2310|410,-2450|690,-2310|690,-2450",,0,"93067,93070,93071,93073,93074",city,,0,,0,3,,
93069,10608,1,0,93074,1400,-2450,0,0,100,0,5,"1200,-2450",,0,93074,city,,0,,0,3,,
93070,10608,2,0,"93072,93073,93056,93068,93071",550,-2100,0,0,100,0,5,"550,-1960|550,-2240|410,-2240|410,-2100|690,-2100",,0,"93056,93068,93071,93072,93073",city,,0,,0,3,,
93071,10608,2,0,"93072,93064,93066,93068,93067,93070",200,-2450,0,0,100,0,5,"59,-2450|200,-2590|340,-2590|340,-2450|340,-2310|200,-2310",,0,"93064,93066,93067,93068,93070,93072",city,,0,,0,3,,
93072,10608,2,0,"93063,93070,93055,93071",200,-2100,0,0,100,0,5,"200,-1960|59,-2100|340,-2100|200,-2240",,0,"93055,93063,93070,93071",city,,0,,0,3,,
93073,10608,2,0,"93070,93074,93068,93056",900,-2100,0,0,100,0,5,"760,-1960|760,-2240|760,-2100|900,-2240",,0,"93056,93068,93070,93074",city,,0,,0,3,,
93074,10608,2,0,"93073,93075,93069,93068",900,-2450,0,0,100,0,5,"760,-2450|1100,-2450|900,-2310|900,-2590",,0,"93068,93069,93073,93075",city,,0,,0,3,,
93075,10608,2,0,"93067,93074",900,-2800,0,0,100,0,5,"760,-2800|900,-2660",,0,"93067,93074",city,,0,,0,3,,
93076,10608,2,0,"93014,93032,93053,93317",-1600,600,0,0,100,0,5,"-1500,520|-1760,600|-1600,380|-1500,520",,0,"93014,93032,93053,93317",city,,0,,0,6,,
93077,10609,2,0,"93078,93080",-832,5500,0,0,100,0,5,"-688,5500|-832,5360",,0,"93078,93080",city,,0,,0,1,,
93078,10609,2,0,"93081,93077",-472,5500,0,0,100,0,5,"-616,5500|-472,5360",,0,"93077,93081",city,,0,,0,1,,
93079,10609,1,0,"93113,93314",3600,2500,0,0,1,0,5,"3600,2740|3600,2740",,0,"93113,93314",city,,43140005,,0,1,,
93080,10609,2,0,"93081,93086,93077",-832,5150,0,0,100,0,5,"-832,5290|-688,5150|-624,5134",,0,"93077,93081,93086",city,,0,,0,1,,
93081,10609,2,1,"93082,93080,93078",-472,5150,0,0,100,0,5,"-472,5290|-616,5150|-333,5150",,0,"93078,93080,93082",city,,0,,0,1,,
93082,10609,2,0,"93081,93085,93083",-125,5150,0,0,100,0,5,"-263,5150|95,5150|-122,4970",,0,"93081,93083,93085",city,,0,,0,1,,
93083,10609,2,0,"93082,93084",427,5150,0,0,100,0,5,"206,5150|756,5150",,0,"93082,93084",city,,0,,0,1,,
93084,10609,2,0,"93083,93090",1250,5150,0,0,100,0,5,"920,5150|1250,4758|1250,4758",,0,"93083,93090,93320",city,,0,,0,1,,
93085,10609,2,0,"93086,93082",-119,4700,0,0,100,0,5,"-121,4880|-332,4700",,0,"93082,93086",city,,0,,0,1,,
93086,10609,2,0,"93080,93085",-652,4700,0,0,100,0,5,"-656,5125|-438,4700",,0,"93080,93085",city,,0,,0,1,,
93087,10609,2,0,"93091,93088",550,3800,0,0,100,0,5,"830,3800|550,3520",,0,"93088,93091",city,,0,,0,1,,
93088,10609,2,0,"93087,93089,93311",1250,3800,0,0,100,0,5,"970,3800|1250,3520|1250,3948|1838,3801|1250,3948",,0,"93087,93089,93090,93311,93320",city,,0,,0,1,,
93089,10609,2,0,"93091,93088",1250,3100,0,0,100,0,5,"1250,3380|970,3100",,0,"93088,93091",city,,0,,0,1,,
93090,10609,2,1,"93088,93084",1250,4172,0,0,99,0,5,"1250,4563|1250,4023",,0,"93084,93088",city,,0,,0,1,,
93091,10609,2,1,"93093,93087,93089,93303",550,3100,0,0,100,0,5,"550,3380|830,3100|290,3100|550,2944",,0,"93087,93089,93093,93303",city,,0,,0,1,,
93092,10609,2,1,93093,-700,3100,0,0,100,0,5,"-460,3100",,0,93093,city,,0,,0,2,,
93093,10609,2,0,"93092,93091,93304,93312",-100,3100,0,0,100,0,5,"160,3100|-340,3100|-100,2944|-340,3100",,0,"93091,93092,93304,93312",city,,0,,0,1,,
93094,10609,3,0,93095,1700,4270,0,0,1,0,5,"1900,4270","99,1",0,93095,city,,0,,0,1,,
93095,10609,3,0,"93094,93096",2200,4270,0,0,1,0,5,"2000,4270|2400,4270","99,1",0,"93094,93096",city,,0,,0,1,,
93096,10609,3,0,"93095,93097",2700,4270,0,0,1,0,5,"2500,4270|2900,4270","99,1",0,"93095,93097",city,,0,,0,1,,
93097,10609,3,0,93096,3200,4270,0,0,1,0,5,"3000,4270","99,1",0,93096,city,,0,,0,1,,
93098,10609,3,0,93099,1700,3970,0,0,1,0,5,"1900,3970","99,1",0,93099,city,,0,,0,1,,
93099,10609,3,0,"93100,93098",2200,3970,0,0,1,0,5,"2000,3970|2400,3970","99,1",0,"93098,93100",city,,0,,0,1,,
93100,10609,3,0,"93101,93099",2700,3970,0,0,1,0,5,"2500,3970|2900,3970","99,1",0,"93099,93101",city,,0,,0,1,,
93101,10609,3,0,93100,3200,3970,0,0,1,0,5,"3000,3970","99,1",0,93100,city,,0,,0,1,,
93102,10609,2,1,93103,2100,4500,0,0,100,0,5,"2380,4500",,0,93103,city,,0,,0,1,,
93103,10609,2,0,"93102,93104,93305",2800,4500,0,0,100,0,5,"2520,4500|2800,4620|3120,4500",,0,"93102,93104,93305",city,,0,,0,1,,
93104,10609,2,0,"93103,93109,93105,93107",2800,4800,0,0,100,0,5,"2800,4680|2960,4800|2800,4940|2640,4800",,0,"93103,93105,93107,93109",city,,0,,0,1,,
93105,10609,2,0,"93106,93104,93305",3200,4800,0,0,100,0,5,"3040,4800|3200,4940|3473,4700",,0,"93104,93106,93305",city,,0,,0,1,,
93106,10609,2,0,"93107,93105,93110",3200,5150,0,0,100,0,5,"3200,5010|3040,5150|3360,5150",,0,"93105,93107,93110",city,,0,,0,1,,
93107,10609,2,0,"93108,93106,93104",2800,5150,0,0,100,0,5,"2800,5010|2960,5150|2640,5150",,0,"93104,93106,93108",city,,0,,0,1,,
93108,10609,2,0,"93107,93109",2400,5150,0,0,100,0,5,"2560,5150|2400,5010",,0,"93107,93109",city,,0,,0,1,,
93109,10609,2,0,"93104,93108",2400,4800,0,0,100,0,5,"2560,4800|2400,4940",,0,"93104,93108",city,,0,,0,1,,
93110,10609,2,0,"93106,93306,93111",3600,5150,0,0,100,0,5,"3440,5150|3840,5150|3600,5010",,0,"93106,93111,93306",city,,0,,0,1,,
93111,10609,2,0,"93110,93112",4200,5150,0,0,100,0,5,"3960,5150|4542,5158",,0,"93110,93112",city,,0,,0,1,,
93112,10609,2,0,93111,4500,5350,0,0,100,0,5,"4495,5120",,0,93111,city,,0,,0,1,,
93113,10609,2,0,"93079,93115,93114",3600,3100,0,0,3,0,5,"3600,2860|3440,3100|3760,3100",,0,"93079,93114,93115",city,,0,,0,2,,
93114,10609,2,0,"93113,93124,93123,93314",3200,3100,43140009,0,3,0,5,"3360,3100|3200,3320|3178,3282|3360,3100",,0,"93113,93123,93124,93314",city,,0,,0,1,,
93115,10609,2,0,"93113,93116",4000,3100,0,0,3,0,5,"3840,3100|4080,3180",,0,"93113,93116",city,,0,,0,2,,
93116,10609,2,0,"93115,93118,93120,93117,93315",4200,3300,0,0,99,0,5,"4120,3220|4040,3300|4360,3300|4200,3420|4120,3220",,0,"93115,93117,93118,93120,93315",city,,0,,0,1,,
93117,10609,2,0,93116,3800,3300,0,0,100,0,5,"3960,3300",,0,93116,city,,0,,0,1,,
93118,10609,2,0,"93116,93119",4600,3300,0,0,100,0,5,"4440,3300|4600,3420",,0,"93116,93119",city,,0,,0,1,,
93119,10609,2,0,"93118,93122,93120",4600,3600,0,0,100,0,5,"4600,3480|4440,3600|4760,3600",,0,"93118,93120,93122",city,,0,,0,1,,
93120,10609,2,0,"93116,93119,93121",4200,3600,0,0,100,0,5,"4200,3480|4360,3600|4040,3600",,0,"93116,93119,93121",city,,0,,0,1,,
93121,10609,2,0,93120,3800,3600,0,0,100,0,5,"3960,3600",,0,93120,city,,0,,0,1,,
93122,10609,2,0,93119,5000,3600,0,0,100,0,5,"4840,3600",,0,93119,city,,0,,0,1,,
93123,10609,2,0,"93114,93310",3200,3650,0,0,100,0,5,"3200,3430|2920,3650",,0,"93114,93310",city,,0,,0,3,,
93124,10609,2,0,"93114,93125",2700,3250,0,0,100,0,5,"3249,3236|2486,3247",,0,"93114,93125",city,,0,,0,1,,
93125,10609,2,0,93124,2200,3250,0,0,100,0,5,"2424,3247",,0,93124,city,,0,,0,1,,
93126,10608,2,0,93029,620,-1280,0,0,100,0,5,"620,-1368",,0,93029,city,,0,,0,2,,
93127,10610,1,0,93129,-2550,-3598,0,0,1,0,5,"-2396,-3598",,0,93129,city,,43150001,,0,1,,
93128,10610,3,0,93129,-1868,-3417,0,0,3,0,5,"-2103,-3421","99,1",0,93129,city,,0,,0,1,"93132||0,1,2:0",
93129,10610,3,0,"93128,93127",-2166,-3598,0,0,3,0,5,"-2319,-3598|-2055,-3401","99,1",0,"93127,93128",city,,0,,0,1,,
93130,10610,2,0,93131,-2016,-2900,0,0,100,0,5,"-2363,-2893",,0,93131,city,,0,,0,1,0:93211,
93131,10610,2,1,93130,-2450,-2700,0,0,100,0,5,"-2258,-2950",,0,93130,city,,0,,0,1,,
93132,10610,7,0,93135,-4026,-250,0,0,3,0,5,"-3747,-250",,0,93135,city,,43150001,,1,2,0:93128,
93133,10610,3,0,93134,-2970,-810,0,0,3,0,5,"-2898,-586","99,1",0,93134,city,,0,,1,2,,
93134,10610,3,0,"93135,93133,93144,93140",-2790,-250,0,0,3,0,5,"-2862,-474|-3006,-250|-2790,-70|-2654,-358","99,1",0,"93133,93135,93140,93144",city,,0,,1,2,,
93135,10610,3,0,"93132,93141,93134",-3330,-250,0,0,3,0,5,"-3608,-250|-3114,-250|-3330,-70","99,1",0,"93132,93134,93141",city,,0,,1,2,,
93136,10610,2,0,"93138,93143,93139",-1800,-200,0,0,99,0,2,"-1956,-59|-1648,-280|-1648,-59",,0,"93138,93139,93143",StreetBattle,,0,,1,2,,
93137,10610,2,0,"93139,93147,93150",-930,-400,0,0,100,0,2,"-1126,-400|-930,-180|-678,-400",,0,"93139,93147,93150",StreetBattle,,0,,1,2,,
93138,10610,2,0,"93142,93136,93143",-2190,150,0,0,3,0,2,"-2034,9|-2190,342|-1882,150",,0,"93136,93142,93143",StreetBattle,,0,,1,2,,
93139,10610,2,0,"93143,93136,93137",-1420,-400,0,0,100,0,2,"-1572,-320|-1224,-400|-1420,-180",,0,"93136,93137,93143",StreetBattle,,0,,1,2,,
93140,10610,3,0,"93141,93134,93145",-2790,200,0,0,3,0,5,"-2790,19|-3006,200|-2790,372","99,1",0,"93134,93141,93145",city,,0,,1,2,,
93141,10610,3,0,"93135,93140",-3330,200,0,0,3,0,5,"-3330,19|-3114,200","99,1",0,"93135,93140",city,,0,,1,2,,
93142,10610,2,0,"93145,93138",-2190,630,0,0,3,0,5,"-2190,438|-2430,630",,0,"93138,93145",city,,0,,1,2,,
93143,10610,2,0,"93136,93138,93139",-1420,150,0,0,100,0,2,"-1572,9|-1728,150|-1420,-70|-1224,150",,0,"93136,93138,93139",StreetBattle,,0,,1,2,,
93144,10610,3,0,93134,-2450,-520,0,0,3,0,5,"-2586,-412","99,1",0,93134,city,,0,,1,2,,
93145,10610,2,0,"93140,93142",-2790,630,0,0,3,0,5,"-2790,458|-2550,630",,0,"93140,93142",city,,0,,1,2,,
93146,10610,2,0,"93147,93148",-930,650,0,0,100,0,2,"-930,450|-678,650",,0,"93147,93148",StreetBattle,,0,,1,2,,
93147,10610,2,0,"93137,93146,93149",-930,150,0,0,100,0,2,"-930,-70|-1126,150|-930,350|-678,150",,0,"93137,93146,93149",StreetBattle,,0,,1,2,,
93148,10610,2,0,"93146,93149",-300,650,0,0,100,0,2,"-552,650|-300,450",,0,"93146,93149",StreetBattle,,0,,1,2,,
93149,10610,2,0,"93148,93147,93150",-300,150,0,0,100,0,2,"-552,150|-300,350|-300,-70",,0,"93147,93148,93150",StreetBattle,,0,,1,2,,
93150,10610,2,0,"93149,93137,93151,93215",-300,-400,0,0,100,0,2,"-552,-400|-300,-180|-59,-400|100,-425",,0,"93137,93149,93151,93215",StreetBattle,,0,,1,2,,
93151,10610,2,0,"93150,93212",300,-400,0,0,100,0,2,"59,-400|415,-187",,0,"93150,93212",StreetBattle,,0,,1,2,,
93152,10610,2,0,93153,120,-600,0,0,100,0,6,"120,-756",,0,93153,wv_bg,,0,,2,4,0:93215,
93153,10610,2,0,"93152,93155,93161,93154",120,-990,0,0,100,0,6,"120,-834|120,-1174|-68,-990|300,-990",,0,"93152,93154,93155,93161",wv_bg,,0,,2,4,,
93154,10610,2,0,"93153,93156",120,-1450,0,0,100,0,6,"120,-1266|300,-1450",,0,"93153,93156",wv_bg,,0,,2,4,,
93155,10610,2,0,"93153,93165",-350,-990,0,0,100,0,6,"-162,-990|-350,-1354",,0,"93153,93165",wv_bg,,0,,2,4,,
93156,10610,2,0,"93161,93154,93162,93163",570,-1450,0,0,100,0,6,"390,-1450|570,-1266|835,-1449|806,-1630",,0,"93154,93161,93162,93163",wv_bg,,0,,2,4,,
93157,10610,2,0,"93161,93158",1700,-990,0,0,100,0,5,"1700,-790|1248,-990",,0,"93158,93161",city,,0,,2,4,,
93158,10610,2,0,"93157,93159",1700,-490,0,0,100,0,5,"1700,-690|1700,-306",,0,"93157,93159",city,,0,,2,4,,
93159,10610,2,0,"93158,93160",1700,-30,0,0,100,0,5,"1700,-214|1700,149",,0,"93158,93160",city,,0,,2,4,,
93160,10610,2,0,93159,1700,419,0,0,100,0,5,"1700,239",,0,93159,city,,0,,2,4,"93166||0,1,2:0",
93161,10610,2,0,"93153,93156,93162,93157",570,-990,0,0,100,0,6,"390,-990|570,-1174|1022,-990|800,-1170",,0,"93153,93156,93157,93162",wv_bg,,0,,2,4,,
93162,10610,2,0,"93163,93161,93156",1160,-1450,0,0,100,0,6,"898,-1449|911,-1256|1160,-1594",,0,"93156,93161,93163",wv_bg,,0,,2,4,,
93163,10610,5,0,"93164,93162,93156",1160,-1900,0,0,100,0,6,"924,-1720|1160,-1696|924,-1900",,1,"93156,93162,93164",wv_bg,,0,,2,4,,
93164,10610,2,0,"93165,93163",570,-1900,0,0,100,0,5,"806,-1900|202,-1900",,0,"93163,93165",city,,0,,2,4,,
93165,10610,2,0,"93155,93164",-350,-1900,0,0,100,0,5,"-350,-1536|18,-1900",,0,"93155,93164",city,,0,,2,4,,
93166,10610,2,0,93167,1110,350,0,0,100,0,5,"1110,150",,0,93167,city,,0,,1,4,0:93160,
93167,10610,2,0,"93166,93168",1110,-150,0,0,100,0,2,"1110,50|1346,-150",,0,"93166,93168",StreetBattle,,0,,1,4,,
93168,10610,2,0,"93167,93169,93170,93171",1700,-150,0,0,100,0,2,"1464,-150|1700,50|1700,-350|1920,-150",,0,"93167,93169,93170,93171",StreetBattle,,0,,1,4,,
93169,10610,2,0,"93168,93174",1700,350,0,0,100,0,2,"1700,150|1920,350",,0,"93168,93174",StreetBattle,,0,,1,4,,
93170,10610,2,0,"93168,93175",1700,-650,0,0,100,0,2,"1700,-450|1920,-650",,0,"93168,93175",StreetBattle,,0,,1,4,,
93171,10610,2,0,"93168,93174,93175,93172",2250,-150,0,0,100,0,2,"2030,-150|2450,-150|2250,50|2250,-350",,0,"93168,93172,93174,93175",StreetBattle,,0,,1,4,,
93172,10610,2,0,"93171,93173,93178,93176",2750,-150,0,0,100,0,2,"2550,-150|2750,50|2750,-430|2998,-150",,0,"93171,93173,93176,93178",StreetBattle,,0,,1,4,,
93173,10610,2,0,"93172,93174,93179",2750,350,0,0,100,0,2,"2750,150|2550,350|2998,350",,0,"93172,93174,93179",StreetBattle,,0,,1,4,,
93174,10610,2,0,"93169,93171,93173",2250,350,0,0,100,0,2,"2030,350|2250,150|2450,350",,0,"93169,93171,93173",StreetBattle,,0,,1,4,,
93175,10610,2,0,"93171,93170",2250,-650,0,0,100,0,2,"2030,-650|2250,-450",,0,"93170,93171",StreetBattle,,0,,1,4,,
93176,10610,3,0,"93172,93177",2750,-850,0,0,100,0,2,"2750,-570|2998,-850",,0,"93172,93177",StreetBattle,,0,,1,4,,
93177,10610,2,0,"93176,93178,93180",3370,-850,0,0,100,0,2,"3122,-850|3370,-570|3725,-846",,0,"93176,93178,93180",StreetBattle,,0,,1,4,,
93178,10610,2,0,"93172,93179,93177",3370,-150,0,0,100,0,2,"3122,-150|3370,-430|3370,50",,0,"93172,93177,93179",StreetBattle,,0,,1,4,,
93179,10610,2,0,"93173,93178",3370,350,0,0,100,0,2,"3122,350|3370,150",,0,"93173,93178",StreetBattle,,0,,1,4,,
93180,10610,2,0,"93177,93181",3680,-480,0,0,100,0,2,"3662,-889|3691,-283",,0,"93177,93181",StreetBattle,,0,,1,4,,
93181,10610,2,0,"93180,93182",4050,-310,0,0,100,0,5,"3639,-329|4050,-45",,0,"93180,93182",city,,0,,1,4,,
93182,10610,2,0,93183,4050,350,0,0,100,0,5,"4050,85|4227,630",,0,"93181,93183",city,,0,,1,4,,
93183,10610,2,0,"93182,93184",4430,950,0,0,100,0,5,"4256,673|4430,1170",,0,"93182,93184",city,,0,,1,4,,
93184,10610,2,0,"93183,93185",4430,1500,0,0,100,0,5,"4430,1280|4138,1500",,0,"93183,93185",city,,0,,1,4,,
93185,10610,2,0,"93184,93188,93186",3700,1500,0,0,100,0,5,"3992,1500|3500,1500|3700,1280",,0,"93184,93186,93188",city,,0,,1,4,,
93186,10610,2,0,"93187,93189",3200,1500,0,0,100,0,10,"3400,1500|3060,1500|3200,1280",,0,"93185,93187,93189",roof,,0,,1,4,,
93187,10610,2,0,"93189,93186,93190",2850,1500,0,0,100,0,10,"2990,1500|2859,873|2670,1500",,0,"93186,93189,93190",roof,,0,,1,4,,
93188,10610,2,0,"93185,93189",3700,950,0,0,100,0,5,"3700,1170|3500,950",,0,"93185,93189",city,,0,,1,4,,
93189,10610,2,0,"93188,93187,93186",3200,950,0,0,100,0,10,"3200,1170|2791,956|3400,950",,0,"93186,93187,93188",roof,,0,,1,4,,
93190,10610,2,0,"93187,93191",2400,1500,0,0,100,0,10,"2580,1500|2260,1500",,0,"93187,93191",roof,,0,,1,4,,
93191,10610,2,0,"93190,93192,93195",2050,1500,0,0,100,0,10,"2190,1500|2050,1260|1910,1420",,0,"93190,93192,93195",roof,,0,,1,4,,
93192,10610,2,0,"93191,93193,93216",2050,900,0,0,100,0,10,"2050,1140|1816,900|2050,1140",,0,"93191,93193,93216",roof,,0,,1,2,,
93193,10610,2,0,"93192,93194",1466,900,0,0,100,0,10,"1699,900|1339,1020",,0,"93192,93194",roof,,0,,1,2,,
93194,10610,2,0,"93213,93197,93196,93193",1150,1200,0,0,100,0,10,"1276,1080|990,1200|1036,1340|957,1014",,0,"93193,93196,93197,93213",roof,,0,,1,2,,
93195,10610,2,0,93214,1700,1300,0,0,100,0,10,"1840,1380|1580,1400|1840,1380",,0,"93191,93214,93216",roof,,0,,1,2,,
93196,10610,2,0,93198,750,1200,0,0,100,0,10,"910,1200|456,1193",,0,"93194,93198",roof,,0,,1,2,,
93197,10610,2,0,"93214,93200",867,1550,0,0,100,0,10,"980,1410|516,1550|1080,1550",,0,"93194,93200,93214",roof,,0,,1,2,,
93198,10610,2,0,"93196,93199",450,1000,0,0,100,0,10,"499,1196|266,1000",,0,"93196,93199",roof,,0,,1,2,,
93199,10610,2,0,"93198,93200",-10,1000,0,0,100,0,10,"174,1000|-10,1220",,0,"93198,93200",roof,,0,,1,2,,
93200,10610,2,0,"93199,93197,93201",-10,1550,0,0,100,0,10,"340,1550|-10,1330|-167,1470",,0,"93197,93199,93201",roof,,0,,1,2,,
93201,10610,2,0,"93200,93202",-404,1350,0,0,99,0,10,"-246,1430|-411,1048",,0,"93200,93202",roof,,0,,1,2,,
93202,10610,2,0,"93201,93203",-710,1100,0,0,99,0,10,"-373,1105|-716,1501",,0,"93201,93203",roof,,0,,1,2,,
93203,10610,2,0,"93202,93204",-970,1450,0,0,100,0,10,"-659,1444|-1122,1450|-1122,1310",,0,"93202,93204,93302",roof,,0,,1,2,,
93204,10610,2,0,"93203,93205",-1350,1450,0,0,100,0,10,"-1198,1450|-1490,1450|-1350,1310",,0,"93203,93205,93302",roof,,0,,1,2,,
93205,10610,2,0,"93204,93206",-1700,1450,0,0,100,0,10,"-1560,1450|-1940,1450|-1560,1310",,0,"93204,93206,93302",roof,,0,,1,2,,
93206,10610,2,0,"93205,93207,93208,93209",-2300,1450,0,0,100,0,10,"-2060,1450|-2300,1550|-2300,1350|-2432,1450",,0,"93205,93207,93208,93209",roof,,0,"6430017,6430018,6430019,6430020,6430021,6430030",1,2,,
93207,10610,2,0,93206,-2300,1700,0,0,100,0,10,"-2300,1600",,0,93206,roof,,0,,1,2,,
93208,10610,2,0,93206,-2300,1200,0,0,100,0,10,"-2300,1300",,0,93206,roof,,0,,1,2,,
93209,10610,2,0,"93206,93210",-2630,1450,0,0,100,0,10,"-2498,1450|-2758,1450",,0,"93206,93210",roof,,0,,1,2,,
93210,10610,2,0,"93209,93211",-2950,1450,0,0,100,0,10,"-2822,1450|-3070,1450",,0,"93209,93211",roof,,0,,1,2,,
93211,10610,2,0,93210,-3250,1450,0,0,100,0,5,"-3130,1450",,0,93210,city,,0,,1,2,"93130||0,1,2:0",
93212,10610,2,0,"93151,93213",550,-30,0,0,99,0,5,"475,-175|720,312",,0,"93151,93213",city,,0,,1,2,,
93213,10610,2,0,"93212,93194",805,620,0,0,100,0,5,"916,938|623,262",,0,"93194,93212",city,,0,,1,2,,
93214,10610,2,0,"93195,93197",1400,1550,0,0,100,0,10,"1520,1450|1186,1550",,0,"93195,93197",roof,,0,,1,2,,
93215,10610,2,0,93150,120,-600,0,0,100,0,2,"35,-413",,0,93150,StreetBattle,,0,,1,4,"93152||0,1,2:0",
93216,10610,2,0,"93192,93195",2050,1500,0,0,100,0,10,"2050,1260|1910,1420",,0,"93192,93195",roof,,0,,1,5,,
93217,10611,1,0,"93218,93319",-3168,38,0,0,1,0,5,"-2956,38|-3168,162",,0,"93218,93319",city,,43160001,,0,1,,
93218,10611,2,0,"93219,93221",-2638,38,0,0,3,0,5,"-2850,38|-2702,282|-2422,38",,0,"93217,93219,93221",city,,0,,0,1,,
93219,10611,2,0,"93218,93220,93225",-2800,650,43160003,0,2,0,5,"-2735,405|-2800,890|-2520,650",,0,"93218,93220,93225",city,,0,,0,1,,
93220,10611,2,0,"93219,93231",-2800,1250,0,0,2,0,5,"-2800,1010|-2520,1250",,0,"93219,93231",city,,0,,0,1,,
93221,10611,2,0,"93222,93218",-2100,38,43160006,0,3,0,5,"-2315,38|-1860,38",,0,"93218,93222",city,,0,,0,1,,
93222,10611,2,0,"93228,93221,93223",-1500,38,0,0,3,0,5,"-1740,38|-1500,162|-1240,38",,0,"93221,93223,93228",city,,0,,0,1,,
93223,10611,3,0,"93224,93222",-1500,350,0,0,3,0,5,"-1500,225|-1740,350","99,1",0,"93222,93224",city,,0,,0,1,,
93224,10611,3,0,"93223,93225",-2100,350,0,0,3,0,5,"-1860,350|-2100,470","99,1",0,"93223,93225",city,,0,,0,1,,
93225,10611,2,0,"93224,93219,93226",-2100,650,0,0,3,0,5,"-2380,650|-2100,530|-1860,650",,0,"93219,93224,93226",city,,0,,0,1,,
93226,10611,2,0,"93225,93227,93233",-1500,650,43160007,0,3,0,5,"-1740,650|-1240,650|-1500,770",,0,"93225,93227,93233",city,,0,,0,1,,
93227,10611,2,0,"93229,93228,93226",-850,650,43160005,0,2,0,5,"-1110,650|-850,405|-850,890",,0,"93226,93228,93229",city,,0,,0,1,,
93228,10611,2,0,"93227,93222",-850,38,43160004,0,2,0,5,"-1110,38|-850,282",,0,"93222,93227",city,,0,,0,1,,
93229,10611,2,0,"93230,93227,93234,93307",-850,1250,43160001,0,2,0,5,"-850,1010|-1110,1250|-750,1250|-850,1370",,0,"93227,93230,93234,93307",city,,0,,0,1,,
93230,10611,2,0,"93231,93229",-1500,1250,0,0,3,0,5,"-1240,1250|-1740,1250",,0,"93229,93231",city,,0,,0,1,,
93231,10611,2,0,"93220,93230,93232",-2100,1250,43160008,0,3,0,5,"-2380,1250|-1860,1250|-2100,1130",,0,"93220,93230,93232",city,,0,,0,1,,
93232,10611,3,0,"93233,93231",-2100,950,0,0,3,0,5,"-2100,1070|-1860,950","99,1",0,"93231,93233",city,,0,,0,1,,
93233,10611,3,0,"93226,93232",-1500,950,0,0,3,0,5,"-1500,830|-1740,950","99,1",0,"93226,93232",city,,0,,0,1,,
93234,10611,3,0,"93243,93229",-600,1250,0,0,99,0,5,"-700,1250|-440,1250","99,1",0,"93229,93243",city,,0,,0,1,,
93235,10611,3,0,"93236,93307,93308",-600,1850,0,0,100,0,5,"-440,1850|-847,1829|-879,1852","99,1",0,"93236,93307,93308",city,,0,,0,1,,
93236,10611,2,0,"93235,93237,93313",-200,1850,0,0,100,0,5,"-360,1850|40,1850|-200,1730",,0,"93235,93237,93313",city,,0,,0,1,,
93237,10611,2,0,"93238,93236,93259",400,1850,0,0,100,0,5,"160,1850|640,1850|400,1970",,0,"93236,93238,93259",city,,0,,0,1,,
93238,10611,2,0,"93254,93237,93260,93239",1000,1850,0,0,100,0,5,"760,1850|1200,1850|1000,1730|1000,1970",,0,"93237,93239,93254,93260",city,,0,,0,1,,
93239,10611,2,0,"93238,93247,93242,93240",1500,1850,0,0,100,0,5,"1300,1850|1700,1850|1500,2090|1500,1610",,0,"93238,93240,93242,93247",city,,0,,0,1,,
93240,10611,2,0,93239,2000,1850,0,0,100,0,5,"1800,1850|2000,1970",,0,"93239,93318",city,,0,,0,1,,
93241,10611,2,0,93242,2000,2450,0,0,100,0,5,"1800,2450|2000,2330",,0,"93242,93318",city,,0,,0,1,,
93242,10611,2,0,"93239,93241,93255,93264",1500,2450,0,0,100,0,5,"1500,2210|1700,2450|1300,2450|1500,2690",,0,"93239,93241,93255,93264",city,,0,,0,1,,
93243,10611,2,0,"93234,93244,93245,93313",-200,1250,0,0,100,0,5,"-360,1250|-200,1010|40,1250|-200,1370",,0,"93234,93244,93245,93313",city,,0,,0,1,,
93244,10611,3,0,"93243,93250",-200,650,0,0,100,0,5,"-200,890|40,650","99,1",0,"93243,93250",city,,0,,0,1,,
93245,10611,2,0,"93243,93246,93252,93253",400,1250,0,0,100,0,5,"160,1250|640,1250|400,1130|400,1370",,0,"93243,93246,93252,93253",city,,0,,0,1,,
93246,10611,3,0,"93245,93247",1000,1250,0,0,100,0,5,"760,1250|1200,1250","99,1",0,"93245,93247",city,,0,,0,1,,
93247,10611,2,0,"93246,93248,93239",1500,1250,0,0,100,0,5,"1500,1490|1300,1250|1500,1010",,0,"93239,93246,93248",city,,0,,0,1,,
93248,10611,2,0,"93247,93249",1500,650,0,0,100,0,5,"1500,890|1300,650",,0,"93247,93249",city,,0,,0,1,,
