id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
20027,“永不投降”超值手办,81,201,0,"3,2,1,1,1,0",1000,100003,完美复刻了莉丝与涅珂向网购平台投降场面的超值手办，极其良心地将角色作为配件附赠！所以……不参与打折活动也是情有可原的吧？,2021Double11_deco,1,0,"0,-0.1730882,0",2,0,0,0,0,0,0
20028,秘密唱片,81,302,0,"3,5,1,1,1,0",1000,100003,索米的珍藏唱片，据说只要放给你珍视的对象听，就能让对方明白你的心意。但不知道因何缘故，现在处于永久封印状态。,2021ChristmasActivity_decoCD,1,0,"0,0,0",3,0,0,0,0,0,0
20029,礼物陷阱,81,201,0,"4,3,1,1,1,0",1000,100003,Px4风暴批发的部分礼物，“礼物的意义不就在于打开之前的期待吗？至于打开后，那就是另外一回事了。”——Px4风暴如是说。,2021ChristmasActivity_decoPresent,1,0,"0,-0.3868417,0",2,0,0,0,0,0,0
20030,圣诞麋鹿,299,299,0,"3,2,0,0,0,0",1000,100003,在过去，圣诞麋鹿通常用于帮助圣诞老人运输礼物和从烟囱中脱困。但随着近代社会的经济发展，建筑越来越高，烟囱的数量越来越少，渐渐地不再有人能目击圣诞老人和圣诞麋鹿的身影。他们失业了吗？不，他们只是换了一种方式来守护圣诞节。,2021ChristmasActivity_reindeer,1,0,"0,0,0",2,4,"*-0.050,0.953,-0.285",0,"3,3,3",3092,0
20031,海报-M4 SOPMODII-无邪忠友,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_01,1,5,"0,0,0",3,0,0,0,0,0,0
20032,海报-M4A1-迎风启程,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_02,1,5,"0,0,0",3,0,0,0,0,0,0
20033,海报-M16A1-把酒欢歌,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_03,1,5,"0,0,0",3,0,0,0,0,0,0
20034,海报-ST AR-15-负愿独行,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_04,1,5,"0,0,0",3,0,0,0,0,0,0
20035,海报-格琳娜-最佳拍档,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_05,1,5,"0,0,0",3,0,0,0,0,0,0
20036,海报-简缇亚-星光初诞,81,302,0,"3,6,1,1,1,0",1000,100003,2022年《少女前线》动画播出特典海报。,poster_Anime2022_06,1,5,"0,0,0",3,0,0,0,0,0,0
20037,似曾相识的应援横幅,81,302,0,"8,4,1,1,1,0",1000,100003,“嗯！这部动画的女主角真是个有为青年！可我怎么总感觉好像在哪里见过这个剧情呢？”——某位格里芬指挥官对横幅附赠光碟的观后感。,"Anime2022_deco_A,Anime2022_deco_B","1,1","5,5","-0.20854,0,0|2.0854,0,0","3,3",0,0,0,0,0,0
20038,档案查询处,19,201,0,"6,4,1,1,1,0",1000,100003,一张看似不实用的桌子，原本只是用于记录与格里芬基地关联的人员档案。现在偶尔也被用于追思纪念逝去的友人。,"2022WinterActivity_InfoDesk,2022WinterActivity_Holography","1,2","0,10","0,-0.2784009,-0.060476693843|0,0.41708,-0.010427","2,2",58,"0,0,0",0,0,0,0
20039,灰蝎残尾,19,201,0,"3,2,1,1,1,0",1000,100003,这是曾将她击败的凶器，亦是她亲手斩下的胜利之证。,2022WinterActivity_Greys,1,0,"0,-0.1960276,-0.0458788",2,0,0,0,0,0,0
20040,覆面之下,19,302,0,"3,3,1,1,1,0",1000,100003,若没有那个人已被扭曲的夙愿，这些消逝在面具之下的面容，会不会展露出曾该属于她们的本真笑颜？,2022WinterActivity_Mask,1,0,"0,0,0",3,0,0,0,0,0,0
20041,全视之眼,19,302,0,"5,7,1,1,1,0",1000,100003,精致华贵的艺术饰品，但所有深夜加班的格里芬员工都以“总觉得在被什么东西盯着。”的理由拒绝在放置它的房间里工作。,2022WinterActivity_AllSeeingEye,2,0,"0,0,0",3,105,"*0.846,3.460,0.000",0,"4,4,4",0,0
20042,蝶落枯枝,19,202,0,"3,3,1,1,1,0",1000,100003,风平浪静之际，落在枝头的枯叶蝶又将在何处酝酿下一场风暴呢？,2022WinterActivity_Sofa,1,0,"0,-0.1428499,-0.0333664",2,3,"*-0.029,1.494,0.236",0,0,0,0
20043,沙盘点兵,19,201,0,"7,4,1,1,1,0",1000,100003,现实没有重来的机会，我们无法弥补战争带来的伤痛，所以哪怕不眠不休，也要在这可以回溯的“战场”上找到那条损害最小的路。,2022WinterActivity_SandTable,1,0,"0,-0.0980138,-0.0229394",2,0,0,0,0,0,0
20044,埃涅阿斯行动纪念,19,201,0,"6,4,1,1,1,0",1000,100003,为了表彰参与“埃涅阿斯”行动的人形们，IOP推出了一系列以她们为原型的精美手办，在格里芬基地内部大受好评。,2022WinterActivity_ToyCabinet,1,0,"0,0,0",2,0,0,0,0,0,0
20045,狼影回归,19,201,0,"4,2,1,1,1,0",1000,100003,空置已久的衣架，在今天终于挂回了熟悉的衣服。这是否也意味着，她们回来了呢？,2022WinterActivity_DefyCloth,1,0,"0,-0.1428499,-0.0333664",2,0,0,0,0,0,0
20046,止风者勋章,19,302,0,"2,5,1,1,1,0",1000,100003,表彰该指挥官及其麾下战术人形在“静风点”活动中的卓越战绩，“风暴袭来之时，您就是这场风暴的静风点。”,2022WinterActivity_Medal,1,0,"0,0,0",2,0,0,0,0,0,0
20047,可燃式台灯,19,201,"0,0","3,3,0,0,0,0",1000,100003,一枚可兼做台灯功能的手雷，不论在生前还是死后都能亮起明灯：如在战场上将被俘虏时，它会是个避免受到残害的好帮手——指挥官正在寻求解除爆炸功能的方法。,2022WhiteVActivity_deco_Hunter,1,0,"0.302383,0,0",2,0,"0,0,0",0,0,0,0
20048,金秋暖色,19,302,"0,0","5,6,0,0,0,0",1000,100003,97式喜欢收集那些非常漂亮的枫叶，将它们压制成标本，并涂上好看的金色，贴在干净的画布上装裱起来，作为赏心悦目的装饰品——你知道她有多喜欢枫叶，所以你理解这份回礼的贵重。,2022WhiteVActivity_deco_97type,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
20049,武装熊熊,19,201,"0,0","6,5,0,0,0,0",1000,100003,手持精细枪械模型的玩偶熊——玩偶熊是一份礼物，枪械模型又是另一份礼物。尽管她在与自己的争吵中各持己见，但至少想要回礼的两份心情是一致的。,2022WhiteVActivity_deco_P22,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20050,缝艺大师,19,201,"0,0","6,4,0,0,0,0",1000,100003,刘易斯自用的裁缝工具组合，是为众人留下美好回忆的重要物品。尽管它看起来十分不符合刘易斯的审美，但奇异的是，那些美丽的服装正诞生于这种简陋之中。,2022WhiteVActivity_deco_Lewis,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20051,家乡味道,19,201,"0,0","4,3,0,0,0,0",1000,100003,在女子力的斗争中刚刚扳回一城的79式决心乘胜追击，于是她向指挥官回礼了她认为最宝贵的东西……一整箱她珍爱的某知名零食——她坚信这是最完美的选择。,2022WhiteVActivity_deco_79type,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20052,命运音符,19,201,"0,0","3,3,0,0,0,0",1000,100003,将旧的占卜用水晶球改装为八音盒的零件，原本些微失去光泽的球体在细心打磨后又一次变得晶莹剔透——也许这也是它最后一次做出的预言：只要愿意接受打磨，凡事都有焕发第二春的机会。,2022WhiteVActivity_deco_K5,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20053,T77详解手册,19,302,"0,0","5,5,0,0,0,0",1000,100003,详细记录了T77本人肢体语言和微表情含义的手写册子，作者似乎非常希望能够同收到这份礼物的人仅凭眼神来互相交流——遗憾的是，册中大量出现啮齿目动物啃咬的痕迹，很多文字已经无法辨认。,2022WhiteVActivity_deco_T77,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
20054,奇趣姜饼屋,19,201,"0,0","2,2,0,0,0,0",1000,100003,收到巧克力时，需要在白色情人节用饼干作为回礼——她似乎了解到这样的风俗，于是认真地做了饼干，为了增添新意，就做成了姜饼屋的样式，令人回想起吃零食的快乐……明年多要一些吧。,2022WhiteVActivity_deco_M1,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20055,灰鸟谣,19,302,"0,0","3,9,0,0,0,0",1000,100003,隼为自己做的第一把吉他，在加入格里芬前就已陪伴了她很长时间，她每一次保养和更换琴弦都在上面留下了很多记忆。如今，她将这些积攒的记忆赠送给你。,2022WhiteVActivity_deco_Falcon,1,0,"0,0,0",3,0,"0,0,0",0,0,0,0
20056,草莓黑森林,19,201,"0,0","3,3,0,0,0,0",1000,100003,当你想着要送她巧克力时，她也在想相同的事——不论何时，你的人形都坚定地站在你身边，即便你忽略了她们，她们也不会忘记你。,2022WhiteVActivity_deco_LWMMG,1,0,"0,0,0",2,0,"0,0,0",0,0,0,0
20057,时光战友展架,81,302,0,"6,10,1,1,1,0",1000,100003,烙印生效之时，枪械的命运便与它的主人紧紧相连。这是偶然的巧合，抑或是冥冥之中的注定？无论怎样，漫长的岁月早已见证她们深厚的情谊，无论跨越多少岁月和距离，都不会轻易消逝。,2022Anniversay_deco_A,1,5,"0,0,0",3,0,0,0,0,0,0
20058,醉意驱散枕,81,201,0,"3,3,1,1,1,0",1000,100003,酒席必备音乐抱枕，质地优良，手感极佳。会在你酒醒时分，紧紧抱住你因宿醉而疼痛不已的头，用最大音量在你耳边回放昨晚的醉言醉语，以此来达到醒酒的目的。,2022M4Sop2_deco_A,1,5,"0,0,0",2,0,0,0,0,0,0
30001,马卡洛夫-南瓜熊熊,300,303,0,"3,6,1,1,1,0",750,100003,马卡洛夫的万圣节海报。,poster_pm_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30002,维克托-猫猫肉垫,300,303,0,"3,6,1,1,1,0",750,100003,维克托的万圣节海报。,poster_vector_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30003,MP5-暗夜使魔,300,303,0,"3,6,1,1,1,0",750,100003,MP5的万圣节海报。,poster_mp5_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30004,M45-糖果快递,300,303,0,"3,6,1,1,1,0",750,100003,M45的万圣节海报。,poster_m45_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30005,春田-古典派女巫,300,303,0,"3,6,1,1,1,0",750,100003,春田的万圣节海报。,poster_m1903_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30006,WA2000-古堡历险,300,303,0,"3,6,1,1,1,0",750,100003,WA2000的万圣节海报。,poster_wa2000_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30007,M1919A4-卡蜜拉,300,303,0,"3,6,1,1,1,0",750,100003,M1919A4的万圣节海报。,poster_m1919a4_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30008,MK23-甜心小恶魔,300,303,0,"3,6,1,1,1,0",750,100003,MK23的万圣节海报。,poster_mk23_halloween,1,5,"0,0,0",3,0,0,0,0,0,0
30009,G11-僵尸家里蹲,300,303,0,"3,6,1,1,1,0",750,100003,G11的万圣节海报。,poster_g11_halloween,1,5,"0,0,0",1,0,0,0,0,0,0
30010,李-恩菲尔德-狩猎者礼服,300,303,0,"3,6,1,1,1,0",750,100003,李-恩菲尔德的海报。,poster_MLEMK1_nichijou,1,5,"0,0,0",2,0,0,0,0,0,0
30011,64式-异邦魔女,300,303,0,"3,6,1,1,1,0",750,100003,64式的万圣节海报。,poster_64type_halloween,1,5,"0,0,0",2,0,0,0,0,0,0
30101,微型乌兹-睡醒的笨蛋,300,303,0,"3,6,1,1,1,0",750,100003,微型乌兹的海报。,poster_MicroUZI_nichijou,1,5,"0,0,0",3,0,0,0,0,0,0
30102,M1918-兔女郎,300,303,0,"3,6,1,1,1,0",750,100003,M1918的海报。,poster_M1918_nichijou,1,5,"0,0,0",3,0,0,0,0,0,0
30103,MP-446-顽劣噪音,300,303,0,"3,6,1,1,1,0",750,100003,MP-446的海报。,poster_MP446_nichijou,1,5,"0,0,0",3,0,0,0,0,0,0
30104,64式-水襦裙,300,303,0,"3,6,1,1,1,0",750,100003,64式的海报。,poster_64type_nichijou,1,5,"0,0,0",2,0,0,0,0,0,0
30105,灰熊MkⅤ-周末警卫,300,303,0,"3,6,1,1,1,0",750,100003,灰熊的海报。,poster_Grizzly_nichijou,1,5,"0,0,0",2,0,0,0,0,0,0
30106,M1919A4-派对甜心,300,303,0,"3,6,1,1,1,0",750,100003,M1919A4的海报。,poster_M1919A4_nichijou,1,5,"0,0,0",2,0,0,0,0,0,0
30301,柯尔特左轮-直达星星的愿望,300,303,0,"3,6,1,1,1,0",750,100003,柯尔特左轮的海报。,poster_m1873_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30302,春田-圣善夜的祝福,300,303,0,"3,6,1,1,1,0",750,100003,春田的海报。,poster_m1903_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30303,M14-圣诞巡游礼服,300,303,0,"3,6,1,1,1,0",750,100003,M14的海报。,poster_m14_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30304,M21-圣诞居家礼服,300,303,0,"3,6,1,1,1,0",750,100003,M21的海报。,poster_m21_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30305,SVD-冬日仙女,300,303,0,"3,6,1,1,1,0",750,100003,SVD的海报。,poster_svd_xmas,1,5,"0,0,0",1,0,0,0,0,0,0
30306,WA2000-雪下赴约者,300,303,0,"3,6,1,1,1,0",750,100003,WA2000的海报。,poster_wa2000_xmas,1,5,"0,0,0",3,0,0,0,0,0,0
30307,NTW-20-圣诞鹿,300,303,0,"3,6,1,1,1,0",750,100003,NTW20的海报.,poster_ntw_xmas,1,5,"0,0,0",1,0,0,0,0,0,0
30308,FAL-冬幕补给行动,300,303,0,"3,6,1,1,1,0",750,100003,FAL的海报。,poster_fal_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30309,MG5-绯红守夜人,300,303,0,"3,6,1,1,1,0",750,100003,MG5的海报。,poster_mg5_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30310,索米-耳朵山的雪妖精,300,303,0,"3,6,1,1,1,0",750,100003,索米的海报。,poster_kp31_xmas,1,5,"0,0,0",2,0,0,0,0,0,0
30401,56-1式-爆竹红,300,303,0,"3,6,1,1,1,0",750,100003,56-1式的海报,poster_561type_spring,1,5,"0,0,0",2,0,0,0,0,0,0
30402,MP-446-向阳葵,300,303,0,"3,6,1,1,1,0",750,100003,MP446的海报。,poster_mp446_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30403,NZ75-金姬菊,300,303,0,"3,6,1,1,1,0",750,100003,NZ75的海报。,poster_nz75_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30404,M99-仙客来,300,303,0,"3,6,1,1,1,0",750,100003,M99的海报。,poster_m99_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30405,95式-玉玲珑,300,303,0,"3,6,1,1,1,0",750,100003,95式的海报。,poster_95type_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30406,97式-牡丹魁,300,303,0,"3,6,1,1,1,0",750,100003,97式的海报。,poster_97type_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30407,59式-报春花,300,303,0,"3,6,1,1,1,0",750,100003,59式的海报。,poster_59type_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30408,PTRD-浪漫任务,300,303,0,"3,6,1,1,1,0",750,100003,PTRD的海报。,poster_ptrd_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30409,"UMP9-""我来晚了?""",300,303,0,"3,6,1,1,1,0",750,100003,UMP9的海报。,poster_ump9_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30410,"UMP45-""下不为例。""",300,303,0,"3,6,1,1,1,0",750,100003,UMP45的海报。,poster_ump45_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30411,维尔德MkⅡ-英国恋人,300,303,0,"3,6,1,1,1,0",750,100003,维尔德的海报。,poster_welrod_spring,1,5,"0,0,0",3,0,0,0,0,0,0
30501,AK-47-战争之王,300,303,0,"3,6,1,1,1,0",750,100003,核导弹都静静躺在发射台上，你的AK才是大规模杀伤性武器。,poster_AK47_golden,1,5,"0,0,0",3,0,0,0,0,0,0
30502,SV-98-女服务生,300,303,0,"3,6,1,1,1,0",750,100003,SV-98的海报。,poster_sv98_maid,1,5,"0,0,0",3,0,0,0,0,0,0
30503,诺爱尔-μ-12,300,303,0,"3,6,1,1,1,0",750,100003,诺爱尔的海报。,poster_myu12_bb,1,5,"0,0,0",3,0,0,0,0,0,0
30504,艾尔菲尔特-马格南婚礼,300,303,0,"3,6,1,1,1,0",750,100003,艾尔菲尔特的海报。,poster_dress_elphelt_gg,1,5,"0,0,0",3,0,0,0,0,0,0
30505,艾尔菲尔特-人偶歼灭者,300,303,0,"3,6,1,1,1,0",750,100003,艾尔菲尔特的海报。,poster_blood_elphelt_gg,1,5,"0,0,0",3,0,0,0,0,0,0
30506,琪亚娜-琪亚娜的礼装,300,303,0,"3,6,1,1,1,0",750,100003,琪亚娜的海报。,poster_Kiana_GGSD,1,5,"0,0,0",3,0,0,0,0,0,0
30507,布洛妮娅-布洛妮娅的装甲,300,303,0,"3,6,1,1,1,0",750,100003,布洛妮娅的海报。,poster_Bronya_GGSD,1,5,"0,0,0",3,0,0,0,0,0,0
30508,希儿-希儿的祭礼,300,303,0,"3,6,1,1,1,0",750,100003,希儿的海报。,poster_Seele_GGSD,1,5,"0,0,0",3,0,0,0,0,0,0
30509,克莉尔-口袋城女王二世,300,303,0,"3,6,1,1,1,0",750,100003,克莉尔的海报。,poster_clear_djmax,1,5,"0,0,0",3,0,0,0,0,0,0
30510,菲尔-口袋城女王三世,300,303,0,"3,6,1,1,1,0",750,100003,菲尔的海报。,poster_fail_djmax,1,5,"0,0,0",3,0,0,0,0,0,0
30521,UMP45-冬之旅,300,303,0,"3,6,1,1,1,0",750,100003,UMP45的海报。,poster_UMP45_Pizex19,1,5,"0,0,0",3,0,0,0,0,0,0
30522,SPAS-12-宪兵乐手,300,303,0,"3,6,1,1,1,0",750,100003,SPAS-12的海报。,poster_sdjver2_SPAS12,1,5,"0,0,0",3,0,0,0,0,0,0
30523,GSh-18-行走的手术台,300,303,0,"3,6,1,1,1,0",750,100003,GSh-18的海报。,poster_comics10_GSH18,1,5,"0,0,0",3,0,0,0,0,0,0
30524,史黛拉·星井-挚友的铠甲,300,303,0,"3,6,1,1,1,0",750,100003,史黛拉·星井的海报。,poster_sbld19_Stella,1,5,"0,0,0",3,0,0,0,0,0,0
30525,多萝西·海兹-珍稀圣诞礼服,300,303,0,"3,6,1,1,1,0",750,100003,多萝西·海兹的海报。,poster_sbld19_Dorothy,1,5,"0,0,0",3,0,0,0,0,0,0
30526,达娜·赞恩-赤色彗星,300,303,0,"3,6,1,1,1,0",750,100003,达娜·赞恩的海报。,poster_sbld19_Dana,1,5,"0,0,0",3,0,0,0,0,0,0
30527,赛伊·朝雾-挚友的便装,300,303,0,"3,6,1,1,1,0",750,100003,赛伊·朝雾的海报。,poster_sbld19_SEI,1,5,"0,0,0",3,0,0,0,0,0,0
30528,阿尔玛·阿玛斯-中学大冒险,300,303,0,"3,6,1,1,1,0",750,100003,阿尔玛·阿玛斯的海报。,poster_sbld19_Alma,1,5,"0,0,0",3,0,0,0,0,0,0
30529,吉尔·斯汀雷-模特战士,300,303,0,"3,6,1,1,1,0",750,100003,吉尔·斯汀雷的海报。,poster_sbld19_Jill,1,5,"0,0,0",3,0,0,0,0,0,0
30530,M4A1-少女的气球漫游记,300,303,0,"3,6,1,1,1,0",750,100003,M4A1的海报。,poster_Carnival2020_M4A1,1,5,"0,0,0",3,0,0,0,0,0,0
30531,M4 SOPMODII-被守护的宠爱者,300,303,0,"3,6,1,1,1,0",750,100003,M4 SOPMODII的海报。,poster_Carnival2020_M4 SOPMOD II,1,5,"0,0,0",3,0,0,0,0,0,0
30532,ST AR-15-飘向花海的礼帽,300,303,0,"3,6,1,1,1,0",750,100003,ST AR-15的海报。,poster_Carnival2020_AR15,1,5,"0,0,0",3,0,0,0,0,0,0
30533,M16A1-独眼的白兔骑士,300,303,0,"3,6,1,1,1,0",750,100003,M16A1的海报。,poster_Carnival2020_M16A1,1,5,"0,0,0",3,0,0,0,0,0,0
30534,RO635-稻田里的守护者,300,303,0,"3,6,1,1,1,0",750,100003,RO635的海报。,poster_Carnival2020_RO635,1,5,"0,0,0",3,0,0,0,0,0,0
30535,UMP45-逐愿的礼花魔法师,300,303,0,"3,6,1,1,1,0",750,100003,UMP45的海报。,poster_Carnival2020_UMP45,1,5,"0,0,0",3,0,0,0,0,0,0
30536,UMP9-偿愿的礼花魔法师,300,303,0,"3,6,1,1,1,0",750,100003,UMP9的海报。,poster_Carnival2020_UMP9,1,5,"0,0,0",3,0,0,0,0,0,0
30537,HK416-千宵草味的锡纸糖,300,303,0,"3,6,1,1,1,0",750,100003,HK416的海报。,poster_Carnival2020_HK416,1,5,"0,0,0",3,0,0,0,0,0,0
30538,G11-寻找勇气的雷克斯兔,300,303,0,"3,6,1,1,1,0",750,100003,G11的海报。,poster_Carnival2020_G11,1,5,"0,0,0",3,0,0,0,0,0,0
30539,UMP40-守望心愿的暗影女巫,300,303,0,"3,6,1,1,1,0",750,100003,UMP40的海报。,poster_Carnival2020_UMP40,1,5,"0,0,0",3,0,0,0,0,0,0
30540,AK-12-极昼微光,300,303,0,"3,6,1,1,1,0",750,100003,AK-12的海报。,poster_chy2020SP_AK12,1,5,"0,0,0",3,0,0,0,0,0,0
30541,崔耶拉-暗影行动,300,303,0,"3,6,1,1,1,0",750,100003,崔耶拉的海报。,poster_Gunslinger_Triela,1,5,"0,0,0",3,0,0,0,0,0,0
30542,莉可-自由餐厅,300,303,0,"3,6,1,1,1,0",750,100003,莉可的海报。,poster_Gunslinger_Rico,1,5,"0,0,0",3,0,0,0,0,0,0
30543,安洁莉卡-童话起点,300,303,0,"3,6,1,1,1,0",750,100003,安洁莉卡的海报。,poster_Gunslinger_Angelica,1,5,"0,0,0",3,0,0,0,0,0,0
30544,海莉艾塔-月神假日,300,303,0,"3,6,1,1,1,0",750,100003,海莉艾塔的海报。,poster_Gunslinger_Henrietta,1,5,"0,0,0",3,0,0,0,0,0,0
30545,库拉耶丝-晨风庭园,300,303,0,"3,6,1,1,1,0",750,100003,库拉耶丝的海报。,poster_Gunslinger_Claes,1,5,"0,0,0",3,0,0,0,0,0,0
30546,特工416-曼岛之盾,300,303,0,"3,6,1,1,1,0",750,100003,特工416的海报。,poster_Division_HK416Agent,1,5,"0,0,0",3,0,0,0,0,0,0
30547,特工维克托-浴火凛锋,300,303,0,"3,6,1,1,1,0",750,100003,特工维克托的海报。,poster_Division_VectorAgent,1,5,"0,0,0",3,0,0,0,0,0,0
30548,HK416-獠牙,300,303,0,"3,6,1,1,1,0",750,100003,HK416的海报。,poster_Division_HK416,1,5,"0,0,0",3,0,0,0,0,0,0
30549,维克托-地狱火,300,303,0,"3,6,1,1,1,0",750,100003,维克托的海报。,poster_Division_Vector,1,5,"0,0,0",3,0,0,0,0,0,0
30550,M4A1-松间曦光,300,303,0,"3,6,1,1,1,0",750,100003,M4A1的海报。,poster_Carnival2021_M4A1,1,5,"0,0,0",3,0,0,0,0,0,0
30551,M4 SOPMODII-深林鸣音,300,303,0,"3,6,1,1,1,0",750,100003,M4 SOPMODII的海报。,poster_Carnival2021_M4 SOPMOD II,1,5,"0,0,0",3,0,0,0,0,0,0
30552,ST AR-15-春日幻风,300,303,0,"3,6,1,1,1,0",750,100003,ST AR-15的海报。,poster_Carnival2021_AR15,1,5,"0,0,0",3,0,0,0,0,0,0
30553,M16A1-墟上烈阳,300,303,0,"3,6,1,1,1,0",750,100003,M16A1的海报。,poster_Carnival2021_M16A1,1,5,"0,0,0",3,0,0,0,0,0,0
30554,RO635-水中融月,300,303,0,"3,6,1,1,1,0",750,100003,RO635的海报。,poster_Carnival2021_RO635,1,5,"0,0,0",3,0,0,0,0,0,0
30555,UMP45-旋转彭罗斯,300,303,0,"3,6,1,1,1,0",750,100003,UMP45的海报,poster_Carnival2021_UMP45,1,5,"0,0,0",3,0,0,0,0,0,0
30556,UMP9-波莱罗舞雀,300,303,0,"3,6,1,1,1,0",750,100003,UMP9的海报,poster_Carnival2021_UMP9,1,5,"0,0,0",3,0,0,0,0,0,0
30557,HK416-敲击波丽露,300,303,0,"3,6,1,1,1,0",750,100003,HK416的海报,poster_Carnival2021_HK416,1,5,"0,0,0",3,0,0,0,0,0,0
30558,G11-混乱交响曲,300,303,0,"3,6,1,1,1,0",750,100003,G11的海报,poster_Carnival2021_G11,1,5,"0,0,0",3,0,0,0,0,0,0
30559,UMP40-克莱因间奏,300,303,0,"3,6,1,1,1,0",750,100003,UMP40的海报,poster_Carnival2021_UMP40,1,5,"0,0,0",3,0,0,0,0,0,0
30560,M200-庄严行进,300,303,0,"3,6,1,1,1,0",750,100003,M200的海报。,poster_Carnival2021_M200,1,5,"0,0,0",3,0,0,0,0,0,0
30561,AUG SMG-十号小夜曲,300,303,0,"3,6,1,1,1,0",750,100003,AUG SMG的海报。,poster_Carnival2021_AUGPARA,1,5,"0,0,0",3,0,0,0,0,0,0
30562,VHS-谐谑天鹅湖,300,303,0,"3,6,1,1,1,0",750,100003,VHS的海报。,poster_Carnival2021_VHS,1,5,"0,0,0",3,0,0,0,0,0,0
30563,刘氏步枪-悠思之晨,300,303,0,"3,6,1,1,1,0",750,100003,刘氏步枪的海报。,poster_Carnival2021_GeneralLiu,1,5,"0,0,0",3,0,0,0,0,0,0
30564,SL8-即兴狂想乐,300,303,0,"3,6,1,1,1,0",750,100003,SL8的海报。,poster_Carnival2021_SL8,1,5,"0,0,0",3,0,0,0,0,0,0
30565,G36-光辉守望者,300,303,0,"3,6,1,1,1,0",750,100003,G36的海报。,poster_Carnival2021_G36,1,5,"0,0,0",3,0,0,0,0,0,0
30566,QBU-88-晨光欧蕾,300,303,0,"3,6,1,1,1,0",750,100003,QBU-88的海报。,poster_Lawson2021_QBU88,1,5,"0,0,0",3,0,0,0,0,0,0
30567,邪神酱-墨鸽爵士,300,303,0,"3,6,1,1,1,0",750,100003,邪神酱的海报。,poster_Dropkick2021_Jashinchan,1,5,"0,0,0",3,0,0,0,0,0,0
30568,花园百合铃-恶魔在身边,300,303,0,"3,6,1,1,1,0",750,100003,花园百合铃的海报。,poster_Dropkick2021_Yurine,1,5,"0,0,0",3,0,0,0,0,0,0
30569,美杜莎-浓情生巧职人,300,303,0,"3,6,1,1,1,0",750,100003,美杜莎的海报。,poster_Dropkick2021_Medusa,1,5,"0,0,0",3,0,0,0,0,0,0
30570,佩可拉-打工吧！天使大人,300,303,0,"3,6,1,1,1,0",750,100003,佩可拉的海报。,poster_Dropkick2021_Pekora,1,5,"0,0,0",3,0,0,0,0,0,0
30571,米诺斯-湖畔对饮夜,300,303,0,"3,6,1,1,1,0",750,100003,米诺斯的海报。,poster_Dropkick2021_Minosu,1,5,"0,0,0",3,0,0,0,0,0,0
30572,G11-秋眠·随想Ⅺ,300,303,0,"3,6,1,1,1,0",750,100003,G11的海报。,poster_2021Double11_G11,1,5,"0,0,0",3,0,0,0,0,0,0
30573,Z-62-午后闲弈,300,303,0,"3,6,1,1,1,0",750,100003,Z-62的海报。,poster_ChessBonus_Z62,1,5,"0,0,0",3,0,0,0,0,0,0
30574,M4 SOPMODII-回魂修理师Jr,300,303,0,"3,6,1,1,1,0",750,100003,M4 SOPMODII的海报。,poster_AprilFool2022_M4 SOPMOD II,1,5,"0,0,0",3,0,0,0,0,0,0
