id,item_id,sub_type,mp,ammo,mre,part,gem,item_ids,onsale,in_gasha,code,order,rarity,decompose_gift,skin,is_live2d,filter_type
800,1800,1,0,0,0,0,0,,0,0,profilePic_sangvis_Striker_SWAP,1,5,,0,0,5
801,1801,1,0,0,0,0,0,,0,0,profilePic_rank4_56typeRMod,1,5,,0,0,5
802,1802,1,0,0,0,0,0,,0,0,profilePic_rank6_WelrodMod,1,5,,0,0,5
803,1803,1,0,0,0,0,0,,0,0,profilePic_rank4_F1Mod,1,5,,0,0,5
804,1804,1,0,0,0,0,0,,0,0,profilePic_rank5_80typeMod,1,5,,0,0,5
805,1805,1,0,0,0,0,0,,0,0,profilePic_Winter2021_coremask,1,5,,0,0,1
806,1806,1,0,0,0,0,0,,0,0,profilePic_Winter2021_Grey,1,5,,0,0,1
807,1807,1,0,0,0,0,0,,0,0,profilePic_Winter2021_N_M4A1,1,5,,0,0,1
808,1808,1,0,0,0,0,0,,0,0,profilePic_Winter2021_Light,1,5,,0,0,1
809,1809,1,0,0,0,0,0,,0,0,profilePic_Winter2021_ShadowLizz,1,5,,0,0,1
810,1810,1,0,0,0,0,0,,0,0,profilePic_Winter2021_Older,1,5,,0,0,1
811,1811,1,0,0,0,0,0,,0,0,profilePic_Winter2021_Saint,1,5,,0,0,1
812,1812,1,0,0,0,0,0,,0,0,profilePic_Winter2021_Deadline,1,5,,0,0,1
813,1813,2,0,0,0,0,0,,0,0,card_Winter2021_MorningLight,1,5,,0,0,1
814,1814,2,0,0,0,0,0,,0,0,card_Winter2021_Descends,1,5,,0,0,1
815,1815,2,0,0,0,0,0,,0,0,card_Winter2021_BurnOut,1,5,,0,0,1
816,1816,2,0,0,0,0,0,,0,0,card_Winter2021_DarkDream,1,5,,0,0,1
817,1817,2,0,0,0,0,0,,0,0,card_Winter2021_HiddenTruth,1,5,,0,0,1
818,1818,2,0,0,0,0,0,,0,0,card_Winter2021_CrisisMoment,1,5,,0,0,1
819,1819,3,0,0,0,0,0,,0,0,cg_Winter2021_DreamLand,1,5,,0,0,1
820,1820,3,0,0,0,0,0,,0,0,cg_Winter2021_Blowing,1,5,,0,0,1
821,1821,3,0,0,0,0,0,,0,0,cg_Winter2021_QuietRoom,1,5,,0,0,1
822,1822,3,0,0,0,0,0,,0,0,cg_Winter2021_Hall,1,5,,0,0,1
823,1823,1,0,0,0,0,0,,0,0,profilePic_sangvis_Nyto_black,1,5,,0,0,5
824,1824,1,0,0,0,0,0,,0,0,profilePic_sangvis_Scouts_HD,1,5,,0,0,5
825,1825,1,0,0,0,0,0,,0,0,profilePic_sangvis_Aegis_SWAP,1,5,,0,0,5
826,1826,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2021_Lewis,1,5,,5501,0,4
827,1827,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2021_QBU88,1,5,,5502,0,4
828,1828,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2021_AUGPARA,1,5,,5503,0,4
829,1829,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2021_KSVK,1,5,,5504,0,4
830,1830,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2021_ColtDefender,1,5,,5505,0,4
831,1831,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2021_SVD,1,5,,5506,0,4
832,1832,1,0,0,0,0,80,508-2000,1,0,profilePic_SpringFes2021_92type,1,5,,5507,0,4
833,1833,1,0,0,0,0,80,508-2000,1,0,profilePic_SpringFes2021_56typeR,1,5,,5508,0,4
834,1834,1,0,0,0,0,0,,0,0,profilePic_sangvis_Nemeum_HD,1,5,,0,0,5
835,1835,1,0,0,0,0,0,,0,0,profilePic_sangvis_Prowler_HD,1,5,,0,0,5
836,1836,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2021_Webley,1,5,,5601,0,4
837,1837,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2021_OTs14,1,5,,5602,0,4
838,1838,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2021_ZB26,1,5,,5603,0,4
839,1839,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2021_95type,1,5,,5604,0,4
840,1840,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2021_Ithaca37,1,5,,5605,0,4
841,1841,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2021_XM8,1,5,,5606,0,4
842,1842,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2021_81typeR,1,5,,5607,0,4
843,1843,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2021_64type,1,5,,5608,0,4
844,1844,2,0,0,0,0,0,508-5000,0,0,card_Spring2021_US,1,5,,0,0,1
845,1845,1,0,0,0,0,0,,0,0,profilePic_DEFYTeamSP,1,5,,0,0,5
846,1846,1,0,0,0,0,200,508-5000,0,0,profilePic_Anniversary2020_coffee,1,5,,0,0,1
847,1847,2,0,0,0,0,400,508-10000,0,0,card_Anniversary2020_coffee,1,5,,0,0,1
848,1848,1,0,0,0,0,200,508-5000,1,0,profilePic_Lawson2021_QBU88,1,5,,566,0,4
849,1849,1,0,0,0,0,200,508-5000,1,0,profilePic_Detective2021_P90,1,5,,5701,0,4
850,1850,1,0,0,0,0,200,508-5000,1,0,profilePic_Detective2021_Type64-AR,1,5,,5702,0,4
851,1851,1,0,0,0,0,200,508-5000,1,0,profilePic_Detective2021_M1928A1,1,5,,5703,0,4
852,1852,1,0,0,0,0,160,508-4000,1,0,profilePic_Detective2021_MondragonM1908,1,5,,5704,0,4
853,1853,1,0,0,0,0,160,508-4000,1,0,profilePic_Detective2021_EM2,1,5,,5706,0,4
854,1854,1,0,0,0,0,80,508-2000,1,0,profilePic_Detective2021_Magal,1,5,,5707,0,4
855,1855,1,0,0,0,0,0,,0,0,profilePic_sangvis_Nyto_white,1,5,,0,0,5
856,1856,1,0,0,0,0,0,,0,0,profilePic_sangvis_Tarantula_HD,1,5,,0,0,5
857,1857,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season1_1,1,5,,0,0,1
858,1858,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season1_2,1,5,,0,0,1
859,1859,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season1_3,1,5,,0,0,1
860,1860,2,0,0,0,0,0,508-5000,0,0,card_MF2_Anniversary2021,1,5,,0,0,1
861,1861,1,0,0,0,0,0,,0,0,profilePic_rank4_PMMod,1,5,,0,0,5
862,1862,1,0,0,0,0,0,,0,0,profilePic_rank6_MG4Mod,1,5,,0,0,5
863,1863,1,0,0,0,0,0,,0,0,profilePic_rank4_RMB93Mod,1,5,,0,0,5
864,1864,1,0,0,0,0,0,,0,0,profilePic_rank5_xm3Mod,1,5,,0,0,5
865,1865,1,0,0,0,0,0,,0,0,profilePic_sangvis_Manticore_HD,1,5,,0,0,5
866,1866,1,0,0,0,0,200,508-5000,0,0,profilePic_mask_5years,0,5,,0,0,1
867,1867,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_M4A1,1,5,,550,0,4
868,1868,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_M4 SOPMOD II,1,5,,551,0,4
869,1869,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_AR15,1,5,,552,0,4
870,1870,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_M16A1,1,5,,553,0,4
871,1871,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_RO635,1,5,,554,0,4
872,1872,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_M200,1,5,,560,0,4
873,1873,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_AUGPARA,1,5,,561,0,4
874,1874,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_VHS,1,5,,562,0,4
875,1875,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_GeneralLiu,1,5,,563,0,4
876,1876,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_SL8,1,5,,564,0,4
877,1877,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_G36,1,5,,565,0,4
878,1878,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2021_C93,1,5,,5801,0,4
879,1879,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2021_PA15,1,5,,5802,0,4
880,1880,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2021_M82A1,1,5,,5803,0,4
881,1881,1,0,0,0,0,200,508-5000,1,0,profilePic_Anniversary2021_VSK,1,5,,5804,0,4
882,1882,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2021_97typeS,1,5,,5805,0,4
883,1883,1,0,0,0,0,160,508-4000,1,0,profilePic_Anniversary2021_FX05,1,5,,5806,0,4
884,1884,1,0,0,0,0,80,508-2000,1,0,profilePic_Anniversary2021_CZ805,1,5,,5807,0,4
885,1885,1,0,0,0,0,40,508-1000,1,0,profilePic_Anniversary2021_PPsh41,1,5,,5808,0,4
886,1886,1,0,0,0,0,200,508-5000,0,0,profilePic_mask_5years_A,1,5,,0,0,1
887,1887,2,0,0,0,0,400,508-10000,0,0,card_5years_A,1,5,,0,0,1
888,1888,1,0,0,0,0,0,,0,0,profilePic_sangvis_Aegis_HD,1,5,,0,0,5
889,1889,1,0,0,0,0,200,508-5000,0,0,profilePic_YZ2021_A,1,5,,0,0,1
890,1890,1,0,0,0,0,200,508-5000,0,0,profilePic_YZ2021_B,1,5,,0,0,1
891,1891,1,0,0,0,0,200,508-5000,0,0,profilePic_YZ2021_C,1,5,,0,0,1
892,1892,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2021_RPK203,1,5,,5901,0,4
893,1893,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2021_Lusa,1,5,,5902,0,4
894,1894,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2021_SACR,1,5,,5903,0,4
895,1895,1,0,0,0,0,200,508-5000,1,0,profilePic_Children2021_PKP,1,5,,5904,0,4
896,1896,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2021_06TypeSMG,1,5,,5905,0,4
897,1897,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2021_Ak5,1,5,,5906,0,4
898,1898,1,0,0,0,0,160,508-4000,1,0,profilePic_Children2021_M82,1,5,,5907,0,4
899,1899,1,0,0,0,0,80,508-2000,1,0,profilePic_Children2021_wz29,1,5,,5908,0,4
900,1900,2,0,0,0,0,400,508-10000,0,0,card_Summer2021,1,5,,0,0,"1,2"
901,1901,3,0,0,0,0,800,508-20000,0,0,cg_2021Anniversary_kr,1,5,,0,0,
902,1902,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2021_VPM5,1,5,,6107,0,4
903,1903,1,0,0,0,0,200,508-5000,0,0,profilePic_anni2021_krA,1,5,,0,0,1
904,1904,1,0,0,0,0,200,508-5000,0,0,profilePic_anni2021_krB,1,5,,0,0,1
905,1905,1,0,0,0,0,200,508-5000,0,0,profilePic_anni2021_krC,1,5,,0,0,1
906,1906,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Yurine,1,5,,0,0,1
907,1907,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Minosu,1,5,,0,0,1
908,1908,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Medusa,1,5,,0,0,1
909,1909,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Agent,1,5,,0,0,1
910,1910,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Weaver,1,5,,0,0,1
911,1911,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_Jashinchan,1,5,,0,0,1
912,1912,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_MedusaCG,1,5,,0,0,1
913,1913,1,0,0,0,0,0,,0,0,profilePic_Dropkick2021_YurineCG,1,5,,0,0,1
914,1914,2,0,0,0,0,0,,0,0,card_Dropkick2021_YurineRoom,1,5,,0,0,1
915,1915,3,0,0,0,0,0,,0,0,cg_Dropkick2021_Gashapon,1,5,,0,0,1
916,1916,3,0,0,0,0,0,,0,0,cg_Dropkick2021_Restaurant,1,5,,0,0,1
917,1917,1,0,0,0,0,200,508-5000,1,0,profilePic_Dropkick2021_JashinchanSkin,1,5,,567,0,1
918,1918,1,0,0,0,0,200,508-5000,1,0,profilePic_Dropkick2021_YurineSkin,1,5,,568,0,1
919,1919,1,0,0,0,0,200,508-5000,1,0,profilePic_Dropkick2021_MedusaSkin,1,5,,569,0,1
920,1920,1,0,0,0,0,200,508-5000,1,0,profilePic_Dropkick2021_PekoraSkin,1,5,,570,0,1
921,1921,1,0,0,0,0,200,508-5000,1,0,profilePic_Dropkick2021_MinosuSkin,1,5,,571,0,1
922,1922,1,0,0,0,0,0,,0,0,profilePic_sangvis_Prowler_SWAP_HD,1,5,,0,0,5
923,1923,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2021_LTLX7000,1,5,,6101,0,4
924,1924,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2021_DP12,1,5,,6102,0,4
925,1925,1,0,0,0,0,200,508-5000,1,0,profilePic_YZ2021_Px4Storm,1,5,,6103,0,4
926,1926,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2021_PPD40,1,5,,6105,0,4
927,1927,1,0,0,0,0,160,508-4000,1,0,profilePic_YZ2021_UKM2000,1,5,,6106,0,4
928,1928,1,0,0,0,0,80,508-2000,1,0,profilePic_YZ2021_QSB91,1,5,,6108,0,4
929,1929,1,0,0,0,0,40,508-1000,1,0,profilePic_YZ2021_PPK,1,5,,6109,0,4
930,1930,1,0,0,0,0,0,,0,0,profilePic_sangvis_BossArchitect_Summer,1,5,,0,0,5
931,1931,1,0,0,0,0,0,,0,0,profilePic_sangvis_Aegis_SWAP_HD,1,5,,0,0,5
932,1932,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season2_1,1,5,,0,0,1
933,1933,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season2_2,1,5,,0,0,1
934,1934,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season2_3,1,5,,0,0,1
935,1935,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_UMP45,1,5,,555,0,4
936,1936,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_UMP9,1,5,,556,0,4
937,1937,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_HK416,1,5,,557,0,4
938,1938,1,0,0,0,0,200,508-5000,1,0,profilePic_Carnival2021_G11,1,5,,558,0,4
939,1939,1,0,0,0,0,160,508-4000,1,0,profilePic_Carnival2021_UMP40,1,5,,559,0,4
940,1940,1,0,0,0,0,0,,0,0,profilePic_Summer2021_coremask,1,5,,0,0,1
941,1941,1,0,0,0,0,0,,0,0,profilePic_Summer2021_01,1,5,,0,0,1
942,1942,1,0,0,0,0,0,,0,0,profilePic_Summer2021_02,1,5,,0,0,1
943,1943,1,0,0,0,0,0,,0,0,profilePic_Summer2021_03,1,5,,0,0,1
944,1944,1,0,0,0,0,0,,0,0,profilePic_Summer2021_04,1,5,,0,0,1
945,1945,1,0,0,0,0,0,,0,0,profilePic_Summer2021_05,1,5,,0,0,1
946,1946,1,0,0,0,0,0,,0,0,profilePic_Summer2021_06,1,5,,0,0,1
947,1947,1,0,0,0,0,0,,0,0,profilePic_Summer2021_07,1,5,,0,0,1
948,1948,2,0,0,0,0,0,,0,0,card_Summer2021_01,1,5,,0,0,1
949,1949,2,0,0,0,0,0,,0,0,card_Summer2021_02,1,5,,0,0,1
950,1950,2,0,0,0,0,0,,0,0,card_Summer2021_03,1,5,,0,0,1
951,1951,2,0,0,0,0,0,,0,0,card_Summer2021_04,1,5,,0,0,1
952,1952,2,0,0,0,0,0,,0,0,card_Summer2021_05,1,5,,0,0,1
953,1953,2,0,0,0,0,0,,0,0,card_Summer2021_06,1,5,,0,0,1
954,1954,3,0,0,0,0,0,,0,0,cg_Summer2021_01,1,5,,0,0,1
955,1955,1,0,0,0,0,200,508-5000,1,0,profilePic_Fur2021_PM9,1,5,,6201,0,4
956,1956,1,0,0,0,0,200,508-5000,1,0,profilePic_Fur2021_Delisle,1,5,,6202,0,4
957,1957,1,0,0,0,0,160,508-4000,1,0,profilePic_Fur2021_Mk12,1,5,,6203,0,4
958,1958,1,0,0,0,0,160,508-4000,1,0,profilePic_Fur2021_9A91,1,5,,6204,0,4
959,1959,1,0,0,0,0,80,508-2000,1,0,profilePic_Fur2021_TT33,1,5,,6205,0,4
960,1960,1,0,0,0,0,160,508-4000,1,0,profilePic_Fur2021_Tabuk,1,5,,6206,0,4
961,1961,1,0,0,0,0,80,508-2000,1,0,profilePic_Fur2021_OC44,1,5,,6207,0,4
962,1962,1,0,0,0,0,200,508-5000,1,0,profilePic_Dating2021_AUGPARA,1,5,,6301,0,4
963,1963,1,0,0,0,0,200,508-5000,1,0,profilePic_Dating2021_SL8,1,5,,6302,0,4
964,1964,1,0,0,0,0,200,508-5000,1,0,profilePic_Dating2021_SP9,1,5,,6303,0,4
965,1965,1,0,0,0,0,160,508-4000,1,0,profilePic_Dating2021_MondragonM1908,1,5,,6304,0,4
966,1966,1,0,0,0,0,160,508-4000,1,0,profilePic_Dating2021_RexZero1,1,5,,6305,0,4
967,1967,1,0,0,0,0,80,508-2000,1,0,profilePic_Dating2021_CETME556,1,5,,6306,0,4
968,1968,1,0,0,0,0,0,,0,0,profilePic_rank6_G36CMod,1,5,,0,0,5
969,1969,1,0,0,0,0,0,,0,0,profilePic_rank5_RibeyrollesMod,1,5,,0,0,5
970,1970,1,0,0,0,0,0,,0,0,profilePic_rank4_GepardM1Mod,1,5,,0,0,5
971,1971,1,0,0,0,0,0,,0,0,profilePic_rank4_MP443Mod,1,5,,0,0,5
972,1972,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2021_95type,1,5,,6401,0,4
973,1973,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2021_SVCh,1,5,,6402,0,4
974,1974,1,0,0,0,0,200,508-5000,1,0,profilePic_Halloween2021_CBJMS,1,5,,6403,0,4
975,1975,1,0,0,0,0,160,508-4000,1,0,profilePic_Halloween2021_KAC,1,5,,6404,0,4
976,1976,1,0,0,0,0,80,508-2000,1,0,profilePic_Halloween2021_MP443,1,5,,6405,0,4
977,1977,1,0,0,0,0,40,508-1000,1,0,profilePic_Halloween2021_LWMMG,1,5,,6406,0,4
978,1978,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season3_1,1,5,,0,0,1
979,1979,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season3_2,1,5,,0,0,1
980,1980,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season3_3,1,5,,0,0,1
981,1981,1,0,0,0,0,200,508-5000,1,0,profilePic_Meka2021_DesertEagle,1,5,,6501,0,4
982,1982,1,0,0,0,0,200,508-5000,1,0,profilePic_Meka2021_SIGMCX,1,5,,6502,0,4
983,1983,1,0,0,0,0,80,508-2000,1,0,profilePic_Meka2021_88type,1,5,,6503,0,4
984,1984,1,0,0,0,0,200,508-5000,1,0,profilePic_Meka2021_MG36,1,5,,6504,0,4
985,1985,1,0,0,0,0,200,508-5000,1,0,profilePic_Meka2021_HK416,1,5,,6505,0,4
986,1986,1,0,0,0,0,80,508-2000,1,0,profilePic_Meka2021_F1,1,5,,6507,0,4
987,1987,1,0,0,0,0,0,,0,0,profilePic_sangvis_Intruder_Holloween,1,5,,0,0,5
988,1988,1,0,0,0,0,0,,0,0,profilePic_sangvis_Jaeger_SWAP,1,5,,0,0,5
989,1989,1,0,0,0,0,200,508-5000,1,0,profilePic_2021Double11_G11,1,5,,572,0,4
990,1990,1,0,0,0,0,0,,0,0,profilePic_Christmas2021_MK23,1,5,,0,0,1
991,1991,1,0,0,0,0,0,,0,0,profilePic_Christmas2021_KAC,1,5,,0,0,1
992,1992,2,0,0,0,0,0,,0,0,card_Christmas2021_CG,1,5,,0,0,1
993,1993,1,0,0,0,0,200,508-5000,1,0,profilePic_Christmas2021_HowaType89,1,5,,6601,0,4
994,1994,1,0,0,0,0,200,508-5000,1,0,profilePic_Christmas2021_Python,1,5,,6603,0,4
995,1995,1,0,0,0,0,200,508-5000,1,0,profilePic_Christmas2021_VP1915,1,5,,6604,0,4
996,1996,1,0,0,0,0,160,508-4000,1,0,profilePic_Christmas2021_CR21,1,5,,6605,0,4
997,1997,1,0,0,0,0,160,508-4000,1,0,profilePic_Christmas2021_Cx4Storm,1,5,,6606,0,4
998,1998,1,0,0,0,0,160,508-4000,1,0,profilePic_Christmas2021_SAF,1,5,,6607,0,4
999,1999,1,0,0,0,0,80,508-2000,1,0,profilePic_Christmas2021_FNFNC,1,5,,6608,0,4
1000,2000,1,0,0,0,0,80,508-2000,1,0,profilePic_NewYear2022_M14,1,5,,6707,0,4
1001,2001,1,0,0,0,0,200,508-5000,1,0,profilePic_NewYear2022_Vector,1,5,,6701,0,4
1002,2002,1,0,0,0,0,200,508-5000,1,0,profilePic_NewYear2022_LTLX7000,1,5,,6702,0,4
1003,2003,1,0,0,0,0,200,508-5000,1,0,profilePic_NewYear2022_Lusa,1,5,,6703,0,4
1004,2004,1,0,0,0,0,160,508-4000,1,0,profilePic_NewYear2022_UMP9,1,5,,6704,0,4
1005,2005,1,0,0,0,0,160,508-4000,1,0,profilePic_NewYear2022_AR57,1,5,,6705,0,4
1006,2006,1,0,0,0,0,160,508-4000,1,0,profilePic_NewYear2022_VPM5,1,5,,6706,0,4
1007,2007,1,0,0,0,0,200,508-5000,0,0,profilePic_2022NewYear_JP,1,5,,0,0,1
1008,2008,3,0,0,0,0,100,508-2500,1,0,cg_bomuxueyuan,1,5,,0,0,0
1009,2009,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season4_1,1,5,,0,0,1
1010,2010,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season4_2,1,5,,0,0,1
1011,2011,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season4_3,1,5,,0,0,1
1012,2012,1,0,0,0,0,80,508-2000,1,0,profilePic_ChessBonus_Z62,1,5,,573,0,4
1013,2013,1,0,0,0,0,0,,0,0,profilePic_Anime2022_01,1,5,,0,0,1
1014,2014,1,0,0,0,0,0,,0,0,profilePic_Anime2022_02,1,5,,0,0,1
1015,2015,1,0,0,0,0,0,,0,0,profilePic_Anime2022_03,1,5,,0,0,1
1016,2016,1,0,0,0,0,0,,0,0,profilePic_Anime2022_04,1,5,,0,0,1
1017,2017,1,0,0,0,0,0,,0,0,profilePic_Anime2022_05,1,5,,0,0,1
1018,2018,1,0,0,0,0,0,,0,0,profilePic_Anime2022_06,1,5,,0,0,1
1019,2019,2,0,0,0,0,0,,0,0,card_Anime2022_01,1,5,,0,0,1
1020,2020,1,0,0,0,0,0,,0,0,profilePic_rank4_PPsh41Mod,1,5,,0,0,5
1021,2021,1,0,0,0,0,0,,0,0,profilePic_rank6_AN94Mod,1,5,,0,0,5
1022,2022,1,0,0,0,0,0,,0,0,profilePic_rank5_XM8Mod,1,5,,0,0,5
1023,2023,1,0,0,0,0,0,,0,0,profilePic_rank6_AK15Mod,1,5,,0,0,5
1024,2024,3,0,0,0,0,400,508-10000,0,0,cg_2022NewYear_TW,1,5,,0,0,0
1025,2025,1,0,0,0,0,0,,0,0,profilePic_sangvis_Destroyer_Christmas,1,5,,0,0,5
1026,2026,1,0,0,0,0,0,,0,0,profilePic_sangvis_Guard_chm,1,5,,0,0,5
1027,2027,1,0,0,0,0,0,,0,0,profilePic_Winter2022_coremask,1,5,,0,0,1
1028,2028,1,0,0,0,0,0,,0,0,profilePic_Winter2022_01,1,5,,0,0,1
1029,2029,1,0,0,0,0,0,,0,0,profilePic_Winter2022_02,1,5,,0,0,1
1030,2030,1,0,0,0,0,0,,0,0,profilePic_Winter2022_03,1,5,,0,0,1
1031,2031,1,0,0,0,0,0,,0,0,profilePic_Winter2022_04,1,5,,0,0,1
1032,2032,1,0,0,0,0,0,,0,0,profilePic_Winter2022_05,1,5,,0,0,1
1033,2033,1,0,0,0,0,0,,0,0,profilePic_Winter2022_06,1,5,,0,0,1
1034,2034,1,0,0,0,0,0,,0,0,profilePic_Winter2022_07,1,5,,0,0,1
1035,2035,2,0,0,0,0,0,,0,0,card_Winter2022_01,1,5,,0,0,1
1036,2036,2,0,0,0,0,0,,0,0,card_Winter2022_02,1,5,,0,0,1
1037,2037,2,0,0,0,0,0,,0,0,card_Winter2022_03,1,5,,0,0,1
1038,2038,2,0,0,0,0,0,,0,0,card_Winter2022_04,1,5,,0,0,1
1039,2039,3,0,0,0,0,0,,0,0,cg_Winter2022_01,1,5,,0,0,1
1040,2040,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_SP9,1,5,,6801,0,4
1041,2041,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_Kolibri,1,5,,6802,0,4
1042,2042,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_A545,1,5,,6803,0,4
1043,2043,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_TKB408,1,5,,6804,0,4
1044,2044,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_HS50,1,5,,6805,0,4
1045,2045,1,0,0,0,0,200,508-5000,1,0,profilePic_SpringFes2022_MP7,1,5,,6806,0,4
1046,2046,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2022_G36,1,5,,6807,0,4
1047,2047,1,0,0,0,0,160,508-4000,1,0,profilePic_SpringFes2022_APS,1,5,,6808,0,4
1048,2048,1,0,0,0,0,40,508-1000,1,0,profilePic_SpringFes2022_FN49,1,5,,6809,0,4
1049,2049,1,0,0,0,0,0,,0,0,profilePic_sangvis_Guard_chm_HD,1,5,,0,0,5
1050,2050,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_Lewis,1,5,,6901,0,4
1051,2051,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_97type,1,5,,6902,0,4
1052,2052,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_P22,1,5,,6903,0,4
1053,2053,1,0,0,0,0,200,508-5000,1,0,profilePic_WhiteV2022_79type,1,5,,6904,0,4
1054,2054,1,0,0,0,0,160,508-4000,1,0,profilePic_WhiteV2022_K5,1,5,,6905,0,4
1055,2055,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_T77,1,5,,6906,0,4
1056,2056,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_M1,1,5,,6907,0,4
1057,2057,1,0,0,0,0,80,508-2000,1,0,profilePic_WhiteV2022_Falcon,1,5,,6908,0,4
1058,2058,1,0,0,0,0,40,508-1000,1,0,profilePic_WhiteV2022_LWMMG,1,5,,6909,0,4
1059,2059,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_01,1,5,,0,0,1
1060,2060,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_02,1,5,,0,0,1
1061,2061,1,0,0,0,0,0,,0,0,profilePic_WhiteV2022Activity_03,1,5,,0,0,1
1062,2062,2,0,0,0,0,0,,0,0,card_WhiteV2022Activity_01,1,5,,0,0,1
1063,2063,1,0,0,0,0,0,,0,0,profilePic_sangvis_Hunter_WhiteDay,1,5,,0,0,5
1064,2064,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid_bride,1,5,,0,0,5
1065,2065,1,0,0,0,0,0,,0,0,profilePic_sangvis_Vespid_bride_HD,1,5,,0,0,5
1066,2066,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_1,1,5,,0,0,1
1067,2067,1,0,0,0,0,0,,0,0,profilePic_ChessFlight_season5_2,1,5,,0,0,1
