id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset
900100,2,法官,法官-兵蜂,Justice,72000,58,100,10,20,30,1,180,0,25,0,150,72000,99999,0,0.0,100,精英//c法官//c装甲,0,300327,"402301,402302,402303,200303,119029,755000",1.04,,,"1,2,3",1.0,,,,,35,
900101,1,M16A1,M16-芙蕾雅,M16A1_Boss,360000,90,999,60,10,30,1,180,20,0,0,40,360000,99999,0,0.0,100,精英//cM16A1//c装甲,0,402800,"403201,403202,403203,403204,403205,403206,403207,403208,119029",1.0,,,"1,2,3",1.0,,,,,44,
900102,1,梦想家,梦想家7-4E,Dreamer,56000,245,70,30,16,40,1,180,40,0,0,60,56000,99999,0,0.0,100,精英//c梦想家,0,300311,"401401,119029",1.0,,,"1,2,3",1.0,,,,,24,
900103,1,FAIL,DJMAX简单,FAIL_boss,38000,26,46,7,8,50,1,180,10,0,0,45,38000,99999,0,0.0,100,,0,403303,"403301,403302,403304,119029",0.9,221,,"1,2,3",1.0,,,,,0,
900104,1,FAIL,DJMAX困难,FAIL_boss,280000,70,68,15,8,50,1,180,40,0,0,120,280000,99999,0,0.0,100,,0,403303,"403301,403302,403304,119029",0.4,221,,"1,2,3",1.0,,,,,0,
900105,1,梦想家,梦想家8-4N傀儡,Dreamer,35500,95,60,30,16,40,1,180,40,0,0,60,35500,99999,0,0.0,100,精英//c梦想家,0,300311,119029,1.0,,,"1,2,3",1.0,,,,,24,
900106,1,梦想家,梦想家8-4N本体,Dreamer,82000,185,90,30,16,40,1,180,40,0,0,60,82000,99999,0,0.0,100,精英//c梦想家,0,300311,"401401,119029",1.0,,,"1,2,3",1.0,,,,,24,
900107,1,稻草人,稻草人,Scarecrow,80000,200,125,40,5,60,1,180,0,0,0,60,80000,99999,0,0.0,100,精英//c稻草人,0,300303,"400101,119029",1.0,,,"1,2,3",1.0,,,,,5,
900108,1,行裁者,行裁者,Excutioner,80000,240,90,20,3,60,1,180,40,40,0,55,80000,99999,0,0.0,100,精英//c行裁者//c装甲,4,300301,"400201,200303,119029",1.15,,,"1,2,3",1.0,,,,,8,
900109,1,猎手,猎手,Hunter,80000,180,100,30,6,60,1,180,0,30,0,65,80000,99999,0,0.0,100,精英//c猎手//c装甲,5,300302,"400301,200303,119029",1.05,,,"1,2,3",1.0,,,,,11,
900110,1,干扰者,干扰者,Intruder,80000,220,75,50,5,60,1,180,0,0,0,60,80000,99999,0,0.0,100,精英//c干扰者,7,300314,"400401,119029",0.9,,,"1,2,3",1.0,,,,,17,
900111,1,干扰者,立场测试-干扰者,Intruder,20000,220,75,50,5,60,1,180,0,0,0,60,200000,5000,10,0.0,100,精英//c干扰者,7,300314,"400401,119029",0.9,,,"1,2,3",1.0,,,,,17,
900112,3,护卫者,铁血持盾,Guard,2269,11,23,0,3,30,1,180,0,0,0,40,0,200,0,0.0,100,近战,0,300316,200304,0.6,,,,1.0,,,,,10,
900113,1,梦想家,梦想家,Dreamer,87500,200,65,35,16,40,1,180,40,0,0,60,87500,1000,10,0.0,100,精英//c梦想家,0,300311,119029,1.0,,,"1,2,3",1.0,,,,,24,
900114,3,龙骑兵,铁血骑兵,Dragoon,3000,42,140,15,4,50,1,180,0,0,0,40,0,1000,0,0.0,100,高速,0,300318,200304,1.0,,,,1.0,,,,,12,
900115,2,涅托,白色近战双子,Nyto_white,90000,62,250,15,9,50,1,180,20,60,0,35,0,1200,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404219,404220,404221,404222,404208,404224,404210,404211,404230,119029,407302,755000",0.67,221,,"1,2",1.0,,,,,51,
900116,2,涅托,黑色远程双子,Nyto_black,70000,42,120,25,10,40,1,180,30,40,0,80,0,800,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404118,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000",0.64,221,,"1,2,3",1.0,,,,,50,
900117,1,ELID感染者头目,巨大僵尸BOSS,Smasher,225000,32,60,10,12,30,1,180,20,0,0,50,225000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900118,1,稻草人,稻草人,Scarecrow,17200,32,80,40,5,60,1,180,0,0,0,60,17200,99999,0,0.0,100,精英//c稻草人,0,300303,"400101,119029",1.0,,,"1,2,3",1.0,,,,,5,
900119,1,涅托,双子靶机普通,NytoDouble,10000,0,0,0,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,900107,"404100,404301,404302,404303,404304,404305,404306,404307,404308,404313,404314,404315,404316,404317,119029,407302",1.0,,,,1.0,,,,,0,
900120,2,涅托,白色近战双子兔洞,Nyto_white,120000,68,250,15,9,50,1,180,20,60,0,60,0,1500,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404229,404220,404221,404222,404223,404224,404225,404226,404230,119029,407302,755000",0.56,,,"1,2",1.0,,,,,51,
900121,2,涅托,黑色远程双子兔洞,Nyto_black,95000,48,120,25,10,40,1,180,30,40,0,90,0,1000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404127,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000",0.54,221,,"1,2,3",1.0,,,,,50,
900122,1,涅托,黑色远程双子80,Nyto_black,38000,26,60,20,10,40,1,180,40,40,0,90,38000,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404128,404119,404120,404121,404122,404123,404124,404125,404132,119029,407302",0.86,221,,"1,2,3",1.0,,,,,50,
900123,1,涅托,双子靶机兔洞,NytoDouble,10000,0,0,0,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,900107,"404100,404305,404306,404307,404308,404317,404318,404319,404320,404321,404322,404323,404324,404325,119029,407302",1.0,,,,1.0,,,,,0,
900124,2,涅托,白色近战双子140,Nyto_white,190000,82,250,20,9,50,1,180,20,60,0,60,0,1500,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404201,"200303,404200,404203,404204,404205,404212,404213,404215,404217,404218,404228,404216,404227,404232,404220,404221,404222,404223,404224,404225,404226,404230,119029,407302,755000",0.56,221,,"1,2",1.0,,,,,51,
900125,2,涅托,黑色远程双子140,Nyto_black,150000,62,120,35,10,40,1,180,30,40,0,90,0,1000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404101,404103,404104,404111,404112,404113,404114,404115,404126,404116,404129,404119,404120,404121,404122,404123,404124,404125,404126,119029,407302,755000",0.54,221,,"1,2,3",1.0,,,,,50,
900126,1,涅托,双子靶机140,NytoDouble,10000,0,0,0,100,0,1,0,0,0,0,0,10000,99999,0,0.0,100,,0,900107,"404100,404305,404306,404307,404308,404317,404326,404327,404328,404329,404330,404331,404332,404333,119029,407302",1.0,,,,1.0,,,,,0,
900127,1,涅托,黑色远程双子100级,Nyto_black,150000,76,150,25,10,40,1,180,30,40,0,80,150000,800,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,404102,"200303,404130,404119,404120,404121,404122,404123,404124,404125,404131,119029,407302",0.64,,,"1,2,3",1.0,,,,,50,
900128,1,稻草人,稻草人,Scarecrow,85000,160,180,80,5,60,1,180,0,0,0,60,85000,99999,0,0.0,100,精英//c稻草人,0,300303,"400101,119029",1.0,,,"1,2,3",1.0,,,,,5,
900129,1,计量官,计量官,BossGager,98000,200,80,50,20,30,1,180,0,0,0,40,98000,99999,0,0.0,100,精英//c计量官,0,300308,"401001,401002,401003,401004,401005,119029",1.0,,,"1,2,3",1.0,,,,,26,
900130,1,行裁者,行裁者,Excutioner,96000,240,110,30,3,60,1,180,40,40,0,65,96000,99999,0,0.0,100,精英//c行裁者//c装甲,4,300301,"400201,200303,119029",1.15,,,"1,2,3",1.0,,,,,8,
900131,1,猎手,猎手,Hunter,105000,140,100,40,6,60,1,180,0,30,0,65,105000,99999,0,0.0,100,精英//c猎手//c装甲,5,300302,"400301,200303,119029",1.05,,,"1,2,3",1.0,,,,,11,
900132,1,干扰者,干扰者,Intruder,105000,210,90,60,5,60,1,180,0,0,0,60,105000,99999,0,0.0,100,精英//c干扰者,7,300314,"400401,119029",0.9,,,"1,2,3",1.0,,,,,17,
900133,1,炼金术士,炼金术士,Alchemist,115000,180,70,40,6,45,1,180,0,0,0,60,115000,99999,0,0.0,100,精英//c炼金术士,6,300306,"400601,119029",1.0,,,"1,2,3",1.0,,,,,23,
900134,1,梦想家,梦想家,Dreamer,108000,220,80,60,16,40,1,180,40,0,0,60,108000,99999,0,0.0,100,精英//c梦想家,0,300311,"401401,119029",1.0,,,"1,2,3",1.0,,,,,24,
900135,1,破坏者,御姐破坏者-虚数迷宫,DestroyerPlus,105000,180,75,50,20,50,1,180,80,30,0,40,105000,99999,0,0.0,100,精英//c破坏者,0,300304,"402201,401901,401902,200303,119029",1.05,,,,1.0,,,,,34,
900136,1,末日魔犬,巨大铁血狗-虚数迷宫,BossCerberus,300000,60,100,10,20,45,1,180,0,30,0,150,300000,99999,0,0.0,100,精英//c末日魔犬//c装甲,0,300326,"402003,402102,402004,200303,402103,119029",1.05,,,,1.0,,,,,33,
900137,1,秃洞复刻头像,秃洞复刻头像,Dive_Re_S,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,0,0.0,100,,0,300301,119029,1.0,,,,1.0,,,,,0,
900138,1,干扰者,猎兔行动干扰者115,Intruder,156000,135,80,36,5,45,1,180,0,0,0,70,156000,99999,0,0.0,100,精英//c干扰者,7,300314,"400401,119029",1.0,,,"1,2,3",1.0,,,,,17,
900139,1,艾尔菲尔特·华伦泰,艾尔菲尔特·华伦泰140,GG_Elfeldt_SF,130000,150,25,18,20,40,1,180,0,120,0,40,130000,99999,0,0.0,100,,7,300324,"401501,401601,401701,200303,119029",1.73,,,,1.0,,,,,0,
900140,1,M16A1&喙,机车BOSS简单,Beak_M16,62000,50,50,40,10,40,1,180,0,0,0,50,62000,99999,0,0.0,100,,0,403402,"501097,501099,501101,501110,501077,501088,501108,403401,403403,501120,501121,501122,501123,501138,501139,501140,501134,501135,501136",1.3,,,,1.0,,,,,0,
900141,2,妮莫金,金色激光涅托70普通,Nyto_Gold,45000,32,120,15,10,50,1,180,10,15,0,50,45000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406106,119029,407302,755000",0.51,221,,"1,2",1.0,,,,,62,
900142,2,墨丘萝丝,银色爪子涅托70级普通,Nyto_Silver,42000,42,80,20,5,40,1,180,15,15,0,50,42000,99999,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,406001,"406008,406002,406005,406006,406007,119029,407302,755000",0.51,221,,"1,2,3",1.0,,,,,61,
900143,1,M16A1,M16-大将军90级普通,M16A1_Boss,92000,62,60,15,20,30,1,180,10,10,0,40,92000,99999,0,0.0,100,精英//cM16A1//c装甲,0,402800,"402801,402809,402810,402811,402812,402813,402814,402819,402820,402821,403406,403407,403408,119029",1.02,,,"1,2,3",1.0,,,,,44,
900144,2,妮莫金,金色激光涅托125困难,Nyto_Gold,160000,70,250,40,10,50,1,180,20,30,0,60,160000,6000,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406113,119029,407302,755000",0.21,221,,"1,2",1.0,,,,,62,
900145,2,墨丘萝丝,银色爪子涅托125级困难,Nyto_Silver,120000,62,120,60,5,40,1,180,30,30,0,50,120000,3000,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,406001,"406022,406002,406014,406015,406016,406020,119029,407302,755000",0.21,221,,"1,2,3",1.0,,,,,61,
900146,1,M16A1,M16-大将军130级困难,M16A1_Boss,320000,85,80,30,20,30,1,180,20,15,0,40,320000,99999,0,0.0,100,精英//cM16A1//c装甲,0,402800,"402801,402809,402810,402811,402812,402813,402814,402819,402820,402821,403406,403407,403408,119029",0.41,,,"1,2,3",1.0,,,,,44,
900147,2,妮莫金,金色激光涅托130困难兔洞,Nyto_Gold,180000,75,250,50,10,50,1,180,20,30,0,60,180000,7000,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406114,119029,407302",0.53,221,,"1,2",1.0,,,,,62,
900148,2,墨丘萝丝,银色爪子涅托140级困难兔洞,Nyto_Silver,140000,72,120,80,5,40,1,180,30,30,0,50,140000,3500,0,0.0,100,"精英//c""涅托""//c装甲//c力场",0,406001,"406023,406002,406017,406018,406019,406021,119029,407302",0.53,221,,"1,2,3",1.0,,,,,61,
900149,1,M16A1,M16-大将军150级困难兔洞,M16A1_Boss,260000,78,120,40,20,30,1,180,20,20,0,45,260000,99999,0,0.0,100,精英//cM16A1//c装甲,0,402800,"402801,402809,402810,402811,402812,402813,402814,402819,402820,402821,403406,403407,403408,119029",1.04,,,"1,2,3",1.0,,,,,44,
900150,1,M16A1&喙,机车BOSS困难,Beak_M16,102000,75,30,40,10,40,1,180,0,0,0,30,102000,99999,0,0.0,100,,0,403402,"501097,501099,501101,501110,501077,501088,501108,403401,403403,501120,501121,501122,501123,501138,501139,501140,501134,501135,501136",1.3,,,,1.0,,,,,0,
900151,1,M16A1&喙,喙_Racing_Normal,Beak_M16,10000,1,100,100,40,45,1,180,0,0,0,1,10000,99999,0,0.0,100,,0,700001,"701009,701011,701012,701013,701014,701015,701016,701017,701023,701024,701026,701030,701027,701028,701029,701031,701043,701045",1.1,,,"1,2,3",1.0,,,,,0,
900152,1,M16A1&喙,喙_Racing_Hard,Beak_M16,10000,1,100,100,40,45,1,180,0,0,0,1,10000,99999,0,0.0,100,,0,700001,"701009,701047,701012,701013,701014,701015,701016,701017,701023,701024,701048,701030,701027,701028,701029,701031,701043,701049",1.1,,,"1,2,3",1.0,,,,,0,
900153,1,法官,法官-异构体,Justice,72000,58,100,10,20,30,1,180,0,25,0,150,72000,99999,0,0.0,100,精英//c法官//c装甲,0,300327,"402301,402302,402303,200303,119029",1.04,,,"1,2,3",1.0,,,,,35,
900154,1,法官,法官9-N135级,Justice,56000,55,100,5,20,45,1,180,0,25,0,150,56000,99999,0,0.0,100,精英//c法官//c装甲,0,300327,"402301,402302,402303,200303,119029",0.94,,,"1,2,3",1.0,,,,,35,
900155,1,BOSS,BOSS,Dana_BOSS,1000000,95,180,26,5,45,1,180,20,30,0,70,1000000,99999,0,0.0,100,,0,710704,"710701,710702,710703,710705,710706,710707,710730,710801,119029",0.53,,,"1,2,3",1.0,,,,,0,
900156,1,安娜,安娜,Nyto_Gold,42000,32,120,15,10,50,1,180,20,25,0,50,42000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406106,710730,119029,407302",0.78,221,,"1,2",1.0,,,,,62,
900157,1,安娜,安娜,Nyto_Gold,175000,65,250,40,10,50,1,180,20,30,0,60,175000,7000,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406114,710730,119029,407302",0.17,221,,"1,2",1.0,,,,,62,
900158,1,破坏者,破坏者,Destroyer,115000,190,60,15,5,45,1,180,0,0,0,60,115000,99999,0,0.0,100,精英//c破坏者,0,300304,"710730,119029",1.5,,,"1,2",1.0,,,,,18,
900159,1,建筑师,建筑师,BossArchitect,95000,135,120,25,20,40,1,180,0,35,0,50,95000,99999,0,0.0,100,精英//c建筑师//c装甲,0,300307,"400801,400901,400902,400903,200303,119029",1.06,,,"1,2,3",1.0,,,,,27,
900160,1,BOSS,BOSS(日服）酒保联动60,Dana_BOSS,1000000,85,150,26,5,45,1,180,20,30,0,65,1000000,99999,0,0.0,100,,0,710704,"710701,710702,710703,710705,710706,710707,710730,710801,119029",0.53,,,"1,2,3",1.0,,,,,0,
900161,1,安娜,安娜(日服）酒保联动65,Nyto_Gold,38000,26,100,15,10,50,1,180,20,20,0,50,38000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406115,710730,119029,407302",0.78,221,,"1,2",1.0,,,,,62,
900162,1,安娜,安娜(日服）酒保联动110,Nyto_Gold,72000,52,160,30,10,50,1,180,20,30,0,60,72000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406106,710730,119029,407302",0.17,221,,"1,2",1.0,,,,,62,
900163,1,建筑师,建筑师(日服）酒保联动90,BossArchitect,45000,95,120,15,20,40,1,180,0,25,0,50,45000,99999,0,0.0,100,精英//c建筑师//c装甲,0,300307,"400801,400901,400902,400903,200303,119029",1.04,,,"1,2,3",1.0,,,,,27,
900164,1,M4A1,60级普通,M4A1_Boss,100000,36,42,15,15,30,1,180,10,10,0,40,100000,99999,0,0.0,100,,0,404703,"404701,404702,404704,404705,404706,404707,404730,404732,119029",0.51,221,,"1,2,3",1.0,,,,,0,
900165,1,M4A1,120级困难,M4A1_Boss,200000,52,60,15,15,30,1,180,10,10,0,40,200000,99999,0,0.0,100,,0,404703,"404701,404702,404704,404731,404706,404707,404730,404732,119029",0.61,221,,"1,2,3",1.0,,,,,0,
900166,1,ELID感染者头目,30级普通,Smasher,11500,22,40,10,12,30,1,180,20,0,0,50,11500,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404025,404026,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900167,1,ELID感染者头目,120级困难,Smasher,245000,32,60,30,12,30,1,180,20,0,0,50,245000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900168,1,失格异构体,80级普通白色战斗,Nyto_Isomer_White,48000,26,26,26,15,50,1,180,10,10,0,40,48000,3000,0,0.0,100,精英//c装甲//c失格异构体,0,404801,"404802,404803,404848,404849,404850,404908,404910,404911,404912,404913,404914,404847,404901,119029",0.71,221,,"1,2",1.0,,,,,68,
900169,1,失格异构体,130级困难白色战斗,Nyto_Isomer_White,195000,50,50,50,15,50,1,180,10,30,0,50,195000,7000,0,0.0,100,精英//c装甲//c失格异构体,0,404801,"404802,404803,404848,404849,404850,404908,404910,404911,404912,404913,404914,404918,404901,119029",0.53,221,,"1,2",1.0,,,,,68,
900170,1,失格异构体,150级兔洞白色战斗夜,Nyto_Isomer_White,230000,60,60,30,15,50,1,180,10,30,0,60,230000,9000,0,0.0,100,精英//c装甲//c失格异构体,0,404801,"404802,404803,404848,404849,404850,404908,404910,404911,404912,404913,404914,404920,404901,119029",0.63,221,,"1,2",1.0,,,,,68,
900171,1,妮莫金,70级普通玩法黑色,Nyto_Gold,120000,45,250,40,15,50,1,180,20,30,0,60,120000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406114,710730,119029,407302",0.17,221,,"1,2",1.0,,,,,62,
900172,1,妮莫金,120级困难玩法黑色,Nyto_Gold,220000,65,250,40,15,50,1,180,20,30,0,60,220000,99999,0,0.0,100,"精英//c""涅托""//c装甲",0,406101,"406103,406104,406114,710730,119029,407302",0.17,221,,"1,2",1.0,,,,,62,"3.82,0.01,1.41"
900173,1,阿尔戈-船底座,轨道炮M1-85平射,GustafM_1,50000,40,35,0,18,0,1,180,200,60,0,50,50000,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029",1.68,221,,,1.0,,,,,0,"2.12,0, 0.24"
900174,1,阿尔戈-船帆座,轨道炮M2-85电磁,GustafM_2,46000,40,65,0,18,0,1,180,150,60,0,50,46000,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029",1.68,221,,,1.0,,,,,0,"2.85,0.43,0.23"
900175,1,阿尔戈-船尾座,轨道炮M3-85高射,GustafM_3,40000,45,65,0,18,0,1,180,100,60,0,50,40000,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029",1.68,221,,,1.0,,,,,0,"3.82,0.01,1.41"
900176,1,阿尔戈-船底座,轨道炮M1-140平射,GustafM_1,180000,65,65,0,18,0,1,180,200,75,0,50,180000,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029",1.16,221,,,1.0,,,,,0,"2.12,0, 0.24"
900177,1,阿尔戈-船帆座,轨道炮M2-140电磁,GustafM_2,165000,65,125,0,18,0,1,180,150,75,0,50,165000,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029",1.16,221,,,1.0,,,,,0,"2.85,0.43,0.23"
900178,1,阿尔戈-船尾座,轨道炮M3-140高射,GustafM_3,155000,70,125,0,18,0,1,180,100,75,0,50,155000,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029",1.16,221,,,1.0,,,,,0,
900179,1,ELID感染者头目,120级困难夜战,Smasher,195000,32,60,20,12,30,1,180,20,0,0,50,195000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900180,1,失格异构体,130级夜战,Nyto_Isomer_White,185000,50,50,20,15,50,1,180,10,30,0,50,185000,7000,0,0.0,100,精英//c装甲//c失格异构体,0,404801,"404802,404803,404848,404849,404850,404908,404910,404911,404912,404913,404914,404919,404901,119029",0.63,221,,"1,2",1.0,,,,,68,
900181,1,阿尔戈-船底座,轨道炮M1-85平射显示,Tank_R,50000,40,35,0,18,0,1,180,200,60,0,50,50000,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,
900182,1,阿尔戈-船帆座,轨道炮M2-85电磁显示,Tank_M,46000,40,65,0,18,0,1,180,150,60,0,50,46000,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,
900183,1,阿尔戈-船尾座,轨道炮M3-85高射显示,Tank_L,40000,45,65,0,18,0,1,180,100,60,0,50,40000,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,
900184,1,阿尔戈-船底座,轨道炮M1-140平射显示,Tank_R,180000,65,65,0,18,0,1,180,200,75,0,50,180000,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,
900185,1,阿尔戈-船帆座,轨道炮M2-140电磁显示,Tank_M,165000,65,125,0,18,0,1,180,150,75,0,50,165000,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,
900186,1,阿尔戈-船尾座,轨道炮M3-140高射显示,Tank_L,155000,70,125,0,18,0,1,180,100,75,0,50,155000,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,"3.82,0.01,1.41"
900187,4,阿尔戈-船底座,轨道炮M1-85平射普通单位,GustafM_1,50000,40,35,0,18,0,1,180,200,60,0,50,0,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,"2.12,0, 0.24"
900188,4,阿尔戈-船帆座,轨道炮M2-85电磁普通单位,GustafM_2,46000,40,65,0,18,0,1,180,150,60,0,50,0,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,"2.85,0.43,0.23"
900189,4,阿尔戈-船尾座,轨道炮M3-85高射普通单位,GustafM_3,40000,45,65,0,18,0,1,180,100,60,0,50,0,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.68,221,,,1.0,,,,,0,"3.82,0.01,1.41"
900190,4,阿尔戈-船底座,轨道炮M1-140平射普通单位,GustafM_1,180000,65,65,0,18,0,1,180,200,75,0,50,0,99999,0,0.0,20200,,0,405212,"405204,405211,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,"2.12,0, 0.24"
900191,4,阿尔戈-船帆座,轨道炮M2-140电磁普通单位,GustafM_2,165000,65,125,0,18,0,1,180,150,75,0,50,0,99999,0,0.0,20200,,0,900107,"405208,405209,405215,405214,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,"2.85,0.43,0.23"
900192,4,阿尔戈-船尾座,轨道炮M3-140高射普通单位,GustafM_3,155000,70,125,0,18,0,1,180,100,75,0,50,0,99999,0,0.0,20200,,0,405203,"405204,405205,405208,405209,200302,200303,119029,755000",1.16,221,,,1.0,,,,,0,
900193,1,妮莫金,彩蛋普通,Nyto_Isomer_Black,45000,50,50,20,50,50,1,180,10,30,0,50,45000,99999,0,0.0,100,,0,900107,"405323,405322,405324,405330,405337,405338,405339,405340,405341,405342,405343,405344,405345,405320,405346,405348,405349,405347,405350,119029,407302",0.63,221,,"1,2",1.0,,,,,0,
900194,1,妮莫金,彩蛋困难,Nyto_Isomer_Black,75000,120,50,20,50,50,1,180,10,30,0,50,75000,99999,0,0.0,100,,0,900107,"405323,405322,405324,405330,405337,405338,405339,405340,405341,405342,405343,405344,405345,405320,405346,405348,405349,405347,405350,119029,407302",0.63,221,,"1,2",1.0,,,,,0,
900195,1,ELID感染者头目,140级困难夜战,Smasher,245000,45,60,20,12,30,1,180,20,0,0,50,245000,99999,0,0.0,100,精英//c危险,0,404014,"404008,404010,404011,404019,404012,404013,404015,404016,404017,404018,404022,404023,404020,404021,119029",1.0,221,,"1,2",1.0,,,,,54,
900196,1,计量官,计量官145夜,BossGager,185000,150,80,30,20,30,1,180,0,0,0,40,185000,99999,0,0.0,100,精英//c计量官,0,300308,"401001,401002,401003,401004,401005,119029",1.0,,,"1,2,3",1.0,,,,,26,
900197,1,计量官,计量官70夜,BossGager,42000,120,60,20,20,30,1,180,0,0,0,40,42000,99999,0,0.0,100,精英//c计量官,0,300308,"401001,401002,401003,401004,401005,119029",1.0,,,"1,2,3",1.0,,,,,26,
900198,1,破坏者,破坏者60夜,Destroyer,36000,180,50,20,5,45,1,180,0,0,0,40,36000,99999,0,0.0,100,精英//c破坏者,0,300304,"200303,119029",1.0,,,"1,2,3",1.0,,,,,18,
900199,1,M16A1,M16A1-60昼铁血,M16A1_Boss,22000,36,30,12,16,30,1,180,10,10,0,40,22000,99999,0,0.0,100,精英//cM16A1//c装甲,0,900449,"900459,910481,910483,910484,119029",0.41,,,"1,2,3",1.0,,,,,44,
900200,1,M16A1,M16A1-140昼铁血,M16A1_Boss,160000,65,50,30,16,30,1,180,20,40,0,40,160000,99999,0,0.0,100,精英//cM16A1//c装甲,0,900450,"900459,900453,920458,900481,900482,900484,119029",0.43,,,"1,2,3",1.0,,,,,44,
900201,1,伊莱莎,伊莱莎-85夜,Eliza_boss,82000,62,60,15,20,30,1,180,10,0,0,40,82000,99999,0,0.0,100,精英//c？？？？,0,406225,"406221,406222,406223,406224,406226,406232,119029",1.0,,,"1,2,3",1.0,,,,,81,"0,2.5,0"
900202,1,伊莱莎,伊莱莎-150夜,Eliza_boss,320000,68,90,30,20,30,1,180,20,0,0,40,320000,99999,0,0.0,100,精英//c？？？？,0,406202,"406203,406204,406205,406206,406221,406201,406222,406227,119029",1.0,,,"1,2,3",1.0,,,,,81,
