id,defender,defender_upper,belong,hold_belong,mission_skill,battle_skill,condition,is_destroy,is_rebuild,draw_event,name,code,shifting_spot,shifting_team,battle_assist_range,performance_skill,show_info,working_special_spot,trigger_distance,active_mission_skill,inherent_mission_skill,type,is_focus,transition,belong_color,working_spot_activation,active_building_info,initial_state,pref_code,des,confront_des,squadinfoid,missionskill_on_death
9031132,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆I,Rock,"0,120","-30,0","0,0",,1,1040101,1,,"1040100,1040101",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031133,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆II,Rock,"0,120","-30,0","0,0",,1,1040201,1,,"1040200,1040201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031134,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,"1000102,1000105",1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031135,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1010104,1010105","1010100,1010101,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031136,1699,1699,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",1,0,0,防御门I,Door_Right,"-20,80","-20,0","0,0",,1,1020101,10,"1020106,1020107,1020108,1020109","1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中可采取的应对手段：//n重装打击,0,
9031137,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚I,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
9031138,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆I,Rock,"0,120","-30,0","0,0",,1,1040101,1,,"1040100,1040101",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031139,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆II,Rock,"0,120","-30,0","0,0",,1,1040201,1,,"1040200,1040201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031140,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,"1000102,1000105",1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031141,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1010104,1010105,1020106,1020107","1010100,1010101,1010301,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031142,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Right,"-20,80","-20,0","0,0",,1,1020101,10,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9031143,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010301,0,"1020108,1020109,1010308,1010309","1010300,1010101,1010301,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031144,999,999,2,1,0;0;900002;0,0;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,防空阵地I,ADK,"12,90","-30,0","0,2",,1,,0,,,3,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的机场进行空域管制，受影响的机场将不能进行空降以及梯队出击、回收人质等操作。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031145,99999,99999,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1010104,1010105,1020106,1020107","1010100,1010101,1020101",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031146,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,1020101,10,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9031147,999,999,2,1,0;0;900002;0,0;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,防空阵地I,ADK,"12,90","-30,0","0,2",,1,,0,,,3,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的机场进行空域管制，受影响的机场将不能进行空降以及梯队出击、回收人质等操作。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031148,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚I,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
9031149,99999,99999,3,1,0;0;0;2000009,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,要道I,Birdge_Right_1,"30,45","0,0","0,0",,1,1050101,0,,"1050100,1050101",10,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,连接重要路径的基础设施，一旦被破坏将会严重影响移动效率。,本次战役中无法破坏该设施,0,
9031150,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,1000108,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031151,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚I,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
9031152,99999,99999,3,1,0;0;0;2000009,0;0;0;0,"0:1,1:1;0:1,1:0",0,0,0,要道I,Birdge_Right_1,"30,45","0,0","0,0",,1,1050101,0,,"1050100,1050101",10,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,连接重要路径的基础设施，一旦被破坏将会严重影响移动效率。,本次战役中无法破坏该设施,0,
9031153,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,1000108,1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031154,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1010104,1010105","1010100,1010101,1060101,1060201",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031155,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台II,Console,"40,150","-30,0","0,0",,1,1010201,0,"1010204,1010205","1010200,1010201,1060101,1060201",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031156,999,999,0,1,0;0;0;0,405001;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地I,MissileLauncher,"4,97","-30,0","1,1","800101,102304,405002;0;800101,102304,405002;0",1,1060101,10,"1060105,1060106,1060108","1060100,1060101",1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031157,999,999,0,1,0;0;0;0,405001;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地II,MissileLauncher,"4,97","-30,0","1,1","800101,102304,405002;0;800101,102304,405002;0",1,1060201,10,"1060205,1060206,1060208","1060200,1060201",1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031158,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,"1000102,1000105",1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031159,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子2,Hiding,"0,0","0,0","0,0",,0,1000200,0,,1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031160,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚I,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
9031161,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆I,Rock,"0,120","-30,0","0,0",,1,1040101,1,,"1040100,1040101",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031162,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆II,Rock,"0,120","-30,0","0,0",,1,1040201,1,,"1040200,1040201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031163,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1010110,1010111,1010112,1010113","1010100,1010101,1010201,1060101,1060201",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031164,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台II,Console,"40,150","-30,0","0,0",,1,1010201,0,"1010207,1010208,1010209,1010210","1010200,1010101,1010201,1060101,1060201",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9031165,1699,1699,0,1,0;0;0;0,405001;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地I,MissileLauncher,"4,97","-30,0","1,1","800101,102304,405002;0;800101,102304,405002;0",1,1060101,10,"1060109,1060110,1060111","1060100,1060101",1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031166,1699,1699,0,1,0;0;0;0,405001;0;0;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地II,MissileLauncher,"4,97","-30,0","1,1","800101,102304,405002;0;800101,102304,405002;0",1,1060201,10,"1060209,1060210,1060211","1060200,1060201",1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031167,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,10,"1000102,1000105",1000100,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031168,50,50,3,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,透明兔子2,Hiding,"0,0","0,0","0,0",,0,1000200,10,,1000200,5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9031169,99999,99999,3,1,0;0;0;2000007,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,弃置歌利亚I,Boomer,"45,100","-30,0","0,0",,1,1000009,0,1030101,"1030100,1000009,1000027",8,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,由于不明原因被弃置的歌利亚单位，拾取并重新激活后可用于爆破指定设施。,本次战役中无法破坏该设施,0,
9031170,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆I,Rock,"0,120","-30,0","0,0",,1,1040101,1,,"1040100,1040101",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031171,9999,9999,3,1,0;0;0;2000008,0;0;0;0,"0:0,1:0;0:0,1:1",1,0,0,乱石堆II,Rock,"0,120","-30,0","0,0",,1,1040201,1,,"1040200,1040201",9,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,乱石堆积，阻断了道路通行。,本次战役中可采取的应对手段：//n重装打击,0,
9031172,400,400,2,1,0;0;0;0,0;0;405001;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地I,MissileLauncher,"4,97","-30,0","1,2","800101,102304,405002;0;800101,102304,405002;0",1,,0,,,1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031173,999,999,2,1,0;0;0;0,0;0;405001;0,"0:0,1:0;0:0,1:1","1,2",0,0,炮击阵地III,MissileLauncher,"4,97","-30,0","1,2","800101,102304,405002;0;800101,102304,405002;0",1,,0,,,1,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,对支援范围内的同归属单位提供战斗支援，战斗中持续对敌方进行炮击打击。,本次战役中可采取的应对手段：//n踩点破坏、重装打击,0,
9031175,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Right,"-20,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9031176,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Right,"-20,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9031177,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,1020101,10,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9031178,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Right,"-20,80","-20,0","0,0",,1,1020101,10,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120101,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型①,Door_Left_S,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120102,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型②,Door_Left_S,"10,80","-20,0","0,0",,1,1020201,0,,"1020200,1020201,1000001,1000056",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120103,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型③,Door_Left_S,"10,80","-20,0","0,0",,1,1020301,0,,"1020300,1020301,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120104,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门II,Door_Left_S,"10,80","-20,0","0,0",,1,1020401,0,,"1020400,1020401,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120105,50,50,2,1,0;0;0;0,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,【标记】兔子1,Hiding,"0,0","0,0","0,0",,0,1000100,0,,"1000100,1000001",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,【标记】略,本次战役中无法破坏该设施,0,
9120106,999,999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",1,0,0,防御门III,Door_Left,"10,80","-20,0","0,0",,1,1020501,0,,"1020500,1020501,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中可采取的应对手段：//n重装打击,0,
9120107,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"8120101,8120102,8120103","1010100,1020101,1020201,1020301",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120108,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台II,Console,"40,150","-30,0","0,0",,1,1010201,0,8120104,"1010200,1020401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120201,99999,99999,1,1,0;8120201;0;8120201,0;0;0;0,"0:0,1:0;0:0,1:0",1,0,0,【标记】兔子1,Hiding,"50,120","-30,0","0,0",,1,1010100|1010201,1,"8120202,8120203","1010100,1020101,1010101",5,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,0",Hiding;【标记】兔子;0//c0;8120201|Console;控制台I;0//c0;2000005,0,,【标记】略,本次战役中可采取的应对手段：//n重装打击,0,
9120202,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120301,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I型①,Console,"40,150","-30,0","0,0",,1,1010101,0,"8120301,8120302,8120303,8120304,8120305","1010100,1020101,1020201,1020301,1020401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120302,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型①,Door_Left_S,"10,80","-20,0","0,0",,1,1020101,0,,"1020100,1020101,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120303,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型②,Door_Left_S,"10,80","-20,0","0,0",,1,1020201,0,,"1020200,1020201,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120304,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型③,Door_Left_S,"10,80","-20,0","0,0",,1,1020301,0,,"1020300,1020301,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120305,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I型④,Door_Left_S,"10,80","-20,0","0,0",,1,1020401,0,,"1020400,1020401,1000001",6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,0,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120306,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I型②,Console,"40,150","-30,0","0,0",,1,1010201,0,"8120301,8120302,8120303,8120304,8120305","1010200,1020101,1020201,1020301,1020401",7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120401,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门I,Door_Left,"10,80","-20,0","0,0",,1,1020101,0,,1020100,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120402,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门II,Door_Right,"0,110","-20,0","0,0",,1,1020201,0,,1020200,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120403,99999,99999,3,1,0;0;0;2000006,0;0;0;0,"0:2,1:2;0:2,1:0",0,0,0,防御门III,Door_Left,"10,80","-20,0","0,0",,1,1020301,0,,1020300,6,1,"1,3","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;0,,-1,,关闭状态下可以阻断道路，关闭时会对所在点上的单位造成一定的伤害。,本次战役中无法破坏该设施,0,
9120404,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台I,Console,"40,150","-30,0","0,0",,1,1010101,0,"1020106,1020107",1010100,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120405,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台II,Console,"40,150","-30,0","0,0",,1,1010201,0,"1020206,1020207",1010200,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120406,99999,99999,3,1,0;0;0;2000005,0;0;0;0,"0:0,1:0;0:0,1:1",0,0,0,控制台III,Console,"40,150","-30,0","0,0",,1,1010301,0,"1020306,1020307",1010300,7,1,,"#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,-1,,可以对关联的设施发送操作指令。,本次战役中无法破坏该设施,0,
9120501,99999,99999,3,1,0;0;0;2000014,0;0;0;0,"0:0,1:0;0:0,1:0",0,0,0,起爆装置,Hiding,"10,110","-30,0","0,0",,0,9332106,0,8120510,9332107,14,0,"1,1","#83CCFF,#FF4646,#FFE683,#C3C3C3",1;1,,0,,实现铺设好的起爆装置，可以引爆指定地点的炸药，摧毁设施。,本次战役中无法破坏该设施,0,
9120502,9999,9999,3,1,0;0;0;0,0;0;0;0,"0:1,1:1;0:1,1:1",1,0,0,废弃建筑,RuinedBuilding,"0,120","-30,0","0,0",,1,9332107|9332109,1,9332114,9332108,15,0,,"#83CCFF,#FF4646,#FFE683,#C3C3C3","1;1,0",RuinedBuilding;废弃建筑;0//c0;2000015|Rock2;建筑废墟;0//c0;2000016,0,,能够提供一定的掩体支援战斗的地点，被爆破后会形成废墟堵塞道路。,本次战役中可采取的应对手段：//n重装打击,0,
