id,name,description,code,priority,duration_type,duration_time,special_spot_config_id,mission_hurt_config_id,mission_buff_config_id,detect_target_type,detect_range,effect_target_type,effect_spotbelong_type,effect_range_type,effect_range,side_type,conflict_type,conditions_type,conditions_time,conditions_count,skill_config_id_on_birth,skill_config_id_on_death,death_effect_target_type,death_clear_spot,effect_birth,effect_death,effect_duration,effect_process_star,effect_process_end,effect_process_duration,effect_conditions,effect_conditions_type,spot_buff_config_id,pref_code
6510133,【标记】4-1胜利2-0,,6510133,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510133,0;0,0-0;0-0,0,"0,0,0","0,0,6510025",-1,0,0,0,0,0,0,0,0,0,0,
6510134,【标记】4-1胜利2-1,,6510134,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510134,0;0,0-0;0-0,0,"0,0,0","0,0,6510025",-1,0,0,0,0,0,0,0,0,0,0,
6510135,【标记】4-1胜利3-0,,6510135,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510135,0;0,0-0;0-0,0,"0,0,0","0,0,6510025",-1,0,0,0,0,0,0,0,0,0,0,
6510136,【标记】4-1胜利3-1,,6510136,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510136,0;0,0-0;0-0,0,"0,0,0","0,0,6510025",-1,0,0,0,0,0,0,0,0,0,0,
6510137,【标记】建筑师判负,,BossArchitect,6510137,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510137,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510138,【标记】忤逆判负,,AN94,6510138,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510138,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510139,【标记】m16判负,,M16A1_Boss,6510139,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510139,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510140,【标记】4-3判负,,Nimeylan,6510140,1,99,6510149,0,0,5,0,-1,"0,1,2,3",1,0,0,6510140,0;3,0-0;0-1,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510141,【标记】全息粒子,,6510141,6510141,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510141,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000091,0,0,0,0,0,0,
6510142,【标记】防御门生效,,6510142,6510142,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510142,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,900002,0,0,0,0,0,3,
6510143,【标记】护盾增幅特效,,6510143,6510143,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510143,0;0,0-0;0-0,0,"0,0,0","0,0,6510036",-1,0,0,0,1000087,0,0,0,0,0,0,
6510144,【标记】火力增幅特效,,6510144,6510144,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510144,0;0,0-0;0-0,0,"0,0,0","0,0,6510036",-1,0,0,0,1000088,0,0,0,0,0,0,
6510145,【标记】增援倒计时2,,6510145,6510145,1,1,0,0,0,-1,1,-1,"0,1,2,3",1,1,0,6510145,0;0,0-0;0-0,0,"0,0,0","0,0,6510146",-1,0,0,0,0,0,0,0,0,0,0,
6510146,【标记】增援倒计时1,,6510146,6510146,1,1,0,0,0,-1,1,-1,"0,1,2,3",1,1,0,6510146,0;0,0-0;0-0,0,"0,0,0","0,0,6510147",-1,0,0,0,0,0,0,0,0,0,0,
6510147,【标记】增援来了,,6510147,6510147,1,1,0,0,0,-1,1,-1,"0,1,2,3",1,1,0,6510147,0;0,0-0;0-0,0,"0,0,0","0,0,6510147",-1,0,0,0,0,0,0,0,0,0,0,
6510148,【标记】电磁炮初始化,,6510148,6510148,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,510901,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510149,【标记】4-3判负,,Nimeylan,6510149,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510149,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510150,【标记】增援来啦,,6510150,6510150,1,99,0,0,0,-1,1,-1,"0,1,2,3",1,1,0,6510150,0;0,0-0;0-0,0,"0,0,0","0,0,6510147",-1,0,0,0,0,0,0,0,0,0,0,
6510151,【标记】建造音效,,6510151,6510151,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510151,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000095,0,0,0,0,0,0,
6510152,【标记】升级音效,,6510152,6510152,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510152,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000096,0,0,0,0,0,0,
6510153,【标记】加buff音效,,6510153,6510153,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510153,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000097,0,0,0,0,0,0,
6510154,【标记】秃洞传送装置音效,,6510154,6510154,1,0,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,6510154,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,1000098,0,0,0,0,0,0,
6510155,【标记】秃洞刷坏女人,,6510155,-1,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,510901,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510156,【标记】控制台计数,,6510156,6510156,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,510901,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
6510157,[avg]-51-Rabbit-Tip1,,6510157,6510157,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,510901,0;0,0-0;0-0,0,"0,0,0","0,0,0",-1,0,0,0,0,0,0,0,0,0,0,
8120709,【启动】EMP启动,,8120709,8120709,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,4,0,8120709,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
8120710,【启动】EMP启动,,8120710,8120710,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,4,0,8120710,0;0,0-0;0-0,0,"1000001,0,0","0,0,0",0,0,1000016,0,0,0,0,0,1,0,0,
8120716,【标记】变电站1激活标记【第一个激活】,,8120716,8120716,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,8120716,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
8120717,【标记】变电站2激活标记【第一个激活】,,8120717,8120717,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,8120717,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
8120718,【标记】变电站1激活标记【第二个激活】,,8120718,8120718,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,8120718,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100001,【标记】【1回合】通用敌人、中立标记,,,9100001,"1,3","1,1",0,0,9100001,-1,0,"4,5,6","0,1,2,3",1,0,0,9100001,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100002,【标记】【1回合】通用敌人、中立标记,,,9100002,"1,3","1,1",0,0,9100002,-1,0,"4,5,6","0,1,2,3",1,0,0,9100002,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100003,【标记】【1回合】通用敌人、中立标记,,,9100003,"1,3","1,1",0,0,9100003,-1,0,"4,5,6","0,1,2,3",1,0,0,9100003,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100004,【标记】【1回合】通用敌人、中立标记,,,9100004,"1,3","1,1",0,0,9100004,-1,0,"4,5,6","0,1,2,3",1,0,0,9100004,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100005,【标记】【1回合】通用敌人、中立标记,,,9100005,"1,3","1,1",0,0,9100005,-1,0,"4,5,6","0,1,2,3",1,0,0,9100005,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100006,【标记】【1回合】通用敌人、中立标记,,,9100006,"1,3","1,1",0,0,9100006,-1,0,"4,5,6","0,1,2,3",1,0,0,9100006,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100007,【标记】【1回合】通用敌人、中立标记,,,9100007,"1,3","1,1",0,0,9100007,-1,0,"4,5,6","0,1,2,3",1,0,0,9100007,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100008,【标记】【1回合】通用敌人、中立标记,,,9100008,"1,3","1,1",0,0,9100008,-1,0,"4,5,6","0,1,2,3",1,0,0,9100008,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100009,【标记】【1回合】通用敌人、中立标记,,,9100009,"1,3","1,1",0,0,9100009,-1,0,"4,5,6","0,1,2,3",1,0,0,9100009,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100010,【标记】【1回合】通用敌人、中立标记,,,9100010,"1,3","1,1",0,0,9100010,-1,0,"4,5,6","0,1,2,3",1,0,0,9100010,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100011,【标记】【1回合】通用敌人、中立标记,,,9100011,"1,3","1,1",0,0,9100011,-1,0,"4,5,6","0,1,2,3",1,0,0,9100011,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100012,【标记】【1回合】通用敌人、中立标记,,,9100012,"1,3","1,1",0,0,9100012,-1,0,"4,5,6","0,1,2,3",1,0,0,9100012,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100013,【标记】【1回合】通用敌人、中立标记,,,9100013,"1,3","1,1",0,0,9100013,-1,0,"4,5,6","0,1,2,3",1,0,0,9100013,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100014,【标记】【1回合】通用敌人、中立标记,,,9100014,"1,3","1,1",0,0,9100014,-1,0,"4,5,6","0,1,2,3",1,0,0,9100014,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100015,【标记】【1回合】通用敌人、中立标记,,,9100015,"1,3","1,1",0,0,9100015,-1,0,"4,5,6","0,1,2,3",1,0,0,9100015,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100016,【标记】【1回合】通用敌人、中立标记,,,9100016,"1,3","1,1",0,0,9100016,-1,0,"4,5,6","0,1,2,3",1,0,0,9100016,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100017,【标记】【1回合】通用敌人、中立标记,,,9100017,"1,3","1,1",0,0,9100017,-1,0,"4,5,6","0,1,2,3",1,0,0,9100017,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100018,【标记】【1回合】通用敌人、中立标记,,,9100018,"1,3","1,1",0,0,9100018,-1,0,"4,5,6","0,1,2,3",1,0,0,9100018,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100019,【标记】【1回合】通用敌人、中立标记,,,9100019,"1,3","1,1",0,0,9100019,-1,0,"4,5,6","0,1,2,3",1,0,0,9100019,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100020,【标记】【1回合】通用敌人、中立标记,,,9100020,"1,3","1,1",0,0,9100020,-1,0,"4,5,6","0,1,2,3",1,0,0,9100020,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100021,【标记】【1回合】通用敌人、中立标记,,,9100021,"1,3","1,1",0,0,9100021,-1,0,"4,5,6","0,1,2,3",1,0,0,9100021,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100022,【标记】【1回合】通用敌人、中立标记,,,9100022,"1,3","1,1",0,0,9100022,-1,0,"4,5,6","0,1,2,3",1,0,0,9100022,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100023,【标记】【1回合】通用敌人、中立标记,,,9100023,"1,3","1,1",0,0,9100023,-1,0,"4,5,6","0,1,2,3",1,0,0,9100023,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100024,【标记】【1回合】通用敌人、中立标记,,,9100024,"1,3","1,1",0,0,9100024,-1,0,"4,5,6","0,1,2,3",1,0,0,9100024,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100025,【标记】【1回合】通用敌人、中立标记,,,9100025,"1,3","1,1",0,0,9100025,-1,0,"4,5,6","0,1,2,3",1,0,0,9100025,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100026,【标记】【1回合】通用敌人、中立标记,,,9100026,"1,3","1,1",0,0,9100026,-1,0,"4,5,6","0,1,2,3",1,0,0,9100026,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100027,【标记】【1回合】通用敌人、中立标记,,,9100027,"1,3","1,1",0,0,9100027,-1,0,"4,5,6","0,1,2,3",1,0,0,9100027,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100028,【标记】【1回合】通用敌人、中立标记,,,9100028,"1,3","1,1",0,0,9100028,-1,0,"4,5,6","0,1,2,3",1,0,0,9100028,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100029,【标记】【1回合】通用敌人、中立标记,,,9100029,"1,3","1,1",0,0,9100029,-1,0,"4,5,6","0,1,2,3",1,0,0,9100029,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100030,【标记】【1回合】通用敌人、中立标记,,,9100030,"1,3","1,1",0,0,9100030,-1,0,"4,5,6","0,1,2,3",1,0,0,9100030,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100031,【标记】【1回合】通用敌人、中立标记,,,9100031,"1,3","1,1",0,0,9100031,-1,0,"4,5,6","0,1,2,3",1,0,0,9100031,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100032,【标记】【1回合】通用敌人、中立标记,,,9100032,"1,3","1,1",0,0,9100032,-1,0,"4,5,6","0,1,2,3",1,0,0,9100032,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100033,【标记】【1回合】通用敌人、中立标记,,,9100033,"1,3","1,1",0,0,9100033,-1,0,"4,5,6","0,1,2,3",1,0,0,9100033,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100034,【标记】【1回合】通用敌人、中立标记,,,9100034,"1,3","1,1",0,0,9100034,-1,0,"4,5,6","0,1,2,3",1,0,0,9100034,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100035,【标记】【1回合】通用敌人、中立标记,,,9100035,"1,3","1,1",0,0,9100035,-1,0,"4,5,6","0,1,2,3",1,0,0,9100035,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100036,【标记】【1回合】通用敌人、中立标记,,,9100036,"1,3","1,1",0,0,9100036,-1,0,"4,5,6","0,1,2,3",1,0,0,9100036,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100037,【标记】【1回合】通用敌人、中立标记,,,9100037,"1,3","1,1",0,0,9100037,-1,0,"4,5,6","0,1,2,3",1,0,0,9100037,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100038,【标记】【1回合】通用敌人、中立标记,,,9100038,"1,3","1,1",0,0,9100038,-1,0,"4,5,6","0,1,2,3",1,0,0,9100038,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100039,【标记】【1回合】通用敌人、中立标记,,,9100039,"1,3","1,1",0,0,9100039,-1,0,"4,5,6","0,1,2,3",1,0,0,9100039,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100040,【标记】【1回合】通用敌人、中立标记,,,9100040,"1,3","1,1",0,0,9100040,-1,0,"4,5,6","0,1,2,3",1,0,0,9100040,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100041,【标记】【1回合】通用敌人、中立标记,,,9100041,"1,3","1,1",0,0,9100041,-1,0,"4,5,6","0,1,2,3",1,0,0,9100041,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100042,【标记】【1回合】通用敌人、中立标记,,,9100042,"1,3","1,1",0,0,9100042,-1,0,"4,5,6","0,1,2,3",1,0,0,9100042,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100043,【标记】【1回合】通用敌人、中立标记,,,9100043,"1,3","1,1",0,0,9100043,-1,0,"4,5,6","0,1,2,3",1,0,0,9100043,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100044,【标记】【1回合】通用敌人、中立标记,,,9100044,"1,3","1,1",0,0,9100044,-1,0,"4,5,6","0,1,2,3",1,0,0,9100044,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100045,【标记】【1回合】通用敌人、中立标记,,,9100045,"1,3","1,1",0,0,9100045,-1,0,"4,5,6","0,1,2,3",1,0,0,9100045,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100046,【标记】【1回合】通用敌人、中立标记,,,9100046,"1,3","1,1",0,0,9100046,-1,0,"4,5,6","0,1,2,3",1,0,0,9100046,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100047,【标记】【1回合】通用敌人、中立标记,,,9100047,"1,3","1,1",0,0,9100047,-1,0,"4,5,6","0,1,2,3",1,0,0,9100047,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100048,【标记】【1回合】通用敌人、中立标记,,,9100048,"1,3","1,1",0,0,9100048,-1,0,"4,5,6","0,1,2,3",1,0,0,9100048,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100049,【标记】【1回合】通用敌人、中立标记,,,9100049,"1,3","1,1",0,0,9100049,-1,0,"4,5,6","0,1,2,3",1,0,0,9100049,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100050,【标记】【1回合】通用敌人、中立标记,,,9100050,"1,3","1,1",0,0,9100050,-1,0,"4,5,6","0,1,2,3",1,0,0,9100050,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100051,【标记】【1回合】通用敌人、中立标记,,,9100051,"1,3","1,1",0,0,9100051,-1,0,"4,5,6","0,1,2,3",1,0,0,9100051,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100052,【标记】【1回合】通用敌人、中立标记,,,9100052,"1,3","1,1",0,0,9100052,-1,0,"4,5,6","0,1,2,3",1,0,0,9100052,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100053,【标记】【1回合】通用敌人、中立标记,,,9100053,"1,3","1,1",0,0,9100053,-1,0,"4,5,6","0,1,2,3",1,0,0,9100053,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100054,【标记】【1回合】通用敌人、中立标记,,,9100054,"1,3","1,1",0,0,9100054,-1,0,"4,5,6","0,1,2,3",1,0,0,9100054,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100055,【标记】【1回合】通用敌人、中立标记,,,9100055,"1,3","1,1",0,0,9100055,-1,0,"4,5,6","0,1,2,3",1,0,0,9100055,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100056,【标记】【1回合】通用敌人、中立标记,,,9100056,"1,3","1,1",0,0,9100056,-1,0,"4,5,6","0,1,2,3",1,0,0,9100056,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100057,【标记】【1回合】通用敌人、中立标记,,,9100057,"1,3","1,1",0,0,9100057,-1,0,"4,5,6","0,1,2,3",1,0,0,9100057,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100058,【标记】【1回合】通用敌人、中立标记,,,9100058,"1,3","1,1",0,0,9100058,-1,0,"4,5,6","0,1,2,3",1,0,0,9100058,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100059,【标记】【1回合】通用敌人、中立标记,,,9100059,"1,3","1,1",0,0,9100059,-1,0,"4,5,6","0,1,2,3",1,0,0,9100059,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9100060,【标记】【1回合】通用敌人、中立标记,,,9100060,"1,3","1,1",0,0,9100060,-1,0,"4,5,6","0,1,2,3",1,0,0,9100060,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130502,【标记】新梯队带雷标记SS,,,9130502,1,99,0,0,1000000,-1,0,-1,"0,1,2,3",1,0,0,9130502,3;0,0-1;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130503,【标记】预置炸弹(对设施),,,9130503,1,2,9130504,0,0,-1,0,-1,"0,1,2,3",1,0,0,9130503,0;1,0-0;0-1,0,"0,0,0","0,0,0",0,0,0,0,2,0,0,0,"0,1",0,0,
9130504,【标记】覆盖预置(对设施),,,9130504,"1,3","1,1",0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9130503,0;0,0-0;0-0,0,"0,0,9130505","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130505,【标记】爆炸伤害(对设施),,,9130505,"1,3","1,1",0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9130504,1;0,1-1;0-0,0,"0,0,1130101","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130601,【标记】浸水_回合1,,,9130601,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130601,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130602,【标记】浸水_回合2,,,9130602,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130602,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130603,【标记】浸水_回合3,,,9130603,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130603,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130604,【标记】浸水_回合4,,,9130604,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130604,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130605,【标记】浸水_回合5,,,9130605,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130605,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130606,【标记】浸水_回合6,,,9130606,"1,3","1,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130606,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130607,【标记】浸水伤害_对敌人,,,9130607,1,1,0,0,0,-1,0,"4,5,6","0,1,2,3",1,0,0,9130607,0;0,0-0;0-0,0,"0,1000004,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130608,【标记】浸水伤害_对我方,,,9130608,1,1,0,0,0,-1,0,"1,3,4,5,6,7,8,201","0,1,2,3",1,0,0,9130608,0;0,0-0;0-0,0,"0,1000005,9130607","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130609,【标记】浸水伤害_对设施,,,9130609,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9130609,0;0,0-0;0-0,0,"0,1000010,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130610,【标记】失败处理,,,9130610,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9130610,0;0,0-0;0-0,0,"0,9130610,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130611,【标记】浸水_永续,,,9130611,"1,3","99,99",0,0,1000009,-1,0,-1,"0,1,2,3",1,0,0,9130611,"3,3;0","0-1,0-1;0-0",0,"1000009,1000004,9130608","0,0,0",0,0,0,0,1000019,0,0,0,"0,1",0,0,
9130612,【标记】战斗判定,,,9130612,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,9,0,9130612,0;0,0-0;0-0,0,"0,0,9130613","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9130613,【标记】战斗判定——生效,,,9130613,1,99,0,0,0,-1,0,-1,"0,1,2,3",1,9,0,9130613,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9200001,【标记】【1回合】通用友方Ally标记,,,9200001,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9200001,0;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300001,【标记】【1回合】通用标记,,,9300001,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300001,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
9300002,【标记】【1回合】通用标记,,,9300002,1,1,0,0,0,-1,0,-1,"0,1,2,3",1,0,0,9300002,3;0,0-0;0-0,0,"0,0,0","0,0,0",0,0,0,0,0,0,0,0,"0,1",0,0,
