id,type,motion_name,touch_area,hold_time,probability,voice,text,expression,face_motion,name,camera,is_hurt,level,is_interrupt,delay,next_motions,voice_code
490308,402,,body,0,1.0,GUN|MG36|DIALOGUE2,GUN|MG36|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
490309,402,,body,0,1.0,GUN|MG36|DIALOGUE3,GUN|MG36|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
490310,402,,body,0,1.0,GUN|MG36|DIALOGUEWEDDING,GUN|MG36|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
490311,1000,,0,0,1.0,GUN|MG36|HELLO,GUN|MG36|HELLO,,,待机,0,0,0,0,0,,HELLO
490312,1001,,0,0,1.0,GUN|MG36|HELLO,GUN|MG36|HELLO,,,待机,0,0,0,0,0,,HELLO
490401,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
490402,102,motions/wait_1.mtn,0,"25,27",0.3,,,,,特殊待机1,1,0,0,0,0,,
490403,102,motions/wait_2.mtn,0,"15,17",0.5,,,,,特殊待机2,1,0,0,0,0,,
490404,200,motions/touch_1.mtn,head,0,1.0,GUN|R93|DIALOGUE1,GUN|R93|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
490405,200,motions/touch_2.mtn,head,0,1.0,GUN|R93|COMBINE,GUN|R93|COMBINE,,,交互2,1,0,0,0,0,,COMBINE
490406,200,motions/touch_3.mtn,body,0,1.0,GUN|R93_Live2D|BREAK,GUN|R93|BREAK,,,交互3,1,0,0,0,0,,BREAK
490407,200,motions/touch_4.mtn,body,0,1.0,GUN|R93|DIALOGUE3,GUN|R93|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
490408,200,motions/touch_5.mtn,leg,0,1.0,GUN|R93|OPERATIONBEGIN,GUN|R93|OPERATIONBEGIN,,,交互5,1,0,0,0,0,,OPERATIONBEGIN
490409,200,motions/wedding_touch.mtn,body,0,1.0,GUN|R93|DIALOGUEWEDDING,GUN|R93|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
490410,500,motions/wedding.mtn,0,0,1.0,GUN|R93|SOULCONTRACT,GUN|R93|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
490411,300,motions/shake.mtn,0,0,1.0,GUN|R93_Live2D|MOOD2,,,,晃动响应,1,0,0,0,0,,MOOD2
490412,1000,motions/login.mtn,0,0,1.0,GUN|R93_Live2D|HELLO,GUN|R93|HELLO,,,上线响应,1,0,0,0,0,,HELLO
490413,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
490414,402,motions/broken_1.mtn,head,0,1.0,GUN|R93|RETREAT,GUN|R93|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
490415,402,motions/broken_2.mtn,head,0,1.0,GUN|R93|DIALOGUE2,GUN|R93|DIALOGUE2,,,交互2,1,1,0,0,0,,DIALOGUE2
490416,402,motions/broken_3.mtn,body,0,1.0,GUN|R93|FIX,GUN|R93|FIX,,,交互3,1,1,0,0,0,,FIX
490417,402,motions/broken_4.mtn,body,0,1.0,GUN|R93|BLACKACTION,GUN|R93|BLACKACTION,,,交互4,1,1,0,0,0,,BLACKACTION
490418,402,motions/broken_5.mtn,leg,0,1.0,GUN|R93|OPERATIONOVER,GUN|R93|OPERATIONOVER,,,交互5,1,1,0,0,0,,OPERATIONOVER
490419,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
490420,1001,motions/login.mtn,0,0,1.0,GUN|R93_Live2D|FEED,GUN|R93|HELLO,,,上线响应,1,1,0,0,0,,FEED
490421,103,motions/shining.mtn,0,0,1.0,,,,,场景动作,0,0,0,0,0,,
490501,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
490502,200,,body,0,1.0,GUN|Type100|DIALOGUE1,GUN|Type100|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
490503,200,,body,0,1.0,GUN|Type100|DIALOGUE2,GUN|Type100|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
490504,200,,body,0,1.0,GUN|Type100|DIALOGUE3,GUN|Type100|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
490505,200,,body,0,1.0,GUN|Type100|DIALOGUEWEDDING,GUN|Type100|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
490506,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
490507,402,,body,0,1.0,GUN|Type100|DIALOGUE1,GUN|Type100|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
490508,402,,body,0,1.0,GUN|Type100|DIALOGUE2,GUN|Type100|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
490509,402,,body,0,1.0,GUN|Type100|DIALOGUE3,GUN|Type100|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
490510,402,,body,0,1.0,GUN|Type100|DIALOGUEWEDDING,GUN|Type100|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
490511,1000,,0,0,1.0,GUN|Type100|HELLO,GUN|Type100|HELLO,,,待机,0,0,0,0,0,,HELLO
490512,1001,,0,0,1.0,GUN|Type100|HELLO,GUN|Type100|HELLO,,,待机,0,0,0,0,0,,HELLO
490601,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
490602,200,,body,0,1.0,GUN|Tabuk|DIALOGUE1,GUN|Tabuk|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
490603,200,,body,0,1.0,GUN|Tabuk|DIALOGUE2,GUN|Tabuk|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
490604,200,,body,0,1.0,GUN|Tabuk|DIALOGUE3,GUN|Tabuk|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
490605,200,,body,0,1.0,GUN|Tabuk|DIALOGUEWEDDING,GUN|Tabuk|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
490606,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
490607,402,,body,0,1.0,GUN|Tabuk|DIALOGUE1,GUN|Tabuk|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
490608,402,,body,0,1.0,GUN|Tabuk|DIALOGUE2,GUN|Tabuk|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
490609,402,,body,0,1.0,GUN|Tabuk|DIALOGUE3,GUN|Tabuk|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
490610,402,,body,0,1.0,GUN|Tabuk|DIALOGUEWEDDING,GUN|Tabuk|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
490611,1000,login.mtn,0,0,1.0,GUN|Tabuk|HELLO,GUN|Tabuk|HELLO,,,待机,0,0,0,0,0,,HELLO
490612,1001,,0,0,1.0,GUN|Tabuk|HELLO,GUN|Tabuk|HELLO,,,待机,0,0,0,0,0,,HELLO
510101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
510102,102,motions/wait_1.mtn,0,"20,22",0.3,GUN|GeneralLiu|TIP,GUN|GeneralLiu|TIP,,,特殊待机1,1,0,0,0,0,,TIP
510103,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
510104,200,motions/touch_1.mtn,head,0,1.0,GUN|GeneralLiu|DIALOGUE2,GUN|GeneralLiu|DIALOGUE2,,,交互1,1,0,0,0,0,,DIALOGUE2
510105,200,motions/touch_2.mtn,head,0,1.0,GUN|GeneralLiu|BREAK,GUN|GeneralLiu|BREAK,,,交互2,1,0,0,0,0,,BREAK
510106,200,motions/touch_3.mtn,body,0,1.0,GUN|GeneralLiu_Live2D|MEET,GUN|GeneralLiu|MEET,,,交互3,1,0,0,0,0,,MEET
510107,200,motions/touch_4.mtn,body,0,1.0,GUN|GeneralLiu_Live2D|DIALOGUE3,GUN|GeneralLiu|DIALOGUE3,,,交互4,1,0,0,0,0,,DIALOGUE3
510108,200,motions/touch_5.mtn,leg,0,1.0,GUN|GeneralLiu|ALLHALLOWS,GUN|GeneralLiu|ALLHALLOWS,,,节日交互,1,0,0,0,0,,ALLHALLOWS
510109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|GeneralLiu|DIALOGUEWEDDING,GUN|GeneralLiu|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
510110,500,motions/wedding.mtn,0,0,1.0,GUN|GeneralLiu|SOULCONTRACT,GUN|GeneralLiu|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
510111,300,motions/shake.mtn,0,0,1.0,GUN|GeneralLiu|MOOD2,GUN|GeneralLiu|MOOD2,,,晃动响应,1,0,0,0,0,,MOOD2
510112,1000,motions/login.mtn,0,0,1.0,GUN|GeneralLiu_Live2D|HELLO,GUN|GeneralLiu|HELLO,,,上线响应,1,0,0,0,0,,HELLO
510113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
510114,402,motions/broken_1.mtn,head,0,1.0,GUN|GeneralLiu|RETREAT,GUN|GeneralLiu|RETREAT,,,交互1,1,1,0,0,0,,RETREAT
510115,402,motions/broken_2.mtn,head,0,1.0,GUN|GeneralLiu|SKILL3,GUN|GeneralLiu|SKILL3,,,交互2,1,1,0,0,0,,SKILL3
510116,402,motions/broken_3.mtn,body,0,1.0,GUN|GeneralLiu|BLACKACTION,GUN|GeneralLiu|BLACKACTION,,,交互3,1,1,0,0,0,,BLACKACTION
510117,402,motions/broken_4.mtn,body,0,1.0,GUN|GeneralLiu|DIALOGUE1,GUN|GeneralLiu|DIALOGUE1,,,交互4,1,1,0,0,0,,DIALOGUE1
510118,402,motions/broken_5.mtn,leg,0,1.0,GUN|GeneralLiu|COMBINE,GUN|GeneralLiu|COMBINE,,,交互5,1,1,0,0,0,,COMBINE
510119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
510120,1001,motions/login.mtn,0,0,1.0,GUN|GeneralLiu|HELLO,GUN|GeneralLiu|HELLO,,,上线响应,1,1,0,0,0,,HELLO
510201,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
510202,200,,body,0,1.0,GUN|Kord|DIALOGUE1,GUN|Kord|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
510203,200,,body,0,1.0,GUN|Kord|DIALOGUE2,GUN|Kord|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
510204,200,,body,0,1.0,GUN|Kord|DIALOGUE3,GUN|Kord|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
510205,200,,body,0,1.0,GUN|Kord|DIALOGUEWEDDING,GUN|Kord|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
510206,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
510207,402,,body,0,1.0,GUN|Kord|DIALOGUE1,GUN|Kord|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
510208,402,,body,0,1.0,GUN|Kord|DIALOGUE2,GUN|Kord|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
510209,402,,body,0,1.0,GUN|Kord|DIALOGUE3,GUN|Kord|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
510210,402,,body,0,1.0,GUN|Kord|DIALOGUEWEDDING,GUN|Kord|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
510211,1000,,0,0,1.0,GUN|Kord|HELLO,GUN|Kord|HELLO,,,待机,0,0,0,0,0,,HELLO
510212,1001,,0,0,1.0,GUN|Kord|HELLO,GUN|Kord|HELLO,,,待机,0,0,0,0,0,,HELLO
510213,200,,body,0,1.0,GUN|Kord|ALLHALLOWS,GUN|Kord|ALLHALLOWS,,,待机,0,0,0,0,0,,ALLHALLOWS
510214,402,,body,0,1.0,GUN|Kord|ALLHALLOWS,GUN|Kord|ALLHALLOWS,,,待机,0,0,0,0,0,,ALLHALLOWS
520101,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
520102,102,motions/wait_1.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
520103,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
520104,200,motions/touch_1.mtn,head,0,1.0,GUN|G36C|DIALOGUE1,GUN|G36C|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
520105,200,motions/touch_2.mtn,head,0,1.0,GUN|G36C|BLACKACTION,GUN|G36C|BLACKACTION,,,交互2,1,0,0,0,0,,BLACKACTION
520106,200,motions/touch_3.mtn,body,0,1.0,GUN|G36C|FEED,GUN|G36C|FEED,,,交互3,1,0,0,0,0,,FEED
520107,200,motions/touch_4.mtn,body,0,1.0,GUN|G36C|DIALOGUE2,GUN|G36C|DIALOGUE2,,,交互4,1,0,0,0,0,,DIALOGUE2
520108,200,motions/touch_5.mtn,leg,0,1.0,GUN|G36C|COMBINE,GUN|G36C|COMBINE,,,节日交互,1,0,0,0,0,,COMBINE
520109,200,motions/wedding_touch.mtn,body,0,1.0,GUN|G36C|DIALOGUEWEDDING,GUN|G36C|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
520110,500,motions/wedding.mtn,0,0,1.0,GUN|G36C|SOULCONTRACT,GUN|G36C|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
520111,300,motions/shake.mtn,0,0,1.0,GUN|G36C|MOOD2,GUN|G36C|MOOD2,,,晃动响应,1,0,0,0,0,,MOOD2
520112,1000,motions/login.mtn,0,0,1.0,GUN|G36C_Live2D|LOADING,GUN|G36C|LOADING,,,上线响应,1,0,0,0,0,,LOADING
520113,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
520114,402,motions/broken_1.mtn,head,0,1.0,GUN|G36C|BREAK,GUN|G36C|BREAK,,,交互1,1,1,0,0,0,,BREAK
520115,402,motions/broken_2.mtn,head,0,1.0,GUN|G36C|RETREAT,GUN|G36C|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
520116,402,motions/broken_3.mtn,body,0,1.0,GUN|G36C|DIALOGUE3,GUN|G36C|DIALOGUE3,,,交互3,1,1,0,0,0,,DIALOGUE3
520117,402,motions/broken_4.mtn,body,0,1.0,GUN|G36C|FIX,GUN|G36C|FIX,,,交互4,1,1,0,0,0,,FIX
520118,402,motions/broken_5.mtn,leg,0,1.0,GUN|G36C|GOATTACK,GUN|G36C|GOATTACK,,,交互5,1,1,0,0,0,,GOATTACK
520119,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
520120,1001,motions/login.mtn,0,0,1.0,GUN|G36C|HELLO,GUN|G36C|HELLO,,,上线响应,1,1,0,0,0,,HELLO
520301,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
520302,200,,body,0,1.0,GUN|VHS|DIALOGUE1,GUN|VHS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
520303,200,,body,0,1.0,GUN|VHS|DIALOGUE2,GUN|VHS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
520304,200,,body,0,1.0,GUN|VHS|DIALOGUE3,GUN|VHS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
520305,200,,body,0,1.0,GUN|VHS|DIALOGUEWEDDING,GUN|VHS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
520306,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
520307,402,,body,0,1.0,GUN|VHS|DIALOGUE1,GUN|VHS|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
520308,402,,body,0,1.0,GUN|VHS|DIALOGUE2,GUN|VHS|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
520309,402,,body,0,1.0,GUN|VHS|DIALOGUE3,GUN|VHS|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
520310,402,,body,0,1.0,GUN|VHS|DIALOGUEWEDDING,GUN|VHS|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
520311,1000,,0,0,1.0,GUN|VHS|HELLO,GUN|VHS|HELLO,,,待机,0,0,0,0,0,,HELLO
520312,1001,,0,0,1.0,GUN|VHS|HELLO,GUN|VHS|HELLO,,,待机,0,0,0,0,0,,HELLO
520501,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
520502,200,,body,0,1.0,GUN|SAF|DIALOGUE1,GUN|SAF|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
520503,200,,body,0,1.0,GUN|SAF|DIALOGUE2,GUN|SAF|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
520504,200,,body,0,1.0,GUN|SAF|DIALOGUE3,GUN|SAF|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
520505,200,,body,0,1.0,GUN|SAF|DIALOGUEWEDDING,GUN|SAF|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
520506,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
520507,402,,body,0,1.0,GUN|SAF|DIALOGUE1,GUN|SAF|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
520508,402,,body,0,1.0,GUN|SAF|DIALOGUE2,GUN|SAF|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
520509,402,,body,0,1.0,GUN|SAF|DIALOGUE3,GUN|SAF|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
520510,402,,body,0,1.0,GUN|SAF|DIALOGUEWEDDING,GUN|SAF|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
520511,1000,,0,0,1.0,GUN|SAF|HELLO,GUN|SAF|HELLO,,,待机,0,0,0,0,0,,HELLO
520512,1001,,0,0,1.0,GUN|SAF|HELLO,GUN|SAF|HELLO,,,待机,0,0,0,0,0,,HELLO
530201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
530202,102,motions/wait_1.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
530203,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
530204,200,motions/touch_1.mtn,head,0,1.0,GUN|R5RGP|FORMATION,GUN|R5RGP|FORMATION,,,交互1,1,0,0,0,0,,FORMATION
530205,200,motions/touch_2.mtn,head,0,1.0,GUN|R5RGP|GOATTACK,GUN|R5RGP|GOATTACK,,,交互2,1,0,0,0,0,,GOATTACK
530206,200,motions/touch_3.mtn,body,0,1.0,GUN|R5RGP|DIALOGUE1,GUN|R5RGP|DIALOGUE1,,,交互3,1,0,0,0,0,,DIALOGUE1
530207,200,motions/touch_4.mtn,body,0,1.0,GUN|R5RGP|FEED,GUN|R5RGP|FEED,,,交互4,1,0,0,0,0,,FEED
530208,200,motions/touch_5.mtn,body,0,1.0,GUN|R5RGP|COMBINE,GUN|R5RGP|COMBINE,,,节日交互,1,0,0,0,0,,COMBINE
530209,200,motions/wedding_touch.mtn,body,0,1.0,GUN|R5RGP|DIALOGUEWEDDING,GUN|R5RGP|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
530210,500,motions/wedding.mtn,0,0,1.0,GUN|R5RGP|SOULCONTRACT,GUN|R5RGP|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
530211,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
530212,1000,motions/login.mtn,0,0,1.0,GUN|R5RGP|HELLO,GUN|R5RGP|HELLO,,,上线响应,1,0,0,0,0,,HELLO
530213,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
530214,402,motions/broken_1.mtn,head,0,1.0,GUN|R5RGP|BREAK,GUN|R5RGP|BREAK,,,交互1,1,1,0,0,0,,BREAK
530215,402,motions/broken_2.mtn,head,0,1.0,GUN|R5RGP|RETREAT,GUN|R5RGP|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
530216,402,motions/broken_3.mtn,body,0,1.0,GUN|R5RGP|CHRISTMAS,GUN|R5RGP|CHRISTMAS,,,交互3,1,1,0,0,0,,CHRISTMAS
530217,402,motions/broken_4.mtn,body,0,1.0,GUN|R5RGP|DIALOGUE2,GUN|R5RGP|DIALOGUE2,,,交互4,1,1,0,0,0,,DIALOGUE2
530218,402,motions/broken_5.mtn,body,0,1.0,GUN|R5RGP|DIALOGUE3,GUN|R5RGP|DIALOGUE3,,,交互5,1,1,0,0,0,,DIALOGUE3
530219,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
530220,1001,motions/login.mtn,0,0,1.0,GUN|R5RGP|HELLO,GUN|R5RGP|HELLO,,,上线响应,1,1,0,0,0,,HELLO
530501,101,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
530502,200,,body,0,1.0,GUN|4type|DIALOGUE1,GUN|4type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
530503,200,,body,0,1.0,GUN|4type|DIALOGUE2,GUN|4type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
530504,200,,body,0,1.0,GUN|4type|DIALOGUE3,GUN|4type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
530505,200,,body,0,1.0,GUN|4type|DIALOGUEWEDDING,GUN|4type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
530506,401,daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
530507,402,,body,0,1.0,GUN|4type|DIALOGUE1,GUN|4type|DIALOGUE1,,,待机,0,0,0,0,0,,DIALOGUE1
530508,402,,body,0,1.0,GUN|4type|DIALOGUE2,GUN|4type|DIALOGUE2,,,待机,0,0,0,0,0,,DIALOGUE2
530509,402,,body,0,1.0,GUN|4type|DIALOGUE3,GUN|4type|DIALOGUE3,,,待机,0,0,0,0,0,,DIALOGUE3
530510,402,,body,0,1.0,GUN|4type|DIALOGUEWEDDING,GUN|4type|DIALOGUEWEDDING,,,待机,0,0,0,0,0,,DIALOGUEWEDDING
530511,1000,,0,0,1.0,GUN|4type|HELLO,GUN|4type|HELLO,,,待机,0,0,0,0,0,,HELLO
530512,1001,,0,0,1.0,GUN|4type|HELLO,GUN|4type|HELLO,,,待机,0,0,0,0,0,,HELLO
530513,200,,body,0,1.0,GUN|4type|CHRISTMAS,GUN|4type|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
530514,402,,body,0,1.0,GUN|4type|CHRISTMAS,GUN|4type|CHRISTMAS,,,待机,0,0,0,0,0,,CHRISTMAS
530801,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
530802,102,motions/wait_1.mtn,0,"20,22",0.3,,,,,特殊待机1,1,0,0,0,0,,
530803,102,motions/wait_2.mtn,0,"30,35",0.5,,,,,特殊待机2,1,0,0,0,0,,
530804,200,motions/touch_1.mtn,head,0,1.0,GUN|88typeMod|DIALOGUE1,GUN|88typeMod|DIALOGUE1,,,交互1,1,0,0,0,0,,DIALOGUE1
530805,200,motions/touch_2.mtn,head,0,1.0,GUN|88typeMod_Live2D|GAIN,GUN|88typeMod|GAIN,,,交互2,1,0,0,0,0,,GAIN
530806,200,motions/touch_3.mtn,body,0,1.0,GUN|88typeMod|DIALOGUE2,GUN|88typeMod|DIALOGUE2,,,交互3,1,0,0,0,0,,DIALOGUE2
530807,200,motions/touch_4.mtn,body,0,1.0,GUN|88typeMod|CHRISTMAS,GUN|88type|CHRISTMAS,,,交互4,1,0,0,0,0,,CHRISTMAS
530808,200,motions/touch_5.mtn,leg,0,1.0,GUN|88typeMod|WIN,GUN|88typeMod|WIN,,,节日交互,1,0,0,0,0,,WIN
530809,200,motions/wedding_touch.mtn,body,0,1.0,GUN|88typeMod|DIALOGUEWEDDING,GUN|88typeMod|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
530810,500,motions/wedding.mtn,0,0,1.0,GUN|88typeMod|SOULCONTRACT,GUN|88typeMod|SOULCONTRACT,,,结契动作,1,0,0,0,0,,SOULCONTRACT
530811,300,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,0,0,0,0,,
530812,1000,motions/login.mtn,0,0,1.0,GUN|88typeMod_Live2D|HELLO,GUN|88typeMod|HELLO,,,上线响应,1,0,0,0,0,,HELLO
530813,401,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,1,0,0,0,,
530814,403,motions/wait_1.mtn,0,"12,15",0.3,,,,,特殊待机1,1,0,0,0,0,,
530815,403,motions/wait_2.mtn,0,"27,30",0.5,,,,,特殊待机2,1,0,0,0,0,,
530816,402,motions/broken_1.mtn,head,0,1.0,GUN|88typeMod|BREAK,GUN|88typeMod|BREAK,,,交互1,1,1,0,0,0,,BREAK
530817,402,motions/broken_2.mtn,head,0,1.0,GUN|88typeMod|RETREAT,GUN|88typeMod|RETREAT,,,交互2,1,1,0,0,0,,RETREAT
530818,402,motions/broken_3.mtn,body,0,1.0,GUN|88typeMod|FIX,GUN|88type|FIX,,,交互3,1,1,0,0,0,,FIX
530819,402,motions/broken_4.mtn,body,0,1.0,GUN|88typeMod|LOWMOOD,GUN|88type|LOWMOOD,,,交互4,1,1,0,0,0,,LOWMOOD
530820,402,motions/broken_5.mtn,body,0,1.0,GUN|88typeMod|MOOD2,GUN|88type|MOOD2,,,交互5,1,1,0,0,0,,MOOD2
530821,301,motions/shake.mtn,0,0,1.0,,,,,晃动响应,1,1,0,0,0,,
530822,1001,motions/login.mtn,0,0,1.0,GUN|88typeMod|DIALOGUE3,GUN|88typeMod|DIALOGUE3,,,上线响应,1,1,0,0,0,,DIALOGUE3
540201,101,motions/daiji_idle_01.mtn,0,0,1.0,,,,,待机,0,0,0,0,0,,
540202,102,motions/wait_1.mtn,0,"15,17",0.5,,,,,特殊待机1,1,0,0,0,0,,
540203,102,motions/wait_2.mtn,0,"25,27",0.5,GUN|Saiga12|NEWYEAR,GUN|Saiga12|NEWYEAR,,,特殊待机2,1,0,0,0,0,,NEWYEAR
540204,200,motions/touch_1.mtn,head,0,1.0,GUN|Saiga12|MOOD1,GUN|Saiga12|MOOD1,,,交互1,1,0,0,0,0,,MOOD1
540205,200,motions/touch_2.mtn,head,0,1.0,GUN|Saiga12|DIALOGUE2,GUN|Saiga12|DIALOGUE2,,,交互2,1,0,0,0,0,,DIALOGUE2
540206,200,motions/touch_3.mtn,body,0,1.0,GUN|Saiga12|DIALOGUE3,GUN|Saiga12|DIALOGUE3,,,交互3,1,0,0,0,0,,DIALOGUE3
540207,200,motions/touch_4.mtn,body,0,1.0,GUN|Saiga12|FIX,GUN|Saiga12|FIX,,,交互4,1,0,0,0,0,,FIX
540208,200,motions/touch_5.mtn,leg,0,1.0,GUN|Saiga12|SKILL2,GUN|Saiga12|SKILL2,,,交互5,1,0,0,0,0,,SKILL2
540209,200,motions/wedding_touch.mtn,body,0,1.0,GUN|Saiga12|DIALOGUEWEDDING,GUN|Saiga12|DIALOGUEWEDDING,,,结契后交互,1,0,0,0,0,,DIALOGUEWEDDING
