id,formula
3570,$1*(1+(0.001*sbuffidtier(3846)*sbuffidtier(3847)))
3571,#pow
3573,#rate
3574,#hit
3575,(sbuffidtier(3854)+sbuffidtier(385401))=4?1:0
3576,(sbuffidtier(3854)+sbuffidtier(385401))<4?1:0
3577,45+sbuffidtier(385101)*15
3578,102+sbuffidtier(3851)
3579,@location=1?1:0
3580,((4+200/@Rate)*30-2)+120
3581,@dodge
3582,@Ap
3583,@armor
3584,@Critical*100
3585,@Pow*0.2
3586,@Pow*0.21
3587,@Pow*0.22
3588,@Pow*0.23
3589,@Pow*0.25
3590,@Pow*0.27
3591,@Pow*0.29
3592,@Pow*0.31
3593,@Pow*0.33
3594,@Pow*0.35
3595,@hit*0.25
3596,@hit*0.26
3597,@hit*0.27
3598,@hit*0.28
3599,@hit*0.30
3600,@hit*0.32
3601,@hit*0.34
3602,@hit*0.36
3603,@hit*0.38
3604,@hit*0.4
3605,@rate*0.45
3606,@rate*0.46
3607,@rate*0.47
3608,@rate*0.48
3609,@rate*0.50
3610,@rate*0.52
3611,@rate*0.54
3612,@rate*0.56
3613,@rate*0.58
3614,@rate*0.6
3615,sbuffidtier(386701)*16
3616,@CriticalHurt
3617,@MaxLife*0.15
3620,@MaxLife/sbuffidtier(3765)*0.6
3621,@MaxLife/sbuffidtier(3765)*0.7
3622,@MaxLife/sbuffidtier(3765)*0.8
3623,@MaxLife/sbuffidtier(3765)*0.9
3624,@MaxLife/sbuffidtier(3765)*1
3630,180+sbuffidtier(3300)*24
3631,190+sbuffidtier(3300)*28
3632,200+sbuffidtier(3300)*34
3633,210+sbuffidtier(3300)*38
3634,220+sbuffidtier(3300)*42
3635,240+sbuffidtier(3300)*46
3636,250+sbuffidtier(3300)*50
3637,260+sbuffidtier(3300)*54
3638,270+sbuffidtier(3300)*60
3639,280+sbuffidtier(3300)*64
3640,(#Life/#Maxlife)>0.5?$1:$1*(1+sbuffidtier(3876)*0.005)
3641,100-sbuffidtier(3878)
3642,sbuffidtier(3877)=1?3879:0
3643,((#Life/#Maxlife)<0.5)&(sbuffidtier(3876)>0)?$1*(1+sbuffidtier(3876)*0.005):$1
3644,(tbuffidtier(3880)+tbuffidtier(3881)+tbuffidtier(3882))=0?3880:0
3645,(tbuffidtier(3880)=1)&(tbuffidtier(3881)+tbuffidtier(3882)=0)?3881:0
3646,tbuffidtier(3881)=1?3882:0
3647,tbuffidtier(3881)=1?(#Maxlife*0.001*@buff89>@pow*0.1*@buff83?(#armor<16?@pow*0.1*@buff83*(1-#def/#maxdef):@pow*0.1*@buff83-#armor+15)*(1-#def/#maxdef):(#armor<16?#Maxlife*0.001*@buff89*(1-#def/#maxdef):#Maxlife*0.001*@buff89-#armor+15)*(1-#def/#maxdef):0
3648,80+sbuffidtier(3300)*32
3649,80+sbuffidtier(3300)*34
3650,90+sbuffidtier(3300)*34
3651,90+sbuffidtier(3300)*36
3652,100+sbuffidtier(3300)*36
3653,100+sbuffidtier(3300)*38
3654,110+sbuffidtier(3300)*38
3655,110+sbuffidtier(3300)*40
3656,120+sbuffidtier(3300)*42
3657,120+sbuffidtier(3300)*46
3658,sbuffidtier(3300)>0?sbuffidtier(3300):0
3659,tbuffidtier(3885)>0?1:0
3660,(tbuffidtier(3885)-sbuffidtier(3300))=1?0:(9999*tbuffidtier(3885)*sbuffidtier(3876))
3662,sbuffidtier(83)>0?1:0
3663,(#leader=1)&(tbuffidtier(3888)=1)?388904:0
3664,80+sbuffidtier(3891)*16
3665,90+sbuffidtier(3891)*16
3666,100+sbuffidtier(3891)*16
3667,110+sbuffidtier(3891)*18
3668,120+sbuffidtier(3891)*20
3669,130+sbuffidtier(3891)*22
3670,140+sbuffidtier(3891)*24
3671,150+sbuffidtier(3891)*26
3672,160+sbuffidtier(3891)*28
3673,170+sbuffidtier(3891)*30
3674,sbuffidtier(3896)*15
3675,sbuffidtier(389601)
3676,tbuffidtier(3893)+tbuffidtier(3895)=2?1:0
3677,sbuffidtier(3893)>0?(tbuffidtier(3896)*2-2)*30:1
3678,sbuffidtier(3893)=1?tbuffidtier(389601):0
3679,(sbuffidtier(3896)-1)*30
3680,100+((sbuffidtier(3901)*10/3)*sbuffidtier(390101))
3681,$1*(1+tbuffidtier(3893)*0.01*sbuffidtier(3896))+(tbufftypetier(601)*(1-#def/#maxdef))
3682,sbuffidtier(389401)<200/(sbuffidtier(3901))?1:0
3683,@MaxLife*(sbuffidtier(3901)+2)*0.005
3684,1
3685,((@Maxlife-@Life)/@Maxlife)*24
3686,((@Maxlife-@Life)/@Maxlife)*30
3687,((@Maxlife-@Life)/@Maxlife)*36
3688,((@Maxlife-@Life)/@Maxlife)*42
3689,((@Maxlife-@Life)/@Maxlife)*48
3690,70+(49+tbuffidtier(388802))*0.3
3691,80+(49+tbuffidtier(388802))*0.2
3692,90+tbuffidtier(3888)*10
3693,9999*(1-tbuffidtier(3914))
3694,#def>0?3917:0
3695,(#def<1)&(tbuffidtier(3917)=1)?3918:0
3696,(#def>0)?3919:0
3697,@def>0?45:1
3698,@def<1?(29+sbuffidtier(3924)):1
3699,@def<1?(179+sbuffidtier(3923)):1
3701,(#def>0)?(179+sbuffidtier(3923)):0
3702,29+sbuffidtier(3924)
3703,105+sbuffidtier(3925)
3704,#distancex>5?(#distancex<12?(#distancex-5)*(sbuffidtier(3927)/7)+100:(100+sbuffidtier(3927))):100
3705,100+sbuffidtier(3926)
3706,100-(sbuffidtier(3926)*2)
3707,(1500/@rate)+10
3708,#distancex>5?(#distancex<12?(#distancex-5)*2*(sbuffidtier(3927)/7)+200:(100+sbuffidtier(3927))*2):200
3709,tbuffidtier(3918)*sbuffidtier(3925)*8
3710,sbufftypetier(109)>0?1:0
3711,@MaxLife*0.15
3712,@MaxLife*0.1
3713,@MaxLife*0.3
3714,sbuffidtier(3948)
3715,tbuffidtier(3949)*300
3716,@hit
3717,sbuffidtier(3953)
3718,GetChance(30)?90:1
3719,SAliveCount()<(TAliveCount()+0.1)?1:0
3720,sbuffidtier(3985)*15
3721,100-sbuffidtier(3985)
3722,100-(sbuffidtier(3985)*5)
3723,TAliveCount()<SAliveCount()?1:0
3724,tbuffidtier(3983)>0?10:0
3725,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>0))?$1:0
3726,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>1))?$1:0
3727,((tbuffidtier(3971)=1)&(tbuffidtier(3983)>2))?$1:0
3728,(500/@rate)*30
3729,@hit
3730,@Maxlife*0.3
3731,@Maxlife*0.35
3732,@Maxlife*0.4
3733,@Maxlife*0.45
3734,@Maxlife*0.5
3735,@Pow*0.1
3736,@Pow*0.14
3737,@Pow*0.16
3738,@Pow*0.18
3739,@Pow*0.20
3740,@armor*0.3
3741,@armor*0.35
3742,@armor*0.4
3743,@armor*0.45
3744,@armor
3745,@characterstatus=1?0:1
3746,@characterstatus=1?1:0
3748,tbuffidtier(3949)*sbuffidtier(394802)
3749,150+sbuffidtier(394801)
3750,sbuffidtier(3948)*0.06
3751,sbuffidtier(3948)*0.07
3752,sbuffidtier(3948)*0.08
3753,sbuffidtier(3948)*0.09
3754,sbuffidtier(3948)*0.10
3755,sbuffidtier(3948)*0.11
3756,tbuffidtier(3949)*15
3757,@MaxLife
3758,(tbuffidtier(3987)>0)?999:0
3759,100+sbuffidtier(394803)
3761,sbuffidtier(3953)
3762,sbuffidtier(3992)
3763,sbuffidtier(395201)
3764,sbuffidtier(395202)
3765,tbuffidtier(3958)*20
3766,(tbuffidtier(3958)>0?($1*tbuffidtier(3958)):0
3767,100+(sbuffidtier(3994)*200)
3768,$1*(1-(tbuffidtier(7101)*sbuffidtier(710102)*0.01))
3769,GetChance(25)?2:1
3772,@Maxlife*0.2
3773,@pow*0.2
3774,@rate*0.15
3775,@rate*0.3
3776,(@Maxlife-@Life)*0.5
3777,1500/@uncappedRate
3780,@Maxlife*0.0005+50
3781,$1>0?1:0
3782,@Life<@Maxlife*0.8?1:0
3783,@Life<@Maxlife*0.5?1:0
3784,@Life<@Maxlife*0.2?1:0
3790,#formation>1?($1/#formation):$1
3791,sbuffidtier(7138)*10
3792,@armor*sbuffidtier(713801)*(1-#def/#maxdef)
3793,sbuffidtier(713901)
3794,sbuffidtier(714001)
3795,sbuffidtier(714101)+100
3796,#armor>0?714501:0
3797,#armor=0?714502:0
3798,@Maxlife*0.01
3799,@Maxlife*0.02
3800,@Maxlife*0.03
3801,@Maxlife*0.04
3802,@Maxlife*0.05
3803,99999*sbuffidtier(7146)
3804,#armor>0?((@Ap-#armor)>1?(@Ap-#armor)*sbuffidtier(714601)*0.1*(1-#def/#maxdef):sbuffidtier(714601)*0.1*(1-#def/#maxdef)):0
3805,@Life<30?1:0
3810,($1+(@hit-#hit)*sbuffidtier(7150)*0.01)<2*$1?($1+(@hit-#hit)*sbuffidtier(7150)*0.01)*(1-#def/#maxdef):2*$1
3811,@hit/sbuffidnumber(715103)*0.1
3812,(tbuffidtier(7152)>0)&(#Life>@Life)?715303:0
3813,tbuffidtier(712303)<1?712304:0
3814,(@hit-#dodge)>0?((@hit-#dodge)*sbuffidtier(7150)*0.01<100?(@hit-#dodge)*sbuffidtier(7150)*0.01:100):0
3815,((tbuffidtier(7157)-1)*0.3)>0.9?$1*0.1:$1*(1-((tbuffidtier(7157)-1)*0.3))
3816,sbuffidtier(7154)*sbuffidtier(715503)*0.1+100
3817,100-(20*sbuffidtier(715102))
3818,tbuffidtier(199)+tbuffidtier(3766)<=0?1:0
3819,@formation-1
3820,420*sbuffidtier(7158)
3823,tbuffidtier(395108)>0?1:0
3824,sbuffidtier(715104)=0?1:0
3825,((sbuffidtier(715105)=0)&(sbuffidtier(715103)=1))?1:0
3826,sbuffidtier(7165)=5?-5:1
3827,sbuffidtier(716501)=1?7166:0
3828,sbuffidtier(715102)>0?1:0
3829,sbuffidtier(7167)+100
3830,sbuffidtier(716701)*15
3831,tbuffidtier(7169)>0?716801:0
3832,@Maxlife*(sbuffidtier(7170)*0.01)
3833,sbuffidtier(7167)
3834,sbuffidtier(716701)
3835,@shield=0?$1*(1-@formation/5*0.1):($1*(1-@formation/5*0.1)>@shield?@shield:$1*(1-@formation/5*0.1))
3836,@shield=0?$1*(1-@formation/5*0.15):($1*(1-@formation/5*0.15)>@shield?@shield:$1*(1-@formation/5*0.15))
3837,@shield=0?$1*(1-@formation/5*0.2):($1*(1-@formation/5*0.2)>@shield?@shield:$1*(1-@formation/5*0.2))
3838,@shield=0?$1*(1-@formation/5*0.25):($1*(1-@formation/5*0.25)>@shield?@shield:$1*(1-@formation/5*0.25))
3839,@shield=0?$1*(1-@formation/5*0.3):($1*(1-@formation/5*0.3)>@shield?@shield:$1*(1-@formation/5*0.3))
3841,sbuffidtier(7176)>0?(#formation>1?sbuffidtier(717602)*2*(1-#def/#maxdef):sbuffidtier(717602)*(1-#def/#maxdef)):0
3842,sbuffidtier(7176)>0?1:0
3843,100+sbuffidtier(717601)
3845,(#formation=1)&(sbuffidtier(7179)>0)?99999:0
3847,tbuffidtier(3876)
3848,100+(sbuffidtier(7179)*(5-#formation))
3849,(#formation<5)&(sbuffidtier(7179)>0)?99999:0
3850,((5-#formation)*10)+tbuffidtier(3876)
3851,tbuffidtier(718302)>0?$1:$1*(1+(sbuffidtier(718303)*0.01))
3852,sbuffidtier(718401)>0?1+sbuffidtier(7184):1
3854,@Life
3855,@Life<sbuffidtier(718501)?1:0
3856,@dodge*0.3
3857,tbuffidtier(718506)>0?($1*0.7>@maxdef?1:0):($1>@maxdef?1:0)
3858,tbuffidtier(718506)>0?$1*0.7:$1
3859,@Life>@shield?0:1
3860,100+sbuffidtier(7201)
3861,@shield>0?$1+sbuffidtier(720201)*@shield/(sbuffidtier(72007)+1):$1
3862,90+sbuffidtier(7204)
3863,10+sbuffidtier(7205)
3864,150+sbuffidtier(720005)
3865,$1
3866,3+sbuffidtier(720006)
3867,100+sbuffidtier(720901)
3868,100+sbuffidtier(721001)
3869,100+sbuffidtier(721101)
3870,GetChance(30)?1:0
3871,sbuffidtier(72006)>0?(@shield+@Life>150?0:720301):0
3872,$1<@Life?$1:@Life-1
3873,@pow*(150+sbuffidtier(720005))*0.01*0.3
3874,(@Maxlife-@Life)*0.1
3875,sbuffidtier(7214)-sbuffidtier(721201)>0?1:0
3876,sbuffidtier(720001)*15
3877,sbuffidtier(7223)+20
3878,sbuffidtier(7224)+100
3879,sbuffidtier(722427)>0&((#Life/#Maxlife)<0.15)?99999:$1+(sbuffidtier(722401)*15)+(sbuffidtier(722402)*(@Maxlife-@Life)*0.4)+(sbuffidtier(722403)*#Maxlife*0.01)+(sbuffidtier(722416)*#Maxlife*0.03)
3932,@distancex<2?1:0
3933,(5-#formation)*100+#Life*0.1
3934,$1*(1+tbuffidtier(7189)*0.05)*(1+(5-#formation)*0.25)
3935,sbuffidtier(7190)>0?1:0
3936,sbuffidtier(7190)>3?1:0
3937,sbuffidtier(7190)>6?1:0
3938,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.05*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.05*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
3939,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.04*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.04*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
3940,tbuffidtier(719101)>0&tbuffidtier(719102)>0?((#Maxlife-#Life)*0.03*(1+sbuffidtier(719104))<@pow*5?(#Maxlife-#Life)*0.03*(1+sbuffidtier(719104))*(1-#def/#maxdef):@pow*5*(1-#def/#maxdef)):0
3941,#Life/#Maxlife<0.5?1:0
3942,sbuffidtier(719203)>0?1:0
3943,sbuffidtier(719202)>0?1:0
3944,sbuffidtier(719501)>0?1:0
3945,100+sbuffidtier(719502)
3950,tbuffidtier(740602)<1?99999:0
3953,$1*(1+(sbuffidtier(740903)*0.01))
3954,100+sbuffidtier(740901)
3955,@Maxlife*0.07
3956,TAliveCount()<4?4-TAliveCount():0
3957,TAliveCount()-1
3958,sbuffidtier(740906)+sbuffidtier(740907)<1?-1:0
3959,$1*(1+(0.01*sbufftypetier(602)))/#formation
3960,$1/#formation
3961,sbufftypetier(457)>0?1:0
3962,$1-@Life>0?(@Life>@Maxlife*0.29?@Life-@Maxlife*0.29:0):$1
3963,100+sbuffidtier(7417)
3964,sbuffidtier(4734)>0?@Maxlife/sbuffidtier(4734)*sbuffidtier(7417)*0.01:@Maxlife/@formation*sbuffidtier(7417)*0.01
3965,sbuffidtier(4734)>0?@Maxlife/sbuffidtier(4734)*sbuffidtier(7416)*0.01:@Maxlife/@formation*sbuffidtier(7416)*0.01
3966,@shield*@formation/@Maxlife>sbuffidtier(7416)*0.01?(100+sbuffidtier(7416)):(100*(1+@shield*@formation/@Maxlife))
3970,1+sbuffidtier(7424)*9
3971,sbuffidtier(742501)
3972,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(451)+tbufftypetier(403)+tbufftypetier(221)>0)?100+sbuffidtier(742601):100
3973,90*(sbuffidtier(459)+1)
3975,@Life
3976,GetChance(20)?10:0
4001,#shield>0?-#shield*0.2:0
4002,#armor>0?200:100
4003,tbuffidtier(750102)>0?0:1
4004,tbuffidtier(750102)>0?100:0
4005,#shield>0?100:0
4006,#armor>0?10:0
4007,1
4008,@maxlife*0.01
4009,#criticalhurt-1*100
4010,@hit*3
4011,@pow*0.5
4012,@dodge*0.5
4013,@rate
4014,@maxlife*0.1
4015,@Shield<2?1:0
4016,#life*1000000/#maxlife+#life
4017,$1>20000?20000:$1
4018,#life/#maxlife>0.5?#maxlife*0.06:#maxlife*0.12
4019,#life/#maxlife>0.5?#maxlife*0.07:#maxlife*0.14
4020,#life/#maxlife>0.5?#maxlife*0.08:#maxlife*0.16
4021,#life/#maxlife>0.5?#maxlife*0.09:#maxlife*0.18
4022,#life/#maxlife>0.5?#maxlife*0.1:#maxlife*0.2
4023,#life/#maxlife>0.5?#maxlife*0.11:#maxlife*0.22
4024,#life/#maxlife>0.5?#maxlife*0.12:#maxlife*0.24
4025,#life/#maxlife>0.5?#maxlife*0.13:#maxlife*0.26
4026,#life/#maxlife>0.5?#maxlife*0.14:#maxlife*0.28
4027,#life/#maxlife>0.5?#maxlife*0.15:#maxlife*0.3
4028,@maxlife/sbuffidtier(4734)*0.5
4029,@maxlife/sbuffidtier(4734)*0.56
4030,@maxlife/sbuffidtier(4734)*0.61
4031,@maxlife/sbuffidtier(4734)*0.67
4032,@maxlife/sbuffidtier(4734)*0.72
4033,@maxlife/sbuffidtier(4734)*0.78
4034,@maxlife/sbuffidtier(4734)*0.83
4035,@maxlife/sbuffidtier(4734)*0.89
4036,@maxlife/sbuffidtier(4734)*0.94
4037,@maxlife/sbuffidtier(4734)*1
4038,(#maxlife-#life)*0.05>#life?0:(#maxlife-#life)*0.05*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.05*(1-#def/#maxdef)
4039,(#maxlife-#life)*0.06>#life?0:(#maxlife-#life)*0.06*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.06*(1-#def/#maxdef)
4040,(#maxlife-#life)*0.06>#life?0:(#maxlife-#life)*0.06*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.06*(1-#def/#maxdef)
4041,(#maxlife-#life)*0.07>#life?0:(#maxlife-#life)*0.07*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.07*(1-#def/#maxdef)
4042,(#maxlife-#life)*0.07>#life?0:(#maxlife-#life)*0.07*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.07*(1-#def/#maxdef)
4043,(#maxlife-#life)*0.08>#life?0:(#maxlife-#life)*0.08*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.08*(1-#def/#maxdef)
4044,(#maxlife-#life)*0.08>#life?0:(#maxlife-#life)*0.08*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.08*(1-#def/#maxdef)
4045,(#maxlife-#life)*0.09>#life?0:(#maxlife-#life)*0.09*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.09*(1-#def/#maxdef)
4046,(#maxlife-#life)*0.09>#life?0:(#maxlife-#life)*0.09*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.09*(1-#def/#maxdef)
4047,(#maxlife-#life)*0.1>#life?0:(#maxlife-#life)*0.1*(1-#def/#maxdef)>9999?9999:(#maxlife-#life)*0.1*(1-#def/#maxdef)
4048,@formation>sbuffidtier(7528)?1:0
4049,@formation<sbuffidtier(7528)?1:0
4050,$1*(1+0.01*sbuffidtier(7544))
4051,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))
4052,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*1.2
4053,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*1.4
4054,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*1.7
4055,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*1.9
4056,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*2.1
4057,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*2.3
4058,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*2.6
4059,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*2.8
4060,sbuffidtier(7547)*@rate/(99+sbuffidtier(7547))*3
4061,100-6*sbuffidtier(7544)
4062,100-6*sbuffidtier(7544)
4063,100-7*sbuffidtier(7544)
4064,100-7*sbuffidtier(7544)
4065,100-8*sbuffidtier(7544)
4066,100-8*sbuffidtier(7544)
4067,100-9*sbuffidtier(7544)
4068,100-9*sbuffidtier(7544)
4069,100-10*sbuffidtier(7544)
4070,100-10*sbuffidtier(7544)
4071,#leader=1?201:0
4072,#leader=1?202:0
4073,#leader=1?203:0
4074,#leader=1?206:0
4075,#leader=1?208:0
4076,@pow*4
4077,@pow*4.22
4078,@pow*4.44
4079,@pow*4.66
4080,@pow*4.88
4081,@pow*5.12
4082,@pow*5.34
4083,@pow*5.56
4084,@pow*5.78
4085,@pow*6
4086,@rate*0.8
4087,@rate*0.8
4088,@rate*0.8
4089,@rate*0.8
4090,@rate*0.8
4091,@rate*0.8
4092,@rate*0.8
4093,@rate*0.8
4094,@rate*0.8
4095,@rate*0.8
4096,@hit*1
4097,@hit*1.11
4098,@hit*1.22
4099,@hit*1.33
4100,@hit*1.44
4101,@hit*1.56
4102,@hit*1.67
4103,@hit*1.78
4104,@hit*1.89
4105,@hit*2
4106,@critical*80
4107,@critical*82
4108,@critical*84
4109,@critical*87
4110,@critical*89
4111,@critical*91
4112,@critical*93
4113,@critical*96
4114,@critical*98
4115,@critical*100
4116,$1*0.5
4117,@criticalhurt*0.80
4118,@criticalhurt*0.82
4119,@criticalhurt*0.84
4120,@criticalhurt*0.87
4121,@criticalhurt*0.89
4122,@criticalhurt*0.91
4123,@criticalhurt*0.93
4124,@criticalhurt*0.96
4125,@Criticalhurt*0.98
4126,@criticalhurt*0.100
4127,@maxlife*0.05
4128,#def<#maxdef?(tbuffidtier(7598)=1?3*@pow:0.1*@pow):#def=0?(tbuffidtier(7598)=1?3*@pow:0.1*@pow):0
4129,#pow
4130,$1*0.8
4131,$1*0.82
4132,$1*0.84
4133,$1*0.87
4134,$1*0.89
4135,$1*0.91
4136,$1*0.93
4137,$1*0.96
4138,$1*0.98
4139,$1*1
4140,(7/#formation-1)*100
4141,@Shield>0?1:0
4142,@shield=0?1:0
4143,@maxlife*0.5
4144,#maxlife*0.003*sbuffidtier(7600)
4145,#leader=1?101:0
4146,#leader=1?102:0
4147,#leader=1?103:0
4148,#leader=1?106:0
4149,#leader=1?108:0
4150,#leader=1?1201:0
4151,#leader=1?1202:0
4152,#leader=1?1203:0
4153,#leader=1?1206:0
4154,#leader=1?1208:0
4155,0.1*#maxlife/tbuffidtier(7528)
4156,@formation>sbuffidtier(7623)?1:0
4157,@formation<sbuffidtier(7623)?1:0
4158,@formation=sbuffidtier(7623)?1:0
4159,#maxlife*0.5
4160,tbuffidtier(7640)*50+100
4161,@Maxlife*0.2
4162,(sbuffidtier(7662)+sbuffidtier(7663)+sbuffidtier(7664)+sbuffidtier(7665)+sbuffidtier(7666)+sbuffidtier(7667))*30+100
4164,(1-#def/#maxdef)*$1
4165,@maxlife
4207,(tbufftypetier(201)+tbufftypetier(202)+tbufftypetier(203)+tbufftypetier(204)+tbufftypetier(205)+tbufftypetier(206)+tbufftypetier(220)+tbufftypetier(221)>0)?$1*(1+sbuffidtier(7697)*0.01):$1
4210,(@Maxlife-@life)*0.3
4211,sbuffidtier(7731)*60
4212,sbuffidtier(7731)*66
4213,sbuffidtier(7731)*72
4214,sbuffidtier(7731)*81
4215,sbuffidtier(7731)*87
4216,sbuffidtier(7731)*93
4217,sbuffidtier(7731)*99
4218,sbuffidtier(7731)*108
4219,sbuffidtier(7731)*114
4220,sbuffidtier(7731)*120
4221,210+sbuffidtier(3400)*110/7
4222,220+sbuffidtier(3400)*140/7
4223,230+sbuffidtier(3400)*170/7
4224,240+sbuffidtier(3400)*210/7
4225,250+sbuffidtier(3400)*240/7
4226,270+sbuffidtier(3400)*260/7
4227,280+sbuffidtier(3400)*290/7
4228,290+sbuffidtier(3400)*330/7
4229,300+sbuffidtier(3400)*360/7
4230,310+sbuffidtier(3400)*390/7
4231,#def<#maxdef?$1:0
4232,tbuffidtier(7728)=1?$1:0
4233,sbuffidtier(7731)*60*0.8
4234,sbuffidtier(7731)*66*0.8
4235,sbuffidtier(7731)*72*0.8
4236,sbuffidtier(7731)*81*0.8
4237,sbuffidtier(7731)*87*0.8
4238,sbuffidtier(7731)*93*0.8
4239,sbuffidtier(7731)*99*0.8
4240,sbuffidtier(7731)*108*0.8
4241,sbuffidtier(7731)*114*0.8
4242,sbuffidtier(7731)*120*0.8
4243,sbuffidtier(7731)*60*0.6
4244,sbuffidtier(7731)*66*0.6
4245,sbuffidtier(7731)*72*0.6
4246,sbuffidtier(7731)*81*0.6
4247,sbuffidtier(7731)*87*0.6
4248,sbuffidtier(7731)*93*0.6
4249,sbuffidtier(7731)*99*0.6
4250,sbuffidtier(7731)*108*0.6
4251,sbuffidtier(7731)*114*0.6
4252,sbuffidtier(7731)*120*0.6
4253,sbuffidtier(7731)*60*0.4
4254,sbuffidtier(7731)*66*0.4
4255,sbuffidtier(7731)*72*0.4
4256,sbuffidtier(7731)*81*0.4
4257,sbuffidtier(7731)*87*0.4
4258,sbuffidtier(7731)*93*0.4
4259,sbuffidtier(7731)*99*0.4
4260,sbuffidtier(7731)*108*0.4
4261,sbuffidtier(7731)*114*0.4
4262,sbuffidtier(7731)*120*0.4
4263,@pow*0.04
4264,@pow*0.05
4265,@pow*0.05
4266,@pow*0.06
4267,@pow*0.06
4268,@maxlife*0.03
4269,@maxlife*0.04
4270,@maxlife*0.04
4271,@maxlife*0.05
4272,@maxlife*0.05
4273,@rate*0.06
4274,@rate*0.07
4275,@rate*0.08
4276,@rate*0.09
4277,@rate*0.10
4278,@maxlife*0.05
4279,@maxlife*0.1
4280,#pow
4281,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?7755:0
4282,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?7751:0
4283,(tbuffidtier(3766)>0)&(tbuffidtier(3772)=0)?3772:0
4284,@pow*0.1
4285,@hit
4286,@dodge
4287,@rate
4288,15
4289,@armor*4
4290,@armor*4.2
4291,@armor*4.4
4292,@armor*4.7
4293,@armor*4.9
4294,@armor*5.1
4295,@armor*5.3
4296,@armor*5.6
4297,@armor*5.8
4298,@armor*6
4299,$1>5?$1:0
4300,#pow*100+#distancex
4301,@characterstatus=1?0:6
4302,$1=1?0:$1
4303,sbuffidtier(7801)=1?1:0
4304,GetChance(67)?(GetChance(50)?3:2):1
4305,GetChance(50)?1:0
4306,sbuffidtier(7802)=1?1:0
4307,sbuffidtier(7802)=2?1:0
4308,sbuffidtier(7802)=3?1:0
4309,sbuffidtier(7807)=1?1:0
4310,sbuffidtier(7807)=2?1:0
4311,sbuffidtier(7807)=3?1:0
4312,sbuffidtier(7807)=1?0:1
4313,sbuffidtier(7807)=2?0:1
4314,sbuffidtier(7807)=3?0:1
4315,sbuffidtier(7831)=1?1:-1
4316,sbuffidtier(7831)=2?1:-1
4317,sbuffidtier(7831)=3?1:-1
4318,sbuffidtier(7831)=4?1:-1
4319,sbuffidtier(7831)=5?1:-1
4320,sbuffidtier(7831)=6?1:-1
4321,sbuffidtier(7831)=7?1:-1
4322,sbuffidtier(7831)=8?1:-1
4323,sbuffidtier(7831)=9?1:-1
4324,sbuffidtier(7831)=0?1:-1
4325,sbuffidtier(7832)=1?1:-1
4326,sbuffidtier(7832)=2?1:-1
4327,sbuffidtier(7832)=3?1:-1
4328,sbuffidtier(7832)=4?1:-1
4329,sbuffidtier(7832)=5?1:-1
4330,sbuffidtier(7832)=6?1:-1
4331,sbuffidtier(7832)=7?1:-1
4332,sbuffidtier(7832)=8?1:-1
4333,sbuffidtier(7832)=9?1:-1
4334,sbuffidtier(7832)=0?1:-1
4335,sbuffidtier(7838)=1?1:-1
4336,sbuffidtier(7838)=2?1:-1
4337,sbuffidtier(7838)<3?-1:1
4338,sbuffidtier(7839)=1?1:-1
4339,sbuffidtier(7839)=2?1:-1
4340,sbuffidtier(7839)=3?1:-1
4341,sbuffidtier(7839)=4?1:-1
4342,sbuffidtier(7839)<5?-1:1
4343,subffidtier(7839)<@formation?0:1
4344,@Maxlife*0.1
4345,@pow*0.5
4346,@hit*1
