id,enemy_team_id,enemy_character_type_id,coordinator_x,coordinator_y,level,number,is_advance,def_percent,batch
91001206,910012,10012,20,8,30,5,1,0,0
91001207,910012,10012,20,7,30,5,1,0,0
91001208,910012,10012,20,6,30,5,1,0,0
91001209,910012,10012,20,4,30,5,1,0,0
91001210,910012,10012,20,3,30,5,1,0,0
91001211,910012,10012,20,2,30,5,1,0,0
91001501,910015,10015,19,5,20200,1,1,0,0
91001502,910015,10015,15,5,30,5,1,0,0
91001503,910015,10015,15,7,30,5,1,0,0
91001504,910015,10015,15,3,30,5,1,0,0
91001505,910015,10015,17,10,30,5,1,0,0
91001506,910015,10015,17,8,30,5,1,0,0
91001507,910015,10015,17,4,30,5,1,0,0
91001508,910015,10015,17,2,30,5,1,0,0
91001509,910015,10015,17,0,30,5,1,0,0
91001510,910015,10015,17,6,30,5,1,0,0
91001511,910015,10015,19,9,30,5,1,0,0
91001512,910015,10015,19,1,30,5,1,0,0
91001601,910016,10016,17,5,20200,1,1,0,0
91001602,910016,10016,15,1,30,5,1,0,0
91001603,910016,10016,16,3,30,5,1,0,0
91001604,910016,10016,17,6,30,5,1,0,0
91001605,910016,10016,17,8,30,5,1,0,0
91001606,910016,10016,17,3,30,5,1,0,0
91001607,910016,10016,15,10,30,5,1,0,0
91001608,910016,10016,16,10,30,5,1,0,0
91001609,910016,10016,16,8,30,5,1,0,0
91001610,910016,10016,16,1,30,5,1,0,0
91001701,910017,10017,18,5,20200,1,1,0,0
91001702,910017,10017,16,8,30,5,1,0,0
91001703,910017,10017,17,10,30,5,1,0,0
91001704,910017,10017,15,6,30,5,1,0,0
91001705,910017,10017,16,1,30,5,1,0,0
91001706,910017,10017,17,3,30,5,1,0,0
91001707,910017,10017,21,4,30,5,1,0,0
91001708,910017,10017,22,6,30,5,1,0,0
91001709,910017,10017,23,8,30,5,1,0,0
91001801,910018,10018,18,5,20200,1,1,0,0
91001802,910018,10018,16,6,30,5,1,0,0
91001803,910018,10018,16,4,30,5,1,0,0
91001804,910018,10018,17,3,30,5,1,0,0
91001805,910018,10018,17,7,30,5,1,0,0
91001806,910018,10018,19,9,30,5,1,0,0
91001807,910018,10018,18,8,30,5,1,0,0
91001808,910018,10018,20,10,30,5,1,0,0
91001809,910018,10018,20,0,30,5,1,0,0
91001810,910018,10018,15,5,30,5,1,0,0
91001811,910018,10018,19,6,30,5,1,0,0
91001812,910018,10018,19,4,30,5,1,0,0
91001813,910018,10018,18,2,30,5,1,0,0
91001814,910018,10018,20,7,30,5,1,0,0
91001815,910018,10018,19,1,30,5,1,0,0
91001816,910018,10018,20,3,30,5,1,0,0
91001817,910018,10018,21,8,30,5,1,0,0
91001818,910018,10018,22,9,30,5,1,0,0
91001819,910018,10018,21,2,30,5,1,0,0
91001820,910018,10018,21,5,30,5,1,0,0
91001821,910018,10018,22,4,30,5,1,0,0
91001822,910018,10018,22,6,30,5,1,0,0
91001823,910018,10018,23,3,30,5,1,0,0
91001824,910018,10018,22,1,30,5,1,0,0
91001825,910018,10018,23,7,30,5,1,0,0
91001826,910018,10018,24,8,30,5,1,0,0
91001827,910018,10018,24,2,30,5,1,0,0
91002101,910021,10021,24,5,20200,1,1,0,0
91002102,910021,10021,18,5,10,1,1,0,0
91002103,910021,10021,21,5,10,1,1,0,0
91002201,910022,10022,21,5,20200,1,1,0,0
91002202,910022,10022,18,5,1,1,1,0,0
91100101,911001,11001,17,4,20200,1,1,0,0
91100102,911001,11001,15,9,30,5,1,0,0
91100103,911001,11001,15,6,30,5,1,0,0
91100104,911001,11001,15,3,30,5,1,0,0
91100105,911001,11001,15,0,30,5,1,0,0
91100106,911001,11001,17,1,30,5,1,0,0
91100107,911001,11001,17,7,30,5,1,0,0
91100108,911001,11001,19,8,30,5,1,0,0
91100109,911001,11001,19,5,30,5,1,0,0
91100110,911001,11001,19,2,30,5,1,0,0
91100601,911006,11006,19,5,20200,1,1,0,0
91100602,911006,11006,17,9,30,5,1,0,0
91100603,911006,11006,17,2,30,5,1,0,0
91100604,911006,11006,18,3,30,5,1,0,0
91100605,911006,11006,18,8,30,5,1,0,0
91100606,911006,11006,19,6,30,5,1,0,0
91100607,911006,11006,20,7,30,5,1,0,0
91100608,911006,11006,20,4,30,5,1,0,0
91100609,911006,11006,21,3,30,5,1,0,0
91100610,911006,11006,21,8,30,5,1,0,0
91100611,911006,11006,22,9,30,5,1,0,0
91100612,911006,11006,22,2,30,5,1,0,0
91100701,911007,11007,15,5,20200,1,1,0,0
91100702,911007,11007,15,7,30,5,1,0,0
91100703,911007,11007,14,5,30,5,1,0,0
91100704,911007,11007,15,3,30,5,1,0,0
91100705,911007,11007,16,9,30,5,1,0,0
91100706,911007,11007,16,6,30,5,1,0,0
91100707,911007,11007,16,1,30,5,1,0,0
91100708,911007,11007,17,7,30,5,1,0,0
91100709,911007,11007,17,3,30,5,1,0,0
91100710,911007,11007,16,4,30,5,1,0,0
91100711,911007,11007,17,10,30,5,1,0,0
91100712,911007,11007,17,0,30,5,1,0,0
91100801,911008,11034,16,5,20200,1,1,0,0
91100802,911008,11034,17,6,30,5,1,0,0
91100803,911008,11034,17,4,30,5,1,0,0
91100804,911008,11034,19,8,30,5,1,0,0
91100805,911008,11034,20,9,30,5,1,0,0
91100806,911008,11034,20,7,30,5,1,0,0
91100807,911008,11034,18,2,30,5,1,0,0
91100808,911008,11034,19,3,30,5,1,0,0
91100809,911008,11034,19,1,30,5,1,0,0
91101101,911011,11011,19,5,20200,1,1,0,0
91101102,911011,11011,15,5,30,5,1,0,0
91101103,911011,11011,15,7,30,5,1,0,0
91101104,911011,11011,15,3,30,5,1,0,0
91101105,911011,11011,17,10,30,5,1,0,0
91101106,911011,11011,17,8,30,5,1,0,0
91101107,911011,11011,17,4,30,5,1,0,0
91101108,911011,11011,17,2,30,5,1,0,0
91101109,911011,11011,17,0,30,5,1,0,0
91101110,911011,11011,17,6,30,5,1,0,0
91101111,911011,11011,19,9,30,5,1,0,0
91101112,911011,11011,19,1,30,5,1,0,0
91101201,911012,11012,19,5,20200,1,1,0,0
91101202,911012,11012,17,7,30,5,1,0,0
91101203,911012,11012,17,3,30,5,1,0,0
91101204,911012,11012,17,1,30,5,1,0,0
91101205,911012,11012,17,9,30,5,1,0,0
91101206,911012,11012,20,8,30,5,1,0,0
91101207,911012,11012,20,7,30,5,1,0,0
91101208,911012,11012,20,6,30,5,1,0,0
91101209,911012,11012,20,4,30,5,1,0,0
91101210,911012,11012,20,3,30,5,1,0,0
91101211,911012,11012,20,2,30,5,1,0,0
91110401,911104,11104,20,5,20200,1,1,0,0
91110402,911104,11104,16,5,30,5,1,0,0
91110403,911104,11104,16,9,30,5,1,0,0
91110404,911104,11104,16,1,30,5,1,0,0
91110405,911104,11104,17,3,30,5,1,0,0
91110406,911104,11104,17,7,30,5,1,0,0
91110407,911104,11104,18,6,30,5,1,0,0
91110408,911104,11104,18,4,30,5,1,0,0
91110409,911104,11104,19,8,30,5,1,0,0
91110410,911104,11104,19,2,30,5,1,0,0
91110501,911105,11105,17,5,20200,1,1,0,0
91110502,911105,11105,15,8,30,5,1,0,0
91110503,911105,11105,15,7,30,5,1,0,0
91110504,911105,11105,16,3,30,5,1,0,0
91110505,911105,11105,16,2,30,5,1,0,0
91110506,911105,11105,17,6,30,5,1,0,0
91110507,911105,11105,18,1,30,5,1,0,0
91110508,911105,11105,18,2,30,5,1,0,0
91110509,911105,11105,19,7,30,5,1,0,0
91110510,911105,11105,19,6,30,5,1,0,0
91110511,911105,11105,20,4,30,5,1,0,0
91110512,911105,11105,20,3,30,5,1,0,0
91300001,9130101,11025,11,7,30110,5,1,0,0
91300002,9130101,11025,12,5,30110,5,1,0,0
91300003,9130101,11025,13,3,30110,5,1,0,0
91300004,9130101,10054,14,7,30110,5,1,0,0
91300005,9130101,10054,14,5,30110,5,1,0,0
91300006,9130101,10054,16,5,30110,5,1,0,0
91300007,9130101,10054,16,3,30110,5,1,0,0
91300008,9130101,10072,18,5,30110,1,1,0,0
91300009,9130102,10030,16,0,99,1,1,0,0
91300010,9130102,10032,17,4,99,1,1,0,0
91300011,9130102,10032,18,8,99,1,1,0,0
91300012,9130102,10071,11,8,30110,1,1,0,0
91300013,9130102,10071,11,0,30110,1,1,0,0
91300014,9130102,10071,11,4,30110,1,1,0,0
91300015,9130102,10052,16,7,30110,5,1,0,0
91300016,9130102,10052,15,5,30110,5,1,0,0
91300017,9130102,10051,12,6,30110,5,1,0,0
91300018,9130102,10051,12,2,30110,5,1,0,0
91300019,9130102,10052,16,3,30110,5,1,0,0
91300020,9130102,10052,17,1,30110,5,1,0,0
91300021,9130102,10072,19,7,30110,1,1,0,0
91300022,9130102,10072,19,3,30110,1,1,0,0
91300023,9130102,10047,14,8,100,5,1,0,0
91300024,9130102,10047,14,0,100,5,1,0,0
91300025,9130103,10030,16,0,99,1,1,0,0
91300026,9130103,10032,17,4,99,1,1,0,0
91300027,9130103,10032,18,8,99,1,1,0,0
91300028,9130103,10071,11,8,30110,1,1,0,0
91300029,9130103,10071,11,0,30110,1,1,0,0
91300030,9130103,10071,11,4,30110,1,1,0,0
91300031,9130103,10052,16,7,30110,5,1,0,0
91300032,9130103,10052,15,5,30110,5,1,0,0
91300033,9130103,10051,12,6,30110,5,1,0,0
91300034,9130103,10051,12,2,30110,5,1,0,0
91300035,9130103,10052,16,3,30110,5,1,0,0
91300036,9130103,10052,17,1,30110,5,1,0,0
91300037,9130103,10072,19,7,30110,1,1,0,0
91300038,9130103,10072,19,3,30110,1,1,0,0
91300039,9130103,10047,14,8,100,5,1,0,0
91300040,9130103,10047,14,0,100,5,1,0,0
91300041,9130104,10030,16,0,99,1,1,0,0
91300042,9130104,10032,17,4,99,1,1,0,0
91300043,9130104,10032,18,8,99,1,1,0,0
91300044,9130104,10071,11,8,30110,1,1,0,0
91300045,9130104,10071,11,0,30110,1,1,0,0
91300046,9130104,10071,11,4,30110,1,1,0,0
91300047,9130104,10052,16,7,30110,5,1,0,0
91300048,9130104,10052,15,5,30110,5,1,0,0
91300049,9130104,10051,12,6,30110,5,1,0,0
91300050,9130104,10051,12,2,30110,5,1,0,0
91300051,9130104,10052,16,3,30110,5,1,0,0
91300052,9130104,10052,17,1,30110,5,1,0,0
91300053,9130104,10072,19,7,30110,1,1,0,0
91300054,9130104,10072,19,3,30110,1,1,0,0
91300055,9130104,10047,14,8,100,5,1,0,0
91300056,9130104,10047,14,0,100,5,1,0,0
91300057,9130105,10030,16,0,99,1,1,0,0
91300058,9130105,10032,17,4,99,1,1,0,0
91300059,9130105,10032,18,8,99,1,1,0,0
91300060,9130105,10071,11,8,30110,1,1,0,0
91300061,9130105,10071,11,0,30110,1,1,0,0
91300062,9130105,10071,11,4,30110,1,1,0,0
91300063,9130105,10052,16,7,30110,5,1,0,0
91300064,9130105,10052,15,5,30110,5,1,0,0
91300065,9130105,10051,12,6,30110,5,1,0,0
91300066,9130105,10051,12,2,30110,5,1,0,0
91300067,9130105,10052,16,3,30110,5,1,0,0
91300068,9130105,10052,17,1,30110,5,1,0,0
91300069,9130105,10072,19,7,30110,1,1,0,0
91300070,9130105,10072,19,3,30110,1,1,0,0
91300071,9130105,10047,14,8,100,5,1,0,0
91300072,9130105,10047,14,0,100,5,1,0,0
91300073,9130106,10030,16,0,99,1,1,0,0
91300074,9130106,10032,17,4,99,1,1,0,0
91300075,9130106,10032,18,8,99,1,1,0,0
91300076,9130106,10071,11,8,30110,1,1,0,0
91300077,9130106,10071,11,0,30110,1,1,0,0
91300078,9130106,10071,11,4,30110,1,1,0,0
91300079,9130106,10052,16,7,30110,5,1,0,0
91300080,9130106,10052,15,5,30110,5,1,0,0
91300081,9130106,10051,12,6,30110,5,1,0,0
91300082,9130106,10051,12,2,30110,5,1,0,0
91300083,9130106,10052,16,3,30110,5,1,0,0
91300084,9130106,10052,17,1,30110,5,1,0,0
91300085,9130106,10072,19,7,30110,1,1,0,0
91300086,9130106,10072,19,3,30110,1,1,0,0
91300087,9130106,10047,14,8,100,5,1,0,0
91300088,9130106,10047,14,0,100,5,1,0,0
91300089,9130107,12051,12,8,30110,5,1,0,0
91300090,9130107,12051,13,6,30110,5,1,0,0
91300091,9130107,12051,13,10,30110,5,1,0,0
91300092,9130107,12054,16,9,30110,5,1,0,0
91300093,9130107,12054,16,7,30110,5,1,0,0
91300094,9130107,12054,15,8,30110,5,1,0,0
91300095,9130107,12054,15,6,30110,5,1,0,0
91300096,9130107,12054,17,6,30110,5,1,0,0
91300097,9130107,11024,19,8,30110,5,1,0,0
91300098,9130107,11024,18,9,30110,5,1,0,0
91300099,9130107,11024,18,7,30110,5,1,0,0
91300100,9130108,10050,12,9,30110,1,1,0,0
91300101,9130108,10050,12,5,30110,1,1,0,0
91300102,9130108,10050,12,1,30110,1,1,0,0
91300103,9130108,10027,14,8,100,2,1,0,0
91300104,9130108,10027,18,6,100,2,1,0,0
91300105,9130109,10071,12,8,30110,1,1,0,0
91300106,9130109,10071,12,2,30110,1,1,0,0
91300107,9130109,11026,14,7,30110,5,1,0,0
91300108,9130109,11026,16,3,30110,5,1,0,0
91300109,9130109,11026,15,5,30110,5,1,0,0
91300110,9130109,11026,16,7,30110,5,1,0,0
91300111,9130109,11026,14,3,30110,5,1,0,0
91300112,9130110,11028,11,8,30110,5,1,0,0
91300113,9130110,11028,11,6,30110,5,1,0,0
91300114,9130110,11028,11,4,30110,5,1,0,0
91300115,9130110,11028,11,2,30110,5,1,0,0
91300116,9130110,11026,14,8,30110,5,1,0,0
91300117,9130110,11026,14,6,30110,5,1,0,0
91300118,9130110,11026,14,4,30110,5,1,0,0
91300119,9130110,11026,14,2,30110,5,1,0,0
91300120,9130111,11024,13,7,30110,5,1,0,0
91300121,9130111,11024,13,5,30110,5,1,0,0
91300122,9130111,11024,13,3,30110,5,1,0,0
91300123,9130111,11024,13,1,30110,5,1,0,0
91300124,9130111,10027,16,5,100,3,1,0,0
91300125,9130111,10027,22,5,100,3,1,0,0
91300126,9130111,10027,19,3,100,2,1,0,0
91300127,9130112,10033,12,1,110,1,1,0,0
91300128,9130112,10033,12,5,110,1,1,0,0
91300129,9130112,10033,12,9,110,1,1,0,0
91300130,9130112,11026,15,6,30110,5,1,0,0
91300131,9130112,11026,15,4,30110,5,1,0,0
91300132,9130112,11026,15,8,30110,5,1,0,0
91300133,9130112,11026,17,7,30110,5,1,0,0
91300134,9130112,11026,17,5,30110,5,1,0,0
91300135,9130112,11026,17,3,30110,5,1,0,0
91300136,9130113,11025,12,7,30110,5,1,0,0
91300137,9130113,11025,12,5,30110,5,1,0,0
91300138,9130113,11025,12,3,30110,5,1,0,0
91300139,9130113,11025,14,6,30110,5,1,0,0
91300140,9130113,11025,18,4,30110,5,1,0,0
91300141,9130113,11025,18,6,30110,5,1,0,0
91300142,9130113,11025,18,8,30110,5,1,0,0
91300143,9130113,10073,16,7,30110,1,1,0,0
91300144,9130113,10073,16,5,30110,1,1,0,0
91300145,9130114,12054,12,5,30110,5,1,0,0
91300146,9130114,12054,12,7,30110,5,1,0,0
91300147,9130114,12054,12,9,30110,5,1,0,0
91300148,9130114,12054,14,8,30110,5,1,0,0
91300149,9130114,12054,14,6,30110,5,1,0,0
91300150,9130114,12054,18,8,30110,5,1,0,0
91300151,9130114,12054,16,9,30110,5,1,0,0
91300152,9130114,12054,16,7,30110,5,1,0,0
91300153,9130114,12054,18,6,30110,5,1,0,0
91300154,9130114,12054,18,4,30110,5,1,0,0
91300155,9130114,11024,16,5,30110,5,1,0,0
91300156,9130114,11024,16,3,30110,5,1,0,0
91300157,9130114,11024,14,4,30110,5,1,0,0
91300158,9130115,11028,12,8,30110,5,1,0,0
91300159,9130115,11028,12,6,30110,5,1,0,0
91300160,9130115,11028,12,4,30110,5,1,0,0
91300161,9130115,11026,14,7,30110,5,1,0,0
91300162,9130115,11026,14,3,30110,5,1,0,0
91300163,9130115,11026,14,5,30110,5,1,0,0
91300164,9130115,11026,16,6,30110,5,1,0,0
91300165,9130115,11026,16,4,30110,5,1,0,0
91300166,9130115,11026,16,2,30110,5,1,0,0
91300167,9130116,11025,12,7,30110,5,1,0,0
91300168,9130116,11025,12,5,30110,5,1,0,0
91300169,9130116,11025,12,3,30110,5,1,0,0
91300170,9130116,11025,14,7,30110,5,1,0,0
91300171,9130116,11025,14,5,30110,5,1,0,0
91300172,9130116,11025,16,3,30110,5,1,0,0
91300173,9130116,11025,16,1,30110,5,1,0,0
91300174,9130116,11025,18,1,30110,5,1,0,0
91300175,9130116,11025,18,5,30110,5,1,0,0
91300176,9130116,11025,18,3,30110,5,1,0,0
91300177,9130201,12052,10,3,30120,5,1,0,0
91300178,9130201,12054,13,7,30120,5,1,0,0
91300179,9130201,12052,10,7,30120,5,1,0,0
91300180,9130201,12052,10,5,30120,5,1,0,0
91300181,9130201,12054,13,5,30120,5,1,0,0
91300182,9130201,12054,13,3,30120,5,1,0,0
91300183,9130201,12054,15,8,30120,5,1,0,0
91300184,9130201,12054,15,6,30120,5,1,0,0
91300185,9130201,12054,15,4,30120,5,1,0,0
91300186,9130201,12054,15,2,30120,5,1,0,0
91300187,9130201,11024,17,7,30120,5,1,0,0
91300188,9130201,11024,17,5,30120,5,1,0,0
91300189,9130201,11024,17,3,30120,5,1,0,0
91300190,9130202,12051,12,7,30120,5,1,0,0
91300191,9130202,12051,12,5,30120,5,1,0,0
91300192,9130202,12051,12,3,30120,5,1,0,0
91300193,9130202,12054,14,7,30120,5,1,0,0
91300194,9130202,12054,14,5,30120,5,1,0,0
91300195,9130202,12054,14,3,30120,5,1,0,0
91300196,9130202,11024,16,7,30120,5,1,0,0
91300197,9130202,11024,16,5,30120,5,1,0,0
91300198,9130202,11024,16,3,30120,5,1,0,0
91300199,9130203,10071,10,8,30120,1,1,0,0
91300200,9130203,10071,10,2,30120,1,1,0,0
91300201,9130203,10072,17,5,30120,1,1,0,0
91300202,9130203,11024,12,7,30120,5,1,0,0
91300203,9130203,11024,14,5,30120,5,1,0,0
91300204,9130203,11024,12,5,30120,5,1,0,0
91300205,9130203,11024,12,3,30120,5,1,0,0
91300206,9130204,11028,12,7,30120,5,1,0,0
91300207,9130204,11028,12,5,30120,5,1,0,0
91300208,9130204,11028,12,3,30120,5,1,0,0
91300209,9130204,11026,14,7,30120,5,1,0,0
91300210,9130204,11026,14,5,30120,5,1,0,0
91300211,9130204,11026,14,3,30120,5,1,0,0
91300212,9130204,11026,16,9,30120,5,1,0,0
91300213,9130204,11026,16,1,30120,5,1,0,0
91300214,9130205,11026,12,8,30120,5,1,0,0
91300215,9130205,11026,12,4,30120,5,1,0,0
91300216,9130205,11026,14,8,30120,5,1,0,0
91300217,9130205,11026,14,3,30120,5,1,0,0
91300218,9130205,11026,12,6,30120,5,1,0,0
91300219,9130205,12050,12,9,30120,1,1,0,0
91300220,9130205,12050,12,1,30120,1,1,0,0
91300221,9130206,10072,17,5,30120,1,1,0,0
91300222,9130206,12054,11,7,30120,5,1,0,0
91300223,9130206,12054,11,5,30120,5,1,0,0
91300224,9130206,12054,11,3,30120,5,1,0,0
91300225,9130206,12054,13,7,30120,5,1,0,0
91300226,9130206,12054,13,3,30120,5,1,0,0
91300227,9130206,11025,13,5,30120,5,1,0,0
91300228,9130206,11025,15,9,30120,5,1,0,0
91300229,9130206,11025,15,7,30120,5,1,0,0
91300230,9130206,11025,15,5,30120,5,1,0,0
91300231,9130206,11025,15,3,30120,5,1,0,0
91300232,9130206,11025,15,1,30120,5,1,0,0
91300233,9130207,12051,12,7,30120,5,1,0,0
91300234,9130207,12051,12,5,30120,5,1,0,0
91300235,9130207,12051,12,3,30120,5,1,0,0
91300236,9130207,12051,15,6,30120,5,1,0,0
91300237,9130207,12051,15,4,30120,5,1,0,0
91300238,9130207,12051,15,2,30120,5,1,0,0
91300239,9130208,11026,11,10,30120,5,1,0,0
91300240,9130208,11026,11,8,30120,5,1,0,0
91300241,9130208,11026,13,8,30120,5,1,0,0
91300242,9130208,11026,13,10,30120,5,1,0,0
91300243,9130208,11026,12,7,30120,5,1,0,0
91300244,9130208,11026,14,7,30120,5,1,0,0
91300245,9130208,11026,14,9,30120,5,1,0,0
91300246,9130208,11026,15,8,30120,5,1,0,0
91300247,9130209,12050,13,9,30120,1,1,0,0
91300248,9130209,12050,12,5,30120,1,1,0,0
91300249,9130209,12050,11,1,30120,1,1,0,0
91300250,9130209,11025,14,6,30120,5,1,0,0
91300251,9130209,11025,13,4,30120,5,1,0,0
91300252,9130209,11025,12,2,30120,5,1,0,0
91300253,9130209,11024,15,3,30120,5,1,0,0
91300254,9130301,12051,13,7,30130,5,1,0,0
91300255,9130301,12051,13,3,30130,5,1,0,0
91300256,9130301,10072,17,5,30130,1,1,0,0
91300257,9130301,12054,15,4,30130,5,1,0,0
91300258,9130301,12054,15,2,30130,5,1,0,0
91300259,9130301,12054,15,8,30130,5,1,0,0
91300260,9130301,12054,15,6,30130,5,1,0,0
91300261,9130301,900215,13,5,100,1,1,0,0
91300262,9130301,11025,12,2,30130,5,1,0,0
91300263,9130301,11025,12,8,30130,5,1,0,0
91300264,9130301,11025,11,5,30130,5,1,0,0
91300265,9130302,11028,12,7,30130,5,1,0,0
91300266,9130302,12050,14,9,30130,1,1,0,0
91300267,9130302,10073,14,4,30130,1,1,0,0
91300268,9130302,10073,14,6,30130,1,1,0,0
91300269,9130302,12050,14,1,30130,1,1,0,0
91300270,9130302,11028,12,5,30130,5,1,0,0
91300271,9130302,11028,12,3,30130,5,1,0,0
91300272,9130302,10047,13,9,100,5,1,0,0
91300273,9130302,10047,13,1,100,5,1,0,0
91300274,9130303,11028,12,7,30130,5,1,0,0
91300275,9130303,12050,14,9,30130,1,1,0,0
91300276,9130303,10073,14,4,30130,1,1,0,0
91300277,9130303,10073,14,6,30130,1,1,0,0
91300278,9130303,12050,14,1,30130,1,1,0,0
91300279,9130303,11028,12,5,30130,5,1,0,0
91300280,9130303,11028,12,3,30130,5,1,0,0
91300281,9130303,10047,13,9,100,5,1,0,0
91300282,9130303,10047,13,1,100,5,1,0,0
91300283,9130304,11028,12,7,30130,5,1,0,0
91300284,9130304,12050,14,9,30130,1,1,0,0
91300285,9130304,10073,14,4,30130,1,1,0,0
91300286,9130304,10073,14,6,30130,1,1,0,0
91300287,9130304,12050,14,1,30130,1,1,0,0
91300288,9130304,11028,12,5,30130,5,1,0,0
91300289,9130304,11028,12,3,30130,5,1,0,0
91300290,9130304,10047,13,9,100,5,1,0,0
91300291,9130304,10047,13,1,100,5,1,0,0
91300292,9130305,11028,12,7,30130,5,1,0,0
91300293,9130305,12050,14,9,30130,1,1,0,0
91300294,9130305,10073,14,4,30130,1,1,0,0
91300295,9130305,10073,14,6,30130,1,1,0,0
91300296,9130305,12050,14,1,30130,1,1,0,0
91300297,9130305,11028,12,5,30130,5,1,0,0
91300298,9130305,11028,12,3,30130,5,1,0,0
91300299,9130305,10047,13,9,100,5,1,0,0
91300300,9130305,10047,13,1,100,5,1,0,0
91300301,9130306,12052,12,6,30130,5,1,0,0
91300302,9130306,12052,12,4,30130,5,1,0,0
91300303,9130306,12052,12,2,30130,5,1,0,0
91300304,9130306,12050,12,1,30130,1,1,0,0
91300305,9130306,12050,11,5,30130,1,1,0,0
91300306,9130306,12050,12,9,30130,1,1,0,0
91300307,9130307,12051,11,3,30130,5,1,0,0
91300308,9130307,12051,11,1,30130,5,1,0,0
91300309,9130307,12051,12,2,30130,5,1,0,0
91300310,9130307,12051,14,2,30130,5,1,0,0
91300311,9130307,12051,13,3,30130,5,1,0,0
91300312,9130307,12051,13,1,30130,5,1,0,0
91300313,9130308,12052,12,3,30130,5,1,0,0
91300314,9130308,12052,12,1,30130,5,1,0,0
91300315,9130308,12054,13,2,30130,5,1,0,0
91300316,9130308,12054,14,1,30130,5,1,0,0
91300317,9130308,12052,11,2,30130,5,1,0,0
91300318,9130308,12052,13,2,30130,5,1,0,0
91300319,9130308,12054,14,3,30130,5,1,0,0
91300320,9130308,12054,15,2,30130,5,1,0,0
91300321,9130308,12054,16,3,30130,5,1,0,0
91300322,9130308,12054,16,1,30130,5,1,0,0
91300323,9130308,12054,17,2,30130,5,1,0,0
91300324,9130309,11028,12,7,30130,5,1,0,0
91300325,9130309,11028,12,5,30130,5,1,0,0
91300326,9130309,11028,12,3,30130,5,1,0,0
91300327,9130309,11025,14,7,30130,5,1,0,0
91300328,9130309,11025,14,5,30130,5,1,0,0
91300329,9130309,11025,14,3,30130,5,1,0,0
91300330,9130309,11026,13,4,30130,5,1,0,0
91300331,9130309,11026,13,6,30130,5,1,0,0
91300332,9130310,11026,12,7,30130,5,1,0,0
91300333,9130310,11026,12,5,30130,5,1,0,0
91300334,9130310,11026,12,3,30130,5,1,0,0
91300335,9130310,11026,14,5,30130,5,1,0,0
91300336,9130310,11026,14,3,30130,5,1,0,0
91300337,9130310,11026,14,1,30130,5,1,0,0
91300338,9130310,11026,14,7,30130,5,1,0,0
91300339,9130310,11026,16,7,30130,5,1,0,0
91300340,9130311,12052,11,7,30130,5,1,0,0
91300341,9130311,12052,11,5,30130,5,1,0,0
91300342,9130311,12052,11,9,30130,5,1,0,0
91300343,9130311,12052,11,3,30130,5,1,0,0
91300344,9130311,11025,12,8,30130,5,1,0,0
91300345,9130311,11025,12,6,30130,5,1,0,0
91300346,9130311,11025,12,4,30130,5,1,0,0
91300347,9130312,12054,14,6,30130,5,1,0,0
91300348,9130312,12054,12,6,30130,5,1,0,0
91300349,9130312,12054,14,8,30130,5,1,0,0
91300350,9130312,12054,13,5,30130,5,1,0,0
91300351,9130312,12054,12,4,30130,5,1,0,0
91300352,9130312,12054,14,4,30130,5,1,0,0
91300353,9130312,12054,13,3,30130,5,1,0,0
91300354,9130312,12054,11,5,30130,5,1,0,0
91300355,9130312,12054,15,5,30130,5,1,0,0
91300356,9130312,12054,15,3,30130,5,1,0,0
91300357,9130312,12054,14,2,30130,5,1,0,0
91300358,9130312,12054,15,1,30130,5,1,0,0
91300359,9130312,12054,13,7,30130,5,1,0,0
91300360,9130312,12054,15,9,30130,5,1,0,0
91300361,9130312,12054,15,7,30130,5,1,0,0
91300362,9130313,12050,11,8,30130,1,1,0,0
91300363,9130313,12050,11,2,30130,1,1,0,0
91300364,9130313,11026,13,8,30130,5,1,0,0
91300365,9130313,11026,13,6,30130,5,1,0,0
91300366,9130313,11026,13,4,30130,5,1,0,0
91300367,9130313,11026,13,2,30130,5,1,0,0
91300368,9130313,11026,11,5,30130,5,1,0,0
91300369,9130314,11028,13,3,30130,4,1,0,0
91300370,9130314,11028,13,7,30130,4,1,0,0
91300371,9130314,11028,15,7,30130,4,1,0,0
91300372,9130314,11028,11,1,30130,4,1,0,0
91300373,9130314,11028,11,5,30130,4,1,0,0
91300374,9130314,11028,11,7,30130,4,1,0,0
91300375,9130314,11028,11,3,30130,4,1,0,0
91300376,9130315,11025,11,7,30130,5,1,0,0
91300377,9130315,11025,11,5,30130,5,1,0,0
91300378,9130315,11025,11,3,30130,5,1,0,0
91300379,9130315,11025,13,7,30130,5,1,0,0
91300380,9130315,11025,11,9,30130,5,1,0,0
91300381,9130315,11025,15,9,30130,5,1,0,0
91300382,9130315,11025,15,5,30130,5,1,0,0
91300383,9130316,11024,12,8,30130,5,1,0,0
91300384,9130316,11024,12,6,30130,5,1,0,0
91300385,9130316,11024,12,4,30130,5,1,0,0
91300386,9130316,11024,12,2,30130,5,1,0,0
91300387,9130316,11024,14,6,30130,5,1,0,0
91300388,9130316,11024,16,6,30130,5,1,0,0
91300389,9130316,11024,14,4,30130,5,1,0,0
91300390,9130316,11024,14,8,30130,5,1,0,0
91300391,9130401,11016,17,8,30075,5,1,0,0
91300392,9130401,11016,17,8,30075,5,1,0,0
