id,type,sort,item_ids,gem,mp,ammo,mre,part,bp_pay,skin,gift,gemprice,original_price,pointprice,if_cheap,quota,giftbag_name,event_code,icon,daily_quota,tips,discount,sale_starttime,sale_endtime,label,prize_id,pay_type,itemprice,on_sale_days,price_up,classification_id,description,special_daily_quota
10564,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:UKM-2000,dailyGiftbag,,0,,1.00,0,0,0,649,1,100098-400,0,0,1002,,0
10565,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:沙漠之鹰,dailyGiftbag,,0,,1.00,0,0,0,40225,1,100099-500,0,0,1002,,0
10566,8,28,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100098-5,0,0,1002,,0
10567,8,29,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100099-5,0,0,1002,,0
10568,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10569,8,0,"7-1,41-50",0,0,0,0,0,0,0,6105-1,1888,0,0,0,2001,PPD-40-樱桃色珊瑚,dailyGiftbag,Bumdle_newskin04,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10570,8,0,41-50,0,0,0,0,0,0,0,6108-1,999,0,0,0,2001,QSB-91-浮水薄荷茶,dailyGiftbag,Bumdle_newskin04,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10571,8,0,,0,0,0,0,0,0,0,567-1,1280,0,0,1,2001,邪神酱-墨鸽爵士,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10572,8,0,,0,0,0,0,0,0,0,568-1,1280,0,0,1,2001,花园百合铃-恶魔在身边,dailyGiftbag,Bumdle_newskin0722,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10573,8,0,,0,0,0,0,0,0,0,569-1,1280,0,0,1,2001,美杜莎-浓情生巧职人,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10574,8,0,,0,0,0,0,0,0,0,570-1,1280,0,0,1,2001,佩可拉-打工吧！天使大人,dailyGiftbag,Bumdle_newskin0722,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10575,8,0,,0,0,0,0,0,0,0,571-1,1280,0,0,1,2001,米诺斯-湖畔对饮夜,dailyGiftbag,Bumdle_newskin0723,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10576,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10577,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,1249,0,0,0,0,3002,,0
10578,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,8月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10579,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10580,8,0,7-2,0,0,0,0,0,0,0,,998,1160,0,0,2005,七夕特惠礼包,dailyGiftbag,Bumdle_qixi_lover,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10581,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KH2002,dailyGiftbag,,0,,1.00,0,0,0,1287,1,100103-500,0,0,1003,,0
10582,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FARA 83,dailyGiftbag,,0,,1.00,0,0,0,1288,1,100102-400,0,0,1003,,0
10583,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SPP-1,dailyGiftbag,,0,,1.00,0,0,0,40076,1,100102-400,0,0,1003,,0
10584,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PM1910,dailyGiftbag,,0,,1.00,0,0,0,1289,1,100102-400,0,0,1003,,0
10585,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VHS,dailyGiftbag,,0,,1.00,0,0,0,1290,1,100103-500,0,0,1003,,0
10586,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：R5,dailyGiftbag,,0,,1.00,0,0,0,696,1,100103-500,0,0,1003,,0
10587,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：R93,dailyGiftbag,,0,,1.00,0,0,0,548,1,100103-500,0,0,1003,,0
10588,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ACR,dailyGiftbag,,0,,1.00,0,0,0,40148,1,100103-500,0,0,1003,,0
10589,8,8,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100102-5,0,0,1003,,0
10590,8,9,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100103-5,0,0,1003,,0
10591,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：KSG,dailyGiftbag,,0,,1.00,0,0,0,40081,1,100104-1,0,0,1001,,0
10592,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：塞伽12型,dailyGiftbag,,0,,1.00,0,0,0,40082,1,100104-1,0,0,1001,,0
10593,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AA-12,dailyGiftbag,,0,,1.00,0,0,0,40083,1,100104-1,0,0,1001,,0
10594,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FP-6,dailyGiftbag,,0,,1.00,0,0,0,40084,1,100104-1,0,0,1001,,0
10595,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S.A.T.8,dailyGiftbag,,0,,1.00,0,0,0,40085,1,100104-1,0,0,1001,,0
10596,8,21,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG5,dailyGiftbag,,0,,1.00,0,0,0,40086,1,100104-1,0,0,1001,,0
10597,8,22,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：内格夫,dailyGiftbag,,0,,1.00,0,0,0,40087,1,100104-1,0,0,1001,,0
10598,8,23,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG4,dailyGiftbag,,0,,1.00,0,0,0,40088,1,100104-1,0,0,1001,,0
10599,8,24,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PKP,dailyGiftbag,,0,,1.00,0,0,0,40089,1,100104-1,0,0,1001,,0
10600,8,25,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：88式,dailyGiftbag,,0,,1.00,0,0,0,40090,1,100104-1,0,0,1001,,0
10601,8,26,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MG36,dailyGiftbag,,0,,1.00,0,0,0,40091,1,100104-1,0,0,1001,,0
10602,8,41,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G41,dailyGiftbag,,0,,1.00,0,0,0,40092,1,100104-1,0,0,1001,,0
10603,8,42,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HK416,dailyGiftbag,,0,,1.00,0,0,0,40093,1,100104-1,0,0,1001,,0
10604,8,43,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：FAL,dailyGiftbag,,0,,1.00,0,0,0,40094,1,100104-1,0,0,1001,,0
10605,8,44,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G11,dailyGiftbag,,0,,1.00,0,0,0,40095,1,100104-1,0,0,1001,,0
10606,8,45,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：95式,dailyGiftbag,,0,,1.00,0,0,0,40096,1,100104-1,0,0,1001,,0
10607,8,46,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：97式,dailyGiftbag,,0,,1.00,0,0,0,40097,1,100104-1,0,0,1001,,0
10608,8,47,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RFB,dailyGiftbag,,0,,1.00,0,0,0,40098,1,100104-1,0,0,1001,,0
10609,8,48,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：T91,dailyGiftbag,,0,,1.00,0,0,0,40099,1,100104-1,0,0,1001,,0
10610,8,49,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K2,dailyGiftbag,,0,,1.00,0,0,0,40100,1,100104-1,0,0,1001,,0
10611,8,50,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Zas M21,dailyGiftbag,,0,,1.00,0,0,0,40101,1,100104-1,0,0,1001,,0
10612,8,51,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-12,dailyGiftbag,,0,,1.00,0,0,0,40102,1,100104-1,0,0,1001,,0
10613,8,52,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AN-94,dailyGiftbag,,0,,1.00,0,0,0,40103,1,100104-1,0,0,1001,,0
10614,8,53,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MDR,dailyGiftbag,,0,,1.00,0,0,0,40104,1,100104-1,0,0,1001,,0
10615,8,54,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：K11,dailyGiftbag,,0,,1.00,0,0,0,40105,1,100104-1,0,0,1001,,0
10616,8,55,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：64式自,dailyGiftbag,,0,,1.00,0,0,0,40106,1,100104-1,0,0,1001,,0
10617,8,56,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ADS,dailyGiftbag,,0,,1.00,0,0,0,40177,1,100104-1,0,0,1001,,0
10618,8,81,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Kar98k,dailyGiftbag,,0,,1.00,0,0,0,40107,1,100104-1,0,0,1001,,0
10619,8,82,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：WA2000,dailyGiftbag,,0,,1.00,0,0,0,40108,1,100104-1,0,0,1001,,0
10620,8,83,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：李-恩菲尔德,dailyGiftbag,,0,,1.00,0,0,0,40109,1,100104-1,0,0,1001,,0
10621,8,84,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NTW-20,dailyGiftbag,,0,,1.00,0,0,0,40110,1,100104-1,0,0,1001,,0
10622,8,85,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M99,dailyGiftbag,,0,,1.00,0,0,0,40111,1,100104-1,0,0,1001,,0
10623,8,86,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：IWS 2000,dailyGiftbag,,0,,1.00,0,0,0,40112,1,100104-1,0,0,1001,,0
10624,8,87,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M1891,dailyGiftbag,,0,,1.00,0,0,0,40113,1,100104-1,0,0,1001,,0
10625,8,88,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：卡尔卡诺M91/38,dailyGiftbag,,0,,1.00,0,0,0,40114,1,100104-1,0,0,1001,,0
10626,8,89,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M200,dailyGiftbag,,0,,1.00,0,0,0,40115,1,100104-1,0,0,1001,,0
10627,8,90,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：QBU-88,dailyGiftbag,,0,,1.00,0,0,0,40116,1,100104-1,0,0,1001,,0
10628,8,111,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：汤姆森,dailyGiftbag,,0,,1.00,0,0,0,40117,1,100104-1,0,0,1001,,0
10629,8,112,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维克托,dailyGiftbag,,0,,1.00,0,0,0,40118,1,100104-1,0,0,1001,,0
10630,8,113,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：G36C,dailyGiftbag,,0,,1.00,0,0,0,40119,1,100104-1,0,0,1001,,0
10631,8,114,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：索米,dailyGiftbag,,0,,1.00,0,0,0,40120,1,100104-1,0,0,1001,,0
10632,8,115,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：79式,dailyGiftbag,,0,,1.00,0,0,0,40121,1,100104-1,0,0,1001,,0
10633,8,116,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SR-3MP,dailyGiftbag,,0,,1.00,0,0,0,40122,1,100104-1,0,0,1001,,0
10634,8,117,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-MS,dailyGiftbag,,0,,1.00,0,0,0,40123,1,100104-1,0,0,1001,,0
10635,8,118,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：樱花,dailyGiftbag,,0,,1.00,0,0,0,40124,1,100104-1,0,0,1001,,0
10636,8,119,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：P90,dailyGiftbag,,0,,1.00,0,0,0,40125,1,100104-1,0,0,1001,,0
10637,8,120,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：MP7,dailyGiftbag,,0,,1.00,0,0,0,40126,1,100104-1,0,0,1001,,0
10638,8,141,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：灰熊MkⅤ,dailyGiftbag,,0,,1.00,0,0,0,40127,1,100104-1,0,0,1001,,0
10639,8,142,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M950A,dailyGiftbag,,0,,1.00,0,0,0,40128,1,100104-1,0,0,1001,,0
10640,8,143,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：维尔德MkⅡ,dailyGiftbag,,0,,1.00,0,0,0,40129,1,100104-1,0,0,1001,,0
10641,8,144,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：NZ75,dailyGiftbag,,0,,1.00,0,0,0,40130,1,100104-1,0,0,1001,,0
10642,8,145,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：竞争者,dailyGiftbag,,0,,1.00,0,0,0,40131,1,100104-1,0,0,1001,,0
10643,8,146,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Px4 风暴,dailyGiftbag,,0,,1.00,0,0,0,40132,1,100104-1,0,0,1001,,0
10644,8,147,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：PA-15,dailyGiftbag,,0,,1.00,0,0,0,40133,1,100104-1,0,0,1001,,0
10645,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：CAWS,dailyGiftbag,,0,,1.00,0,0,0,40198,1,100104-1,0,0,1001,,0
10646,8,6,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：DP-12,dailyGiftbag,,0,,1.00,0,0,0,40199,1,100104-1,0,0,1001,,0
10647,8,148,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：C-93,dailyGiftbag,,0,,1.00,0,0,0,40200,1,100104-1,0,0,1001,,0
10648,8,57,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG-556,dailyGiftbag,,0,,1.00,0,0,0,40201,1,100104-1,0,0,1001,,0
10649,8,149,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：HP-35,dailyGiftbag,,0,,1.00,0,0,0,40245,1,100104-1,0,0,1001,,0
10650,8,59,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-15,dailyGiftbag,,0,,1.00,0,0,0,40246,1,100104-1,0,0,1001,,0
10651,8,58,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：89式自,dailyGiftbag,,0,,1.00,0,0,0,40247,1,100104-1,0,0,1001,,0
10652,8,60,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：AK-阿尔法,dailyGiftbag,,0,,1.00,0,0,0,40248,1,100104-1,0,0,1001,,0
10653,8,28,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：ZB-26,dailyGiftbag,,0,,1.00,0,0,0,40249,1,100104-1,0,0,1001,,0
10654,8,27,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-16,dailyGiftbag,,0,,1.00,0,0,0,40250,1,100104-1,0,0,1001,,0
10655,8,91,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：VSK-94,dailyGiftbag,,0,,1.00,0,0,0,40290,1,100104-1,0,0,1001,,0
10656,8,61,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：S-ACR,dailyGiftbag,,0,,1.00,0,0,0,40291,1,100104-1,0,0,1001,,0
10657,8,7,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：LTLX7000,dailyGiftbag,,0,,1.00,0,0,0,1152,1,100104-1,0,0,1001,,0
10658,8,8,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：M6 ASW,dailyGiftbag,,0,,1.00,0,0,0,1153,1,100104-1,0,0,1001,,0
10659,8,92,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SVCh,dailyGiftbag,,0,,1.00,0,0,0,1154,1,100104-1,0,0,1001,,0
10660,8,29,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：RPK-203,dailyGiftbag,,0,,1.00,0,0,0,1198,1,100104-1,0,0,1001,,0
10661,8,62,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：SIG MCX,dailyGiftbag,,0,,1.00,0,0,0,1199,1,100104-1,0,0,1001,,0
10662,8,93,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：德利尔,dailyGiftbag,,0,,1.00,0,0,0,1200,1,100104-1,0,0,1001,,0
10663,8,300,1940-1,0,0,0,0,0,0,0,,0,0,0,0,2001,头像：真核面具纪念头像·熵减焓增,dailyGiftbag,,0,,1.00,0,0,0,0,1,100104-1,0,0,1001,,0
10664,8,0,,0,0,0,0,0,0,0,,128,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_autumn,1,,1.00,0,0,0,538,0,0,0,0,3002,,0
10665,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,9月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10666,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10667,8,0,"7-1,41-50",0,0,0,0,0,0,0,6206-1,1888,0,0,0,2001,塔布克-三只小猪来租房,dailyGiftbag,Bumdle_newskin03,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10668,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SSG3000,dailyGiftbag,,0,,1.00,0,0,0,695,1,100105-400,0,0,1002,,0
10669,8,1,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:蒙德拉贡M1908,dailyGiftbag,,0,,1.00,0,0,0,40292,1,100105-400,0,0,1002,,0
10670,8,2,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:M1895 CB,dailyGiftbag,,0,,1.00,0,0,0,40228,1,100105-400,0,0,1002,,0
10671,8,3,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:PM-06,dailyGiftbag,,0,,1.00,0,0,0,526,1,100106-500,0,0,1002,,0
10672,8,4,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:SL8,dailyGiftbag,,0,,1.00,0,0,0,40205,1,100106-500,0,0,1002,,0
10673,8,5,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形:AUG SMG,dailyGiftbag,,0,,1.00,0,0,0,40288,1,100106-500,0,0,1002,,0
10674,8,6,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100105-5,0,0,1002,,0
10675,8,7,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100106-5,0,0,1002,,0
10676,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10677,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10678,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10679,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10680,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10681,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10682,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10683,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10684,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10685,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10686,8,0,"7-1,41-50",0,0,0,0,0,0,0,6304-1,1888,0,0,0,2001,蒙德拉贡M1908-残雨暝烟,dailyGiftbag,Bumdle_newskin01,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10687,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,1249,0,0,0,0,3002,,0
10688,8,0,,0,0,0,0,0,0,0,,3888,0,0,0,2001,黄金周特惠,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,540,0,0,0,0,3002,,0
10689,8,0,"506-888,605-30",0,1888,1888,1888,1888,0,0,,2888,0,0,0,2001,黄金周补给,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10690,8,0,"15-200,46-60,506-200,9-20",0,0,0,0,0,0,0,,198,0,0,0,2020,重装补给礼包,dailyGiftbag,Bumdle_jyuusou,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10691,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10692,8,0,,0,0,0,0,0,0,0,,398,0,0,0,2001,心智升级特惠,dailyGiftbag,Bumdle_heavy,2,,1.00,0,0,0,534,0,0,0,0,3002,,0
10693,8,0,"7-1,41-100",0,0,0,0,0,0,0,6402-1,2588,0,0,1,2001,SVCh-猩红夜猎手,dailyGiftbag,Bumdle_newskin01,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10694,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10695,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,11月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10696,8,0,"506-100,605-1,516-200",0,0,0,0,0,0,0,,158,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_swallow,1,,1.00,0,0,0,0,0,0,0,0,3002,,0
10697,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：赛伊·朝雾,dailyGiftbag,,0,,1.00,0,0,0,1325,1,100116-500,0,0,1002,,0
10698,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：史黛拉·星井,dailyGiftbag,,0,,1.00,0,0,0,1326,1,100116-500,0,0,1002,,0
10699,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：蟒蛇,dailyGiftbag,,0,,1.00,0,0,0,1327,1,100116-500,0,0,1002,,0
10700,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：刘易斯,dailyGiftbag,,0,,1.00,0,0,0,651,1,100116-500,0,0,1002,,0
10701,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：雷电,dailyGiftbag,,0,,1.00,0,0,0,40075,1,100115-400,0,0,1002,,0
10702,8,0,,0,0,0,0,0,0,0,,0,0,0,0,2001,战术人形：Mk 12,dailyGiftbag,,0,,1.00,0,0,0,1328,1,100115-400,0,0,1002,,0
10703,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100115-5,0,0,1002,,0
10704,8,0,,0,0,0,0,0,0,0,100003-1,0,0,0,0,2200,蛋奶草莓芝士,dailyGiftbag,,0,,1.00,0,0,0,0,1,100116-5,0,0,1002,,0
10705,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10706,8,0,,0,9000,0,0,0,0,0,,480,960,0,0,2001,人力半价礼包,dailyGiftbag,Bumdle_Manpower,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10707,8,0,,0,0,9000,0,0,0,0,,480,960,0,0,2001,弹药半价礼包,dailyGiftbag,Bumdle_Ammunition,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10708,8,0,,0,0,0,9000,0,0,0,,480,960,0,0,2001,口粮半价礼包,dailyGiftbag,Bumdle_Ration,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10709,8,0,,0,0,0,0,3000,0,0,,480,960,0,0,2001,零件半价礼包,dailyGiftbag,Bumdle_Parts,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10710,8,0,"1-10,3-10",0,0,0,0,0,0,0,,430,860,0,0,2001,契约半价礼包,dailyGiftbag,Bumdle_black,50,,1.00,0,0,0,0,0,0,0,0,3002,,0
10711,8,0,"7-1,41-100",0,0,0,0,0,0,0,6501-1,2588,0,0,1,2001,沙漠之鹰-苍穹的迦楼罗,dailyGiftbag,Bumdle_newskin01,0,,1.00,0,0,0,0,0,0,0,0,3003,,0
10712,8,0,"605-10,515-1000",0,0,0,0,0,0,0,,1120,0,0,0,2003,融合势力定向补给,dailyGiftbag,Bumdle_yuugo01,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10713,8,0,"8-1,41-100,506-1000",0,0,0,0,0,0,0,100003-10,580,0,0,0,2002,12月特惠礼包,dailyGiftbag,Bumdle_package,0,,1.00,0,0,0,0,0,0,0,0,3002,,0
10714,8,0,,0,0,0,0,0,0,0,,118,0,0,0,2001,每日特惠礼包,dailyGiftbag,Bumdle_navy,1,,1.00,0,0,0,963,0,0,0,0,3002,,0
